hour,provider,request_count,total_tokens,input_tokens,output_tokens,estimated_cost,success_rate,error_rate,rate_limit_rate,server_error_rate,p50_latency_ms,p95_latency_ms,p99_latency_ms,p95_first_token_latency_ms,queue_p95_ms,active_customers,active_keys,distinct_ips,safety_hit_rate,retry_rate,cache_hit_rate,fallback_rate,reasoning_tokens,tokens_per_request,output_input_ratio,cost_per_request,cost_per_success,reasoning_token_share
2026-06-17 00:00:00,DeepSeek,18,11107,7148,3959,0.0133,94.4444,5.5556,0.0,0.0,6159.0,7545.55,7625.11,7086.9,152.7,10,16,17,0.0,0.0,27.7778,0.0,722,617.0556,0.5539,0.0007,0.0008,18.2369
2026-06-17 01:00:00,DeepSeek,20,11631,6898,4733,0.014,100.0,0.0,0.0,0.0,6278.5,7478.0,9165.2,6143.9,144.5,8,14,15,0.0,5.0,25.0,0.0,713,581.55,0.6861,0.0007,0.0007,15.0644
2026-06-17 01:00:00,MiniMax,2,2196,2041,155,0.0053,100.0,0.0,0.0,0.0,819.5,872.15,876.83,579.2,72.8,2,2,2,0.0,0.0,50.0,0.0,39,1098.0,0.0759,0.0026,0.0026,25.1613
2026-06-17 02:00:00,DeepSeek,22,13288,9857,3431,0.0159,100.0,0.0,0.0,0.0,5971.5,7752.6,7824.12,7308.45,110.5,8,18,15,4.5455,9.0909,18.1818,0.0,602,604.0,0.3481,0.0007,0.0007,17.5459
2026-06-17 02:00:00,MiniMax,1,471,247,224,0.0011,100.0,0.0,0.0,0.0,1600.0,1600.0,1600.0,473.0,66.0,1,1,1,0.0,0.0,0.0,0.0,20,471.0,0.9069,0.0011,0.0011,8.9286
2026-06-17 03:00:00,DeepSeek,23,14826,10214,4612,0.0178,95.6522,4.3478,4.3478,0.0,6264.0,8083.8,9453.08,7864.9,177.3,9,16,20,0.0,0.0,13.0435,0.0,773,644.6087,0.4515,0.0008,0.0008,16.7606
2026-06-17 03:00:00,MiniMax,1,461,161,300,0.0011,100.0,0.0,0.0,0.0,1924.0,1924.0,1924.0,381.0,32.0,1,1,1,0.0,100.0,0.0,0.0,24,461.0,1.8634,0.0011,0.0011,8.0
2026-06-17 03:00:00,Qwen,1,1002,728,274,0.0016,0.0,100.0,0.0,0.0,1821.0,1821.0,1821.0,395.0,65.0,1,1,1,0.0,100.0,0.0,0.0,0,1002.0,0.3764,0.0016,,0.0
2026-06-17 04:00:00,DeepSeek,29,20637,13541,7096,0.0248,100.0,0.0,0.0,0.0,6376.0,9676.6,10147.48,9459.0,159.2,8,14,16,0.0,3.4483,17.2414,0.0,1118,711.6207,0.524,0.0009,0.0009,15.7554
2026-06-17 04:00:00,MiniMax,1,255,203,52,0.0006,100.0,0.0,0.0,0.0,857.0,857.0,857.0,568.0,91.0,1,1,1,0.0,0.0,0.0,0.0,2,255.0,0.2562,0.0006,0.0006,3.8462
2026-06-17 05:00:00,DeepSeek,16,11003,7378,3625,0.0132,93.75,6.25,0.0,6.25,6274.5,8904.0,9734.4,8601.0,232.0,8,13,11,6.25,0.0,25.0,0.0,515,687.6875,0.4913,0.0008,0.0009,14.2069
2026-06-17 05:00:00,MiniMax,1,540,202,338,0.0013,100.0,0.0,0.0,0.0,1995.0,1995.0,1995.0,574.0,20.0,1,1,1,0.0,0.0,100.0,0.0,58,540.0,1.6733,0.0013,0.0013,17.1598
2026-06-17 06:00:00,DeepSeek,60,38732,26172,12560,0.0465,95.0,5.0,0.0,3.3333,6166.0,8446.55,9322.83,7322.8,152.05,10,25,28,3.3333,3.3333,25.0,0.0,2029,645.5333,0.4799,0.0008,0.0008,16.1545
2026-06-17 06:00:00,MiniMax,3,2253,1771,482,0.0054,100.0,0.0,0.0,0.0,982.0,1155.7,1171.14,639.0,187.7,3,3,3,0.0,0.0,0.0,0.0,89,751.0,0.2722,0.0018,0.0018,18.4647
2026-06-17 07:00:00,DeepSeek,61,43618,31968,11650,0.0523,98.3607,1.6393,0.0,1.6393,6236.0,8115.0,8994.0,7998.0,150.0,10,25,29,1.6393,1.6393,24.5902,1.6393,1750,715.0492,0.3644,0.0009,0.0009,15.0215
2026-06-17 07:00:00,MiniMax,2,1000,547,453,0.0024,100.0,0.0,0.0,0.0,1474.0,1550.5,1557.3,445.9,116.85,2,2,2,0.0,0.0,50.0,0.0,55,500.0,0.8282,0.0012,0.0012,12.1413
2026-06-17 07:00:00,Qwen,2,2182,1444,738,0.0035,100.0,0.0,0.0,0.0,1868.5,2371.15,2415.83,499.35,51.85,2,2,2,50.0,0.0,0.0,0.0,0,1091.0,0.5111,0.0017,0.0017,0.0
2026-06-17 08:00:00,DeepSeek,79,53024,35628,17396,0.0636,92.4051,7.5949,2.5316,2.5316,6391.0,9293.1,10370.92,8855.7,172.3,10,28,33,1.2658,6.3291,20.2532,0.0,2728,671.1899,0.4883,0.0008,0.0009,15.6818
2026-06-17 08:00:00,MiniMax,1,497,399,98,0.0012,100.0,0.0,0.0,0.0,920.0,920.0,920.0,349.0,31.0,1,1,1,0.0,0.0,0.0,0.0,7,497.0,0.2456,0.0012,0.0012,7.1429
2026-06-17 08:00:00,Qwen,1,663,473,190,0.0011,100.0,0.0,0.0,0.0,1383.0,1383.0,1383.0,404.0,21.0,1,1,1,0.0,0.0,100.0,0.0,0,663.0,0.4017,0.0011,0.0011,0.0
2026-06-17 09:00:00,DeepSeek,118,76742,52984,23758,0.0921,96.6102,3.3898,0.8475,0.0,6307.5,9178.8,9516.02,8927.3,153.8,10,28,31,1.6949,3.3898,20.339,0.0,3886,650.3559,0.4484,0.0008,0.0008,16.3566
2026-06-17 09:00:00,MiniMax,7,4663,2156,2507,0.0112,100.0,0.0,0.0,0.0,1384.0,3240.0,3453.6,637.0,279.3,4,5,5,0.0,14.2857,0.0,0.0,385,666.1429,1.1628,0.0016,0.0016,15.357
2026-06-17 09:00:00,Qwen,6,3987,2808,1179,0.0064,100.0,0.0,0.0,0.0,1418.5,2223.75,2330.35,1065.25,90.25,3,4,5,0.0,0.0,50.0,0.0,0,664.5,0.4199,0.0011,0.0011,0.0
2026-06-17 10:00:00,DeepSeek,112,72914,49309,23605,0.0875,98.2143,1.7857,0.8929,0.8929,6282.0,8611.4,9496.81,7727.0,145.45,10,28,37,0.8929,6.25,20.5357,0.0,3962,651.0179,0.4787,0.0008,0.0008,16.7846
2026-06-17 10:00:00,MiniMax,8,3860,2189,1671,0.0093,100.0,0.0,0.0,0.0,1101.5,2215.05,2298.21,656.55,175.55,5,7,7,0.0,0.0,25.0,0.0,271,482.5,0.7634,0.0012,0.0012,16.2178
2026-06-17 10:00:00,Qwen,2,828,590,238,0.0013,100.0,0.0,0.0,0.0,1554.5,1986.05,2024.41,1188.6,57.95,2,2,2,0.0,0.0,0.0,0.0,0,414.0,0.4034,0.0007,0.0007,0.0
2026-06-17 11:00:00,DeepSeek,120,82306,56548,25758,0.0988,98.3333,1.6667,0.0,0.8333,6167.5,9021.75,10280.5,8958.2,162.05,10,28,38,0.0,0.0,19.1667,0.0,3884,685.8833,0.4555,0.0008,0.0008,15.0788
2026-06-17 11:00:00,MiniMax,5,4096,3071,1025,0.0098,80.0,20.0,0.0,20.0,1652.0,1779.0,1797.4,693.0,126.0,4,5,5,0.0,0.0,20.0,0.0,193,819.2,0.3338,0.002,0.0025,18.8293
2026-06-17 11:00:00,Qwen,4,2707,1924,783,0.0043,100.0,0.0,0.0,0.0,1000.5,1559.65,1620.73,579.9,107.3,4,4,4,0.0,0.0,25.0,0.0,0,676.75,0.407,0.0011,0.0011,0.0
2026-06-17 12:00:00,DeepSeek,130,93266,68437,24829,0.1119,93.8462,6.1538,2.3077,3.0769,6189.5,8595.2,9776.41,8445.25,159.55,10,29,41,1.5385,3.8462,22.3077,0.0,3712,717.4308,0.3628,0.0009,0.0009,14.9503
2026-06-17 12:00:00,MiniMax,4,2598,1695,903,0.0062,100.0,0.0,0.0,0.0,1388.0,2547.2,2687.84,630.55,109.2,3,4,4,0.0,0.0,50.0,0.0,164,649.5,0.5327,0.0016,0.0016,18.1617
2026-06-17 12:00:00,Qwen,3,1469,839,630,0.0024,66.6667,33.3333,0.0,0.0,1275.0,1813.2,1861.04,722.4,99.4,3,3,3,0.0,0.0,33.3333,0.0,0,489.6667,0.7509,0.0008,0.0012,0.0
2026-06-17 13:00:00,DeepSeek,112,78471,56229,22242,0.0942,91.9643,8.0357,0.8929,3.5714,6309.0,8094.6,9325.89,7968.9,179.95,10,29,34,2.6786,0.8929,22.3214,0.0,3191,700.6339,0.3956,0.0008,0.0009,14.3467
2026-06-17 13:00:00,MiniMax,9,6947,5451,1496,0.0167,100.0,0.0,0.0,0.0,1018.0,2143.0,2149.4,635.2,131.0,6,9,8,0.0,0.0,0.0,0.0,212,771.8889,0.2744,0.0019,0.0019,14.1711
2026-06-17 13:00:00,Qwen,5,2648,1618,1030,0.0042,80.0,20.0,0.0,20.0,1381.0,1742.4,1787.68,562.6,167.2,3,4,4,0.0,0.0,20.0,0.0,0,529.6,0.6366,0.0008,0.0011,0.0
2026-06-17 14:00:00,DeepSeek,96,61476,43233,18243,0.0738,94.7917,5.2083,2.0833,0.0,6248.5,9408.75,10134.85,9043.0,165.5,10,26,32,0.0,5.2083,14.5833,0.0,3031,640.375,0.422,0.0008,0.0008,16.6146
2026-06-17 14:00:00,MiniMax,7,4776,3318,1458,0.0115,100.0,0.0,0.0,0.0,1127.0,2001.1,2102.62,579.3,156.3,5,7,6,0.0,0.0,0.0,0.0,266,682.2857,0.4394,0.0016,0.0016,18.2442
2026-06-17 15:00:00,DeepSeek,124,87246,61832,25414,0.1047,98.3871,1.6129,0.8065,0.8065,6221.0,8948.65,9739.11,8686.0,137.25,10,29,40,0.8065,5.6452,24.1935,0.0,4292,703.5968,0.411,0.0008,0.0009,16.8883
2026-06-17 15:00:00,MiniMax,6,2712,1837,875,0.0065,100.0,0.0,0.0,0.0,919.0,1277.0,1301.8,540.0,65.5,4,6,4,0.0,0.0,0.0,0.0,184,452.0,0.4763,0.0011,0.0011,21.0286
2026-06-17 15:00:00,Qwen,1,411,284,127,0.0007,0.0,100.0,100.0,0.0,1235.0,1235.0,1235.0,458.0,57.0,1,1,1,0.0,0.0,0.0,0.0,0,411.0,0.4472,0.0007,,0.0
2026-06-17 16:00:00,DeepSeek,119,87285,63064,24221,0.1047,99.1597,0.8403,0.0,0.8403,6157.0,8505.6,9812.46,8150.7,157.5,10,27,33,0.8403,4.2017,12.605,0.8403,4038,733.4874,0.3841,0.0009,0.0009,16.6715
2026-06-17 16:00:00,MiniMax,5,2603,1745,858,0.0062,100.0,0.0,0.0,0.0,1189.0,1809.2,1870.64,598.0,83.0,4,5,5,0.0,20.0,20.0,0.0,168,520.6,0.4917,0.0012,0.0012,19.5804
2026-06-17 16:00:00,Qwen,3,2019,1596,423,0.0032,100.0,0.0,0.0,0.0,1207.0,1243.9,1247.18,651.7,79.9,2,3,2,0.0,0.0,0.0,0.0,0,673.0,0.265,0.0011,0.0011,0.0
2026-06-17 17:00:00,DeepSeek,110,68780,47577,21203,0.0825,97.2727,2.7273,0.0,2.7273,6198.0,8669.35,9719.51,8295.1,169.55,10,28,40,2.7273,3.6364,17.2727,0.0,3559,625.2727,0.4457,0.0008,0.0008,16.7854
2026-06-17 17:00:00,MiniMax,8,4535,3713,822,0.0109,87.5,12.5,0.0,12.5,912.5,1202.2,1204.44,601.5,110.65,5,7,8,0.0,25.0,0.0,0.0,121,566.875,0.2214,0.0014,0.0016,14.7202
2026-06-17 17:00:00,Qwen,3,2552,2068,484,0.0041,100.0,0.0,0.0,0.0,2142.0,2237.4,2245.88,1347.3,165.1,3,3,3,0.0,0.0,0.0,0.0,0,850.6667,0.234,0.0014,0.0014,0.0
2026-06-17 18:00:00,DeepSeek,78,57921,41831,16090,0.0695,93.5897,6.4103,2.5641,3.8462,6295.0,8194.95,9594.12,7794.9,157.8,10,28,40,0.0,1.2821,12.8205,0.0,2709,742.5769,0.3846,0.0009,0.001,16.8365
2026-06-17 18:00:00,MiniMax,1,554,383,171,0.0013,100.0,0.0,0.0,0.0,1086.0,1086.0,1086.0,564.0,43.0,1,1,1,0.0,0.0,0.0,0.0,36,554.0,0.4465,0.0013,0.0013,21.0526
2026-06-17 18:00:00,Qwen,1,278,221,57,0.0004,100.0,0.0,0.0,0.0,1147.0,1147.0,1147.0,391.0,94.0,1,1,1,0.0,0.0,0.0,0.0,0,278.0,0.2579,0.0004,0.0004,0.0
2026-06-17 19:00:00,DeepSeek,61,40002,28089,11913,0.048,98.3607,1.6393,1.6393,0.0,6214.0,7590.0,9885.2,6834.0,158.0,10,23,26,0.0,4.918,16.3934,0.0,1998,655.7705,0.4241,0.0008,0.0008,16.7716
2026-06-17 19:00:00,MiniMax,3,1988,1251,737,0.0048,100.0,0.0,0.0,0.0,1455.0,1966.2,2011.64,860.9,42.8,3,3,3,0.0,33.3333,66.6667,0.0,90,662.6667,0.5891,0.0016,0.0016,12.2117
2026-06-17 20:00:00,DeepSeek,80,54721,38838,15883,0.0657,97.5,2.5,1.25,0.0,6230.5,9233.8,9602.94,8763.0,186.3,10,26,32,0.0,6.25,18.75,0.0,2823,684.0125,0.409,0.0008,0.0008,17.7737
2026-06-17 20:00:00,MiniMax,5,3041,1983,1058,0.0073,100.0,0.0,0.0,0.0,1003.0,2565.8,2831.56,600.6,86.0,5,5,5,0.0,0.0,20.0,0.0,139,608.2,0.5335,0.0015,0.0015,13.138
2026-06-17 20:00:00,Qwen,1,490,292,198,0.0008,100.0,0.0,0.0,0.0,1466.0,1466.0,1466.0,753.0,134.0,1,1,1,0.0,0.0,100.0,0.0,0,490.0,0.6781,0.0008,0.0008,0.0
2026-06-17 21:00:00,DeepSeek,67,42720,29705,13015,0.0513,95.5224,4.4776,0.0,4.4776,6225.0,8802.4,9816.66,8652.4,153.7,10,24,27,1.4925,1.4925,13.4328,0.0,2154,637.6119,0.4381,0.0008,0.0008,16.5501
2026-06-17 21:00:00,MiniMax,4,2824,1827,997,0.0068,100.0,0.0,0.0,0.0,1675.0,2421.55,2479.51,514.8,92.0,3,3,4,0.0,0.0,0.0,0.0,151,706.0,0.5457,0.0017,0.0017,15.1454
2026-06-17 21:00:00,Qwen,4,2474,1783,691,0.004,75.0,25.0,25.0,0.0,1255.5,1512.9,1545.78,561.8,107.0,4,4,4,0.0,25.0,75.0,0.0,0,618.5,0.3875,0.001,0.0013,0.0
2026-06-17 22:00:00,DeepSeek,83,53642,37322,16320,0.0644,98.7952,1.2048,0.0,0.0,6207.0,9178.2,10205.92,9076.5,158.7,10,27,33,1.2048,6.0241,14.4578,0.0,2581,646.2892,0.4373,0.0008,0.0008,15.815
2026-06-17 22:00:00,MiniMax,3,1074,625,449,0.0026,100.0,0.0,0.0,0.0,636.0,1335.3,1397.46,496.6,73.8,3,3,3,0.0,0.0,0.0,0.0,60,358.0,0.7184,0.0009,0.0009,13.363
2026-06-17 23:00:00,DeepSeek,30,14335,9051,5284,0.0172,100.0,0.0,0.0,0.0,6111.5,7521.5,8415.48,7393.45,171.0,9,16,19,0.0,3.3333,30.0,0.0,693,477.8333,0.5838,0.0006,0.0006,13.1151
2026-06-17 23:00:00,MiniMax,1,519,353,166,0.0012,100.0,0.0,0.0,0.0,1262.0,1262.0,1262.0,603.0,110.0,1,1,1,0.0,0.0,0.0,0.0,11,519.0,0.4703,0.0012,0.0012,6.6265
2026-06-18 00:00:00,DeepSeek,21,13042,9570,3472,0.0156,100.0,0.0,0.0,0.0,6360.0,7006.0,9650.0,6976.0,152.0,8,16,15,4.7619,0.0,19.0476,0.0,629,621.0476,0.3628,0.0007,0.0007,18.1164
2026-06-18 01:00:00,DeepSeek,7,3157,2038,1119,0.0038,100.0,0.0,0.0,0.0,6007.0,6473.9,6566.78,6076.1,95.2,5,7,5,0.0,0.0,14.2857,0.0,187,451.0,0.5491,0.0005,0.0005,16.7113
2026-06-18 01:00:00,MiniMax,1,293,81,212,0.0007,100.0,0.0,0.0,0.0,1311.0,1311.0,1311.0,976.0,49.0,1,1,1,0.0,0.0,0.0,0.0,26,293.0,2.6173,0.0007,0.0007,12.2642
2026-06-18 02:00:00,DeepSeek,16,10387,6572,3815,0.0125,100.0,0.0,0.0,0.0,6198.5,7468.25,7807.25,5965.0,141.0,8,12,12,0.0,0.0,37.5,0.0,575,649.1875,0.5805,0.0008,0.0008,15.0721
2026-06-18 03:00:00,DeepSeek,21,15957,11491,4466,0.0191,95.2381,4.7619,0.0,0.0,6130.0,8398.0,9835.6,7705.0,188.0,9,14,16,0.0,4.7619,14.2857,0.0,807,759.8571,0.3887,0.0009,0.001,18.0699
2026-06-18 03:00:00,Qwen,1,521,374,147,0.0008,100.0,0.0,0.0,0.0,1333.0,1333.0,1333.0,640.0,37.0,1,1,1,0.0,0.0,0.0,0.0,0,521.0,0.393,0.0008,0.0008,0.0
2026-06-18 04:00:00,DeepSeek,21,12326,8404,3922,0.0148,90.4762,9.5238,0.0,0.0,6035.0,7253.0,8236.2,6795.0,134.0,8,14,14,0.0,4.7619,28.5714,0.0,669,586.9524,0.4667,0.0007,0.0008,17.0576
2026-06-18 04:00:00,Qwen,1,1569,1225,344,0.0025,100.0,0.0,0.0,0.0,2399.0,2399.0,2399.0,629.0,151.0,1,1,1,0.0,0.0,0.0,0.0,0,1569.0,0.2808,0.0025,0.0025,0.0
2026-06-18 05:00:00,DeepSeek,16,11068,7994,3074,0.0133,100.0,0.0,0.0,0.0,6366.0,7132.25,7286.45,6540.5,151.0,10,15,15,0.0,6.25,25.0,0.0,537,691.75,0.3845,0.0008,0.0008,17.4691
2026-06-18 05:00:00,MiniMax,1,529,436,93,0.0013,100.0,0.0,0.0,0.0,1194.0,1194.0,1194.0,589.0,117.0,1,1,1,0.0,0.0,0.0,0.0,11,529.0,0.2133,0.0013,0.0013,11.828
2026-06-18 05:00:00,Qwen,1,120,76,44,0.0002,100.0,0.0,0.0,0.0,682.0,682.0,682.0,450.0,59.0,1,1,1,0.0,0.0,100.0,0.0,0,120.0,0.5789,0.0002,0.0002,0.0
2026-06-18 06:00:00,DeepSeek,58,43716,31577,12139,0.0525,93.1034,6.8966,1.7241,1.7241,6249.5,8081.8,8584.18,7634.85,145.0,10,26,26,0.0,10.3448,22.4138,0.0,2219,753.7241,0.3844,0.0009,0.001,18.2799
2026-06-18 06:00:00,MiniMax,3,1122,743,379,0.0027,66.6667,33.3333,33.3333,0.0,937.0,1625.5,1686.7,946.6,90.8,3,3,3,0.0,0.0,0.0,0.0,50,374.0,0.5101,0.0009,0.0013,13.1926
2026-06-18 06:00:00,Qwen,1,904,644,260,0.0014,100.0,0.0,0.0,0.0,1454.0,1454.0,1454.0,465.0,118.0,1,1,1,0.0,0.0,100.0,0.0,0,904.0,0.4037,0.0014,0.0014,0.0
2026-06-18 07:00:00,DeepSeek,58,41163,29250,11913,0.0494,91.3793,8.6207,8.6207,0.0,6297.0,8262.3,9929.06,7872.75,145.75,10,25,28,1.7241,8.6207,8.6207,0.0,2025,709.7069,0.4073,0.0009,0.0009,16.9982
2026-06-18 07:00:00,Qwen,1,365,230,135,0.0006,100.0,0.0,0.0,0.0,1244.0,1244.0,1244.0,599.0,26.0,1,1,1,0.0,0.0,0.0,0.0,0,365.0,0.587,0.0006,0.0006,0.0
2026-06-18 08:00:00,DeepSeek,63,39571,26858,12713,0.0475,100.0,0.0,0.0,0.0,6226.0,8692.2,9356.26,8426.0,186.2,10,25,28,1.5873,3.1746,15.873,0.0,2194,628.1111,0.4733,0.0008,0.0008,17.2579
2026-06-18 08:00:00,MiniMax,3,1598,1069,529,0.0038,100.0,0.0,0.0,0.0,1147.0,2329.6,2434.72,546.9,153.3,2,3,3,0.0,0.0,33.3333,0.0,88,532.6667,0.4949,0.0013,0.0013,16.6352
2026-06-18 08:00:00,Qwen,2,1192,1020,172,0.0019,100.0,0.0,0.0,0.0,1141.0,1283.2,1295.84,528.9,25.85,2,2,2,0.0,0.0,50.0,0.0,0,596.0,0.1686,0.001,0.001,0.0
2026-06-18 09:00:00,DeepSeek,82,54432,38845,15587,0.0653,93.9024,6.0976,1.2195,4.878,6126.5,7954.4,9535.82,7853.8,137.7,10,27,29,2.439,4.878,21.9512,0.0,2473,663.8049,0.4013,0.0008,0.0008,15.8658
2026-06-18 09:00:00,MiniMax,2,1917,1416,501,0.0046,100.0,0.0,0.0,0.0,1436.5,1686.25,1708.45,495.3,54.3,2,2,2,0.0,0.0,0.0,0.0,62,958.5,0.3538,0.0023,0.0023,12.3752
2026-06-18 09:00:00,Qwen,2,1347,826,521,0.0022,100.0,0.0,0.0,0.0,2115.5,2439.05,2467.81,1370.7,30.4,2,2,2,0.0,0.0,0.0,0.0,0,673.5,0.6308,0.0011,0.0011,0.0
2026-06-18 10:00:00,DeepSeek,102,68651,48026,20625,0.0824,96.0784,3.9216,0.9804,1.9608,6226.5,8688.4,10001.04,8412.5,197.65,10,28,36,0.0,3.9216,21.5686,0.0,3514,673.049,0.4295,0.0008,0.0008,17.0376
2026-06-18 10:00:00,MiniMax,3,2318,1620,698,0.0056,100.0,0.0,0.0,0.0,1390.0,1602.4,1621.28,760.5,51.6,3,3,3,0.0,0.0,0.0,0.0,158,772.6667,0.4309,0.0019,0.0019,22.6361
2026-06-18 10:00:00,Qwen,3,1393,1051,342,0.0022,100.0,0.0,0.0,0.0,1399.0,1923.7,1970.34,706.6,167.5,3,3,3,0.0,0.0,0.0,0.0,0,464.3333,0.3254,0.0007,0.0007,0.0
2026-06-18 11:00:00,DeepSeek,100,62300,43323,18977,0.0748,96.0,4.0,3.0,0.0,6209.0,8259.7,9125.87,7949.25,166.25,9,27,34,0.0,2.0,17.0,2.0,3063,623.0,0.438,0.0007,0.0008,16.1406
2026-06-18 11:00:00,MiniMax,6,3957,2307,1650,0.0095,100.0,0.0,0.0,0.0,1247.0,2618.25,2698.85,769.0,188.0,5,6,5,0.0,0.0,0.0,0.0,386,659.5,0.7152,0.0016,0.0016,23.3939
2026-06-18 11:00:00,Qwen,1,710,506,204,0.0011,100.0,0.0,0.0,0.0,1401.0,1401.0,1401.0,444.0,37.0,1,1,1,0.0,0.0,0.0,0.0,0,710.0,0.4032,0.0011,0.0011,0.0
2026-06-18 12:00:00,DeepSeek,70,43956,30645,13311,0.0527,97.1429,2.8571,1.4286,1.4286,6196.5,7727.55,9348.17,7599.75,166.15,10,27,29,0.0,4.2857,11.4286,0.0,2320,627.9429,0.4344,0.0008,0.0008,17.4292
2026-06-18 12:00:00,MiniMax,2,2034,1778,256,0.0049,100.0,0.0,0.0,0.0,1358.0,1610.9,1633.38,490.6,96.25,2,2,2,0.0,0.0,0.0,0.0,56,1017.0,0.144,0.0024,0.0024,21.875
2026-06-18 12:00:00,Qwen,1,275,214,61,0.0004,100.0,0.0,0.0,0.0,1344.0,1344.0,1344.0,506.0,88.0,1,1,1,0.0,0.0,100.0,0.0,0,275.0,0.285,0.0004,0.0004,0.0
2026-06-18 13:00:00,DeepSeek,89,57200,38153,19047,0.0686,95.5056,4.4944,0.0,3.3708,6252.0,8113.4,9411.56,7683.2,132.4,10,27,32,0.0,2.2472,14.6067,0.0,3184,642.6966,0.4992,0.0008,0.0008,16.7165
2026-06-18 13:00:00,MiniMax,3,2299,1771,528,0.0055,100.0,0.0,0.0,0.0,821.0,1843.4,1934.28,805.8,149.2,3,3,3,0.0,0.0,0.0,33.3333,92,766.3333,0.2981,0.0018,0.0018,17.4242
2026-06-18 14:00:00,DeepSeek,96,59471,38927,20544,0.0714,96.875,3.125,1.0417,1.0417,6347.5,9455.75,10139.7,9071.25,187.0,10,27,33,1.0417,3.125,16.6667,0.0,3403,619.4896,0.5278,0.0007,0.0008,16.5644
2026-06-18 14:00:00,MiniMax,6,4781,3353,1428,0.0115,100.0,0.0,0.0,0.0,1538.0,2544.0,2769.6,516.25,124.0,4,5,6,0.0,16.6667,16.6667,0.0,315,796.8333,0.4259,0.0019,0.0019,22.0588
2026-06-18 14:00:00,Qwen,1,644,518,126,0.001,100.0,0.0,0.0,0.0,1584.0,1584.0,1584.0,426.0,78.0,1,1,1,0.0,0.0,0.0,0.0,0,644.0,0.2432,0.001,0.001,0.0
2026-06-18 15:00:00,DeepSeek,112,71861,49147,22714,0.0862,94.6429,5.3571,1.7857,1.7857,6263.0,8663.5,9380.74,8207.65,171.9,10,29,34,1.7857,5.3571,19.6429,0.0,3661,641.6161,0.4622,0.0008,0.0008,16.1178
2026-06-18 15:00:00,MiniMax,3,2100,1453,647,0.005,100.0,0.0,0.0,0.0,1359.0,1440.0,1447.2,674.8,93.0,2,2,3,0.0,0.0,33.3333,0.0,72,700.0,0.4453,0.0017,0.0017,11.1283
2026-06-18 15:00:00,Qwen,3,2210,1750,460,0.0035,100.0,0.0,0.0,0.0,1426.0,1815.7,1850.34,805.1,83.8,2,3,3,0.0,33.3333,33.3333,0.0,0,736.6667,0.2629,0.0012,0.0012,0.0
2026-06-18 16:00:00,DeepSeek,84,57488,41332,16156,0.069,94.0476,5.9524,1.1905,2.381,6212.5,7494.35,9017.88,7403.75,156.95,10,27,28,2.381,2.381,10.7143,0.0,2374,684.381,0.3909,0.0008,0.0009,14.6942
2026-06-18 16:00:00,MiniMax,6,3231,2245,986,0.0078,100.0,0.0,0.0,0.0,1268.5,1578.75,1590.95,733.75,147.0,5,5,6,16.6667,0.0,0.0,0.0,161,538.5,0.4392,0.0013,0.0013,16.3286
2026-06-18 17:00:00,DeepSeek,98,68915,50361,18554,0.0827,96.9388,3.0612,0.0,3.0612,6251.5,8862.0,9623.39,8785.95,161.15,10,28,36,1.0204,5.102,13.2653,0.0,2682,703.2143,0.3684,0.0008,0.0009,14.4551
2026-06-18 17:00:00,MiniMax,2,823,509,314,0.002,100.0,0.0,0.0,0.0,1158.5,1223.75,1229.55,509.6,104.15,1,2,1,0.0,0.0,0.0,0.0,45,411.5,0.6169,0.001,0.001,14.3312
2026-06-18 17:00:00,Qwen,2,1137,798,339,0.0018,100.0,0.0,0.0,0.0,1726.5,1840.35,1850.47,588.65,145.7,2,2,2,0.0,0.0,0.0,0.0,0,568.5,0.4248,0.0009,0.0009,0.0
2026-06-18 18:00:00,DeepSeek,52,34964,25498,9466,0.042,98.0769,1.9231,0.0,0.0,6412.5,9350.4,9949.16,9320.4,108.2,10,24,26,0.0,1.9231,26.9231,0.0,1664,672.3846,0.3712,0.0008,0.0008,17.5787
2026-06-18 18:00:00,MiniMax,5,2601,1684,917,0.0062,80.0,20.0,0.0,0.0,1366.0,2106.6,2237.32,642.8,111.0,4,4,4,0.0,0.0,20.0,0.0,134,520.2,0.5445,0.0012,0.0016,14.6129
2026-06-18 19:00:00,DeepSeek,56,37047,25489,11558,0.0445,92.8571,7.1429,0.0,3.5714,6083.0,9100.5,10572.2,8981.75,177.75,10,25,29,0.0,8.9286,21.4286,0.0,1791,661.5536,0.4535,0.0008,0.0009,15.4958
2026-06-18 19:00:00,MiniMax,3,1591,875,716,0.0038,100.0,0.0,0.0,0.0,1570.0,2071.3,2115.86,728.8,186.7,2,3,3,0.0,0.0,33.3333,0.0,126,530.3333,0.8183,0.0013,0.0013,17.5978
2026-06-18 20:00:00,DeepSeek,63,44579,33060,11519,0.0535,93.6508,6.3492,1.5873,1.5873,6167.0,7401.6,8373.04,7112.2,127.7,9,20,24,0.0,3.1746,20.6349,0.0,1661,707.6032,0.3484,0.0008,0.0009,14.4197
2026-06-18 20:00:00,MiniMax,2,1389,831,558,0.0033,100.0,0.0,0.0,0.0,1811.0,1975.7,1990.34,523.1,94.15,2,2,2,0.0,0.0,0.0,0.0,46,694.5,0.6715,0.0017,0.0017,8.2437
