hour,customer_id,request_count,total_tokens,input_tokens,output_tokens,estimated_cost,success_rate,error_rate,rate_limit_rate,server_error_rate,p50_latency_ms,p95_latency_ms,p99_latency_ms,p95_first_token_latency_ms,queue_p95_ms,active_customers,active_keys,distinct_ips,safety_hit_rate,retry_rate,cache_hit_rate,fallback_rate,reasoning_tokens,tokens_per_request,output_input_ratio,cost_per_request,cost_per_success,reasoning_token_share
2026-07-08 07:00:00,C008,6,5589,4455,1134,0.0067,83.3333,16.6667,0.0,16.6667,6641.5,7023.75,7096.75,6266.75,244.75,1,3,3,0.0,0.0,16.6667,0.0,171,931.5,0.2545,0.0011,0.0013,15.0794
2026-07-08 07:00:00,C009,4,4839,3858,981,0.0058,100.0,0.0,0.0,0.0,6852.0,7985.25,8115.45,6799.65,165.65,1,3,3,0.0,0.0,25.0,0.0,185,1209.75,0.2543,0.0015,0.0015,18.8583
2026-07-08 07:00:00,C010,2,1782,1138,644,0.0036,100.0,0.0,0.0,0.0,4558.0,5970.1,6095.62,447.8,83.85,1,2,1,0.0,0.0,0.0,0.0,98,891.0,0.5659,0.0018,0.0018,15.2174
2026-07-08 08:00:00,C001,14,9825,6780,3045,0.012,100.0,0.0,0.0,0.0,7309.5,9619.1,9955.02,8485.55,127.75,1,3,4,7.1429,0.0,14.2857,0.0,375,701.7857,0.4491,0.0009,0.0009,12.3153
2026-07-08 08:00:00,C002,9,4520,2853,1667,0.0054,100.0,0.0,0.0,0.0,6808.0,8218.4,8314.08,7491.4,150.6,1,3,4,0.0,0.0,22.2222,0.0,287,502.2222,0.5843,0.0006,0.0006,17.2166
2026-07-08 08:00:00,C003,10,6985,3920,3065,0.0084,100.0,0.0,0.0,0.0,7189.0,8090.55,8206.11,7280.15,121.65,1,3,4,0.0,0.0,40.0,0.0,483,698.5,0.7819,0.0008,0.0008,15.7586
2026-07-08 08:00:00,C004,10,6729,4218,2511,0.0081,90.0,10.0,0.0,10.0,6437.0,9650.35,10376.47,7836.05,94.9,1,3,5,0.0,0.0,20.0,10.0,371,672.9,0.5953,0.0008,0.0009,14.775
2026-07-08 08:00:00,C005,7,5115,3470,1645,0.0061,100.0,0.0,0.0,0.0,7297.0,10518.8,11124.56,10134.0,224.2,1,3,3,0.0,0.0,42.8571,0.0,252,730.7143,0.4741,0.0009,0.0009,15.3191
2026-07-08 08:00:00,C006,6,4525,3455,1070,0.0054,100.0,0.0,0.0,0.0,7142.0,8086.75,8242.15,7307.75,62.0,1,3,3,0.0,16.6667,33.3333,0.0,211,754.1667,0.3097,0.0009,0.0009,19.7196
2026-07-08 08:00:00,C007,6,4131,2803,1328,0.0059,100.0,0.0,0.0,0.0,6478.5,7625.25,7865.05,6923.5,99.75,1,3,2,0.0,0.0,33.3333,0.0,213,688.5,0.4738,0.001,0.001,16.0392
2026-07-08 08:00:00,C008,4,2663,2044,619,0.0032,100.0,0.0,0.0,0.0,6893.5,7698.6,7798.92,7359.95,99.35,1,3,1,0.0,0.0,25.0,0.0,95,665.75,0.3028,0.0008,0.0008,15.3473
2026-07-08 08:00:00,C009,6,4396,3171,1225,0.0059,100.0,0.0,0.0,0.0,6608.0,8248.25,8284.85,7619.75,163.25,1,3,4,0.0,0.0,16.6667,0.0,202,732.6667,0.3863,0.001,0.001,16.4898
2026-07-08 08:00:00,C010,2,1997,1741,256,0.0024,100.0,0.0,0.0,0.0,6142.0,6249.1,6258.62,5509.1,84.4,1,2,1,0.0,0.0,0.0,0.0,31,998.5,0.147,0.0012,0.0012,12.1094
2026-07-08 09:00:00,C001,25,14335,9337,4998,0.0172,100.0,0.0,0.0,0.0,6702.0,7899.4,8487.88,7550.6,163.0,1,3,5,0.0,0.0,16.0,0.0,920,573.4,0.5353,0.0007,0.0007,18.4074
2026-07-08 09:00:00,C002,22,13022,9177,3845,0.0158,95.4545,4.5455,0.0,0.0,6890.5,8264.65,9644.76,7666.35,169.6,1,3,4,0.0,0.0,13.6364,0.0,650,591.9091,0.419,0.0007,0.0008,16.9051
2026-07-08 09:00:00,C003,20,16426,11883,4543,0.0211,90.0,10.0,0.0,5.0,6854.5,11419.15,11451.83,9848.4,160.3,1,3,4,0.0,15.0,30.0,0.0,675,821.3,0.3823,0.0011,0.0012,14.858
2026-07-08 09:00:00,C004,15,9700,6355,3345,0.0145,93.3333,6.6667,0.0,6.6667,6454.0,9335.1,10005.42,8027.9,130.6,1,3,5,0.0,6.6667,40.0,6.6667,403,646.6667,0.5264,0.001,0.001,12.0478
2026-07-08 09:00:00,C005,14,10213,7650,2563,0.0141,100.0,0.0,0.0,0.0,6731.0,7729.2,7777.04,6849.75,148.45,1,3,3,0.0,0.0,14.2857,0.0,423,729.5,0.335,0.001,0.001,16.5041
2026-07-08 09:00:00,C006,11,10076,8070,2006,0.0121,100.0,0.0,0.0,0.0,6349.0,9127.5,9633.5,8294.5,66.0,1,3,4,0.0,0.0,18.1818,0.0,338,916.0,0.2486,0.0011,0.0011,16.8495
2026-07-08 09:00:00,C007,8,6377,4692,1685,0.0085,100.0,0.0,0.0,0.0,6641.5,8487.9,8747.18,7544.0,168.65,1,3,4,0.0,0.0,12.5,0.0,268,797.125,0.3591,0.0011,0.0011,15.905
2026-07-08 09:00:00,C008,5,3236,2414,822,0.0046,100.0,0.0,0.0,0.0,6295.0,6994.8,7023.76,6235.0,121.8,1,3,2,0.0,0.0,0.0,0.0,118,647.2,0.3405,0.0009,0.0009,14.3552
2026-07-08 09:00:00,C009,10,10112,8294,1818,0.013,90.0,10.0,0.0,10.0,6375.0,11014.1,11432.42,10012.25,117.35,1,3,4,0.0,10.0,0.0,0.0,208,1011.2,0.2192,0.0013,0.0014,11.4411
2026-07-08 09:00:00,C010,6,4131,2814,1317,0.005,100.0,0.0,0.0,0.0,6635.0,7374.5,7455.7,6568.5,89.25,1,3,3,0.0,16.6667,16.6667,0.0,155,688.5,0.468,0.0008,0.0008,11.7692
2026-07-08 10:00:00,C001,25,14927,10320,4607,0.0179,100.0,0.0,0.0,0.0,6550.0,7529.4,7768.64,6735.8,144.0,1,3,4,4.0,0.0,20.0,0.0,911,597.08,0.4464,0.0007,0.0007,19.7743
2026-07-08 10:00:00,C002,14,9048,7057,1991,0.0111,100.0,0.0,0.0,0.0,6567.5,7118.45,7423.69,6601.55,109.55,1,3,5,0.0,0.0,0.0,0.0,337,646.2857,0.2821,0.0008,0.0008,16.9262
2026-07-08 10:00:00,C003,20,12556,8997,3559,0.0159,100.0,0.0,0.0,0.0,6467.0,9652.45,10191.29,9274.05,157.8,1,3,4,0.0,0.0,50.0,0.0,632,627.8,0.3956,0.0008,0.0008,17.7578
2026-07-08 10:00:00,C004,8,6451,5033,1418,0.0077,100.0,0.0,0.0,0.0,6416.0,8093.85,8185.97,7567.35,98.15,1,3,2,0.0,0.0,50.0,0.0,216,806.375,0.2817,0.001,0.001,15.2327
2026-07-08 10:00:00,C005,9,7593,5035,2558,0.0091,88.8889,11.1111,0.0,0.0,7139.0,9762.2,10351.64,8420.8,158.0,1,3,4,0.0,0.0,33.3333,0.0,470,843.6667,0.508,0.001,0.0011,18.3737
2026-07-08 10:00:00,C006,9,5890,3763,2127,0.0071,100.0,0.0,0.0,0.0,6777.0,10067.0,10302.2,9496.6,170.4,1,3,3,0.0,11.1111,11.1111,0.0,347,654.4444,0.5652,0.0008,0.0008,16.3141
2026-07-08 10:00:00,C007,15,9717,7396,2321,0.0117,100.0,0.0,0.0,0.0,6411.0,7629.0,7897.8,7391.2,73.4,1,3,5,0.0,0.0,20.0,0.0,387,647.8,0.3138,0.0008,0.0008,16.6738
2026-07-08 10:00:00,C008,7,7235,6016,1219,0.0087,100.0,0.0,0.0,0.0,6706.0,8160.4,8201.68,7547.1,84.1,1,3,4,0.0,0.0,42.8571,0.0,166,1033.5714,0.2026,0.0012,0.0012,13.6177
2026-07-08 10:00:00,C009,6,9344,8225,1119,0.0134,100.0,0.0,0.0,0.0,6372.5,6877.25,6961.85,3666.0,111.25,1,3,3,0.0,0.0,0.0,0.0,186,1557.3333,0.136,0.0022,0.0022,16.622
2026-07-08 10:00:00,C010,2,1210,944,266,0.0015,100.0,0.0,0.0,0.0,6709.0,7332.7,7388.14,6710.6,44.55,1,1,1,0.0,50.0,0.0,0.0,58,605.0,0.2818,0.0007,0.0007,21.8045
2026-07-08 11:00:00,C001,30,17810,11008,6802,0.0214,90.0,10.0,3.3333,3.3333,6709.5,8697.0,8919.79,7419.8,98.85,1,3,5,0.0,6.6667,23.3333,0.0,1126,593.6667,0.6179,0.0007,0.0008,16.554
2026-07-08 11:00:00,C002,18,10426,7154,3272,0.0139,94.4444,5.5556,5.5556,0.0,6641.5,8117.45,8949.09,7216.05,139.3,1,3,4,0.0,5.5556,16.6667,0.0,542,579.2222,0.4574,0.0008,0.0008,16.5648
2026-07-08 11:00:00,C003,22,14809,10468,4341,0.0198,95.4545,4.5455,0.0,4.5455,7259.0,8647.9,9847.9,7389.5,164.85,1,3,5,0.0,0.0,27.2727,0.0,764,673.1364,0.4147,0.0009,0.0009,17.5996
2026-07-08 11:00:00,C004,7,4715,3221,1494,0.0057,85.7143,14.2857,0.0,0.0,6646.0,7317.4,7483.48,5279.7,81.8,1,3,3,0.0,14.2857,14.2857,0.0,259,673.5714,0.4638,0.0008,0.0009,17.336
2026-07-08 11:00:00,C005,8,5154,2770,2384,0.0062,100.0,0.0,0.0,0.0,6888.5,8508.75,8524.15,7405.05,134.8,1,3,4,0.0,0.0,12.5,0.0,332,644.25,0.8606,0.0008,0.0008,13.9262
2026-07-08 11:00:00,C006,6,3344,2399,945,0.0047,100.0,0.0,0.0,0.0,6199.0,6579.75,6649.55,5903.0,139.25,1,3,2,0.0,0.0,16.6667,0.0,95,557.3333,0.3939,0.0008,0.0008,10.0529
2026-07-08 11:00:00,C007,7,5369,3730,1639,0.0064,100.0,0.0,0.0,0.0,6874.0,7056.9,7096.98,6501.9,91.6,1,3,2,0.0,0.0,42.8571,0.0,233,767.0,0.4394,0.0009,0.0009,14.216
2026-07-08 11:00:00,C008,8,5770,4763,1007,0.0081,75.0,25.0,0.0,12.5,6430.5,6867.85,6926.37,6080.8,113.75,1,3,4,0.0,12.5,12.5,0.0,209,721.25,0.2114,0.001,0.0014,20.7547
2026-07-08 11:00:00,C009,6,3596,2711,885,0.0043,100.0,0.0,0.0,0.0,6483.0,6963.75,7048.75,6084.0,79.25,1,2,4,0.0,0.0,16.6667,0.0,142,599.3333,0.3264,0.0007,0.0007,16.0452
2026-07-08 11:00:00,C010,4,2375,1610,765,0.0028,100.0,0.0,0.0,0.0,6421.5,6474.15,6481.23,4127.65,132.3,1,2,2,0.0,0.0,0.0,0.0,117,593.75,0.4752,0.0007,0.0007,15.2941
2026-07-08 12:00:00,C001,20,11745,8461,3284,0.0144,100.0,0.0,0.0,0.0,6438.5,9006.95,10206.99,8477.95,121.65,1,3,4,5.0,0.0,25.0,0.0,512,587.25,0.3881,0.0007,0.0007,15.5907
2026-07-08 12:00:00,C002,16,9673,6151,3522,0.0124,100.0,0.0,0.0,0.0,6647.0,8629.0,10933.0,7545.75,115.75,1,3,3,0.0,0.0,6.25,0.0,670,604.5625,0.5726,0.0008,0.0008,19.0233
2026-07-08 12:00:00,C003,15,8350,5472,2878,0.0102,93.3333,6.6667,0.0,6.6667,6525.0,7984.7,8264.14,6998.2,107.6,1,3,4,0.0,26.6667,13.3333,0.0,413,556.6667,0.526,0.0007,0.0007,14.3502
2026-07-08 12:00:00,C004,12,8955,6934,2021,0.0111,83.3333,16.6667,8.3333,8.3333,6489.5,7591.1,7942.22,6965.45,141.05,1,3,4,0.0,8.3333,8.3333,0.0,202,746.25,0.2915,0.0009,0.0011,9.9951
2026-07-08 12:00:00,C005,11,7726,5673,2053,0.0098,90.9091,9.0909,9.0909,0.0,6472.0,9920.5,11464.9,8580.5,178.0,1,3,3,0.0,9.0909,27.2727,0.0,413,702.3636,0.3619,0.0009,0.001,20.1169
2026-07-08 12:00:00,C006,7,3499,2455,1044,0.0048,100.0,0.0,0.0,0.0,6831.0,8385.6,8706.72,7510.4,158.6,1,3,3,0.0,0.0,42.8571,0.0,214,499.8571,0.4253,0.0007,0.0007,20.4981
2026-07-08 12:00:00,C007,5,3236,2421,815,0.0053,80.0,20.0,0.0,20.0,6566.0,7774.8,7848.56,6845.8,108.8,1,3,3,0.0,0.0,40.0,0.0,169,647.2,0.3366,0.0011,0.0013,20.7362
2026-07-08 12:00:00,C008,8,5472,3979,1493,0.007,87.5,12.5,0.0,12.5,6858.0,8333.15,8386.63,7450.6,181.45,1,3,3,0.0,0.0,0.0,0.0,244,684.0,0.3752,0.0009,0.001,16.3429
2026-07-08 12:00:00,C009,7,5009,3797,1212,0.006,100.0,0.0,0.0,0.0,7267.0,10249.7,10499.54,9600.2,164.1,1,3,3,0.0,0.0,14.2857,0.0,208,715.5714,0.3192,0.0009,0.0009,17.1617
2026-07-08 12:00:00,C010,2,1890,1515,375,0.0023,100.0,0.0,0.0,0.0,6639.5,7006.25,7038.85,6066.55,140.05,1,1,1,0.0,0.0,0.0,0.0,74,945.0,0.2475,0.0011,0.0011,19.7333
2026-07-08 13:00:00,C001,13,7424,4501,2923,0.0089,100.0,0.0,0.0,0.0,6397.0,7807.2,8384.64,6399.0,125.4,1,3,5,0.0,0.0,15.3846,0.0,595,571.0769,0.6494,0.0007,0.0007,20.3558
2026-07-08 13:00:00,C002,12,6592,3598,2994,0.0079,100.0,0.0,0.0,0.0,7088.5,9895.4,10323.08,9016.7,95.95,1,3,4,0.0,8.3333,8.3333,0.0,442,549.3333,0.8321,0.0007,0.0007,14.7629
2026-07-08 13:00:00,C003,18,13070,9985,3085,0.018,100.0,0.0,0.0,0.0,6448.5,10184.75,10718.55,9744.4,166.9,1,3,5,0.0,0.0,0.0,0.0,539,726.1111,0.309,0.001,0.001,17.4716
2026-07-08 13:00:00,C004,13,11626,7875,3751,0.0145,100.0,0.0,0.0,0.0,6936.0,10173.0,10861.8,9315.4,129.6,1,3,3,0.0,0.0,15.3846,0.0,627,894.3077,0.4763,0.0011,0.0011,16.7155
2026-07-08 13:00:00,C005,10,5237,3235,2002,0.0063,100.0,0.0,0.0,0.0,6376.5,10369.5,10934.7,8879.65,163.8,1,3,5,0.0,0.0,0.0,0.0,281,523.7,0.6189,0.0006,0.0006,14.036
2026-07-08 13:00:00,C006,8,5873,4068,1805,0.007,87.5,12.5,12.5,0.0,6675.0,10015.15,10589.43,9061.15,144.3,1,3,4,0.0,12.5,50.0,0.0,231,734.125,0.4437,0.0009,0.001,12.7978
2026-07-08 13:00:00,C007,10,6508,5088,1420,0.0078,100.0,0.0,0.0,0.0,6234.5,7346.75,7809.35,6894.55,142.6,1,3,4,0.0,10.0,30.0,0.0,248,650.8,0.2791,0.0008,0.0008,17.4648
2026-07-08 13:00:00,C008,9,8316,6393,1923,0.0106,100.0,0.0,0.0,0.0,6698.0,7988.0,8373.6,6955.0,181.6,1,3,5,0.0,11.1111,44.4444,0.0,264,924.0,0.3008,0.0012,0.0012,13.7285
2026-07-08 13:00:00,C009,5,4335,3627,708,0.0052,100.0,0.0,0.0,0.0,6278.0,9958.4,10353.28,9425.4,203.0,1,3,2,0.0,0.0,40.0,0.0,131,867.0,0.1952,0.001,0.001,18.5028
2026-07-08 13:00:00,C010,5,4356,3524,832,0.0052,100.0,0.0,0.0,0.0,6457.0,7297.0,7332.2,6645.6,168.2,1,3,2,0.0,0.0,20.0,0.0,149,871.2,0.2361,0.001,0.001,17.9087
2026-07-08 14:00:00,C001,21,12232,7327,4905,0.015,100.0,0.0,0.0,0.0,6613.0,8300.0,9676.0,8057.0,120.0,1,3,4,0.0,9.5238,23.8095,0.0,710,582.4762,0.6694,0.0007,0.0007,14.475
2026-07-08 14:00:00,C002,26,17524,12540,4984,0.021,96.1538,3.8462,0.0,0.0,6650.5,8764.25,10413.0,8435.75,153.25,1,3,4,0.0,0.0,26.9231,0.0,827,674.0,0.3974,0.0008,0.0008,16.5931
2026-07-08 14:00:00,C003,20,12233,8458,3775,0.0147,100.0,0.0,0.0,0.0,6482.5,9599.0,9887.8,8721.1,136.05,1,3,5,0.0,5.0,20.0,0.0,663,611.65,0.4463,0.0007,0.0007,17.5629
2026-07-08 14:00:00,C004,20,11717,8847,2870,0.0155,75.0,25.0,5.0,20.0,6377.5,9711.05,10502.21,9503.95,161.15,1,3,4,5.0,20.0,20.0,0.0,378,585.85,0.3244,0.0008,0.001,13.1707
2026-07-08 14:00:00,C005,11,6982,4878,2104,0.0089,100.0,0.0,0.0,0.0,6590.0,9432.0,9976.0,8855.5,141.5,1,3,5,0.0,0.0,27.2727,0.0,275,634.7273,0.4313,0.0008,0.0008,13.0703
2026-07-08 14:00:00,C006,10,8233,6052,2181,0.0109,90.0,10.0,0.0,10.0,6798.0,8330.05,8355.61,7500.65,193.3,1,3,4,0.0,20.0,0.0,0.0,376,823.3,0.3604,0.0011,0.0012,17.2398
2026-07-08 14:00:00,C007,9,9362,7465,1897,0.0112,100.0,0.0,0.0,0.0,6726.0,7684.4,7772.08,6968.0,138.2,1,3,4,0.0,0.0,11.1111,0.0,348,1040.2222,0.2541,0.0012,0.0012,18.3448
2026-07-08 14:00:00,C008,9,6310,4346,1964,0.0082,88.8889,11.1111,0.0,0.0,6462.0,8480.0,8544.0,7587.0,95.8,1,3,4,0.0,11.1111,22.2222,0.0,238,701.1111,0.4519,0.0009,0.001,12.1181
2026-07-08 14:00:00,C009,6,3425,2268,1157,0.0046,100.0,0.0,0.0,0.0,6497.5,10224.5,10703.3,9416.75,105.0,1,3,4,0.0,16.6667,0.0,16.6667,195,570.8333,0.5101,0.0008,0.0008,16.8539
2026-07-08 14:00:00,C010,2,1566,952,614,0.0019,50.0,50.0,0.0,50.0,7905.0,8857.2,8941.84,6669.6,150.25,1,2,1,0.0,50.0,0.0,0.0,124,783.0,0.645,0.0009,0.0019,20.1954
2026-07-08 15:00:00,C001,30,16993,11407,5586,0.0224,93.3333,6.6667,6.6667,0.0,6564.0,8505.85,10143.53,7873.15,142.35,1,3,5,3.3333,3.3333,16.6667,0.0,850,566.4333,0.4897,0.0007,0.0008,15.2166
2026-07-08 15:00:00,C002,14,7456,5321,2135,0.0089,100.0,0.0,0.0,0.0,6479.5,7384.45,7408.89,6827.85,216.6,1,3,4,0.0,0.0,14.2857,0.0,373,532.5714,0.4012,0.0006,0.0006,17.4707
2026-07-08 15:00:00,C003,20,12881,9051,3830,0.0171,100.0,0.0,0.0,0.0,6614.0,8361.95,9470.79,7719.95,86.75,1,3,5,0.0,0.0,15.0,0.0,541,644.05,0.4232,0.0009,0.0009,14.1253
2026-07-08 15:00:00,C004,19,11021,7937,3084,0.0138,89.4737,10.5263,0.0,10.5263,6434.0,8180.3,9816.86,7638.5,144.7,1,3,4,5.2632,0.0,21.0526,0.0,566,580.0526,0.3886,0.0007,0.0008,18.3528
2026-07-08 15:00:00,C005,10,6795,5094,1701,0.0086,100.0,0.0,0.0,0.0,6490.5,7654.35,7710.87,7019.2,113.65,1,2,4,0.0,0.0,20.0,0.0,274,679.5,0.3339,0.0009,0.0009,16.1082
2026-07-08 15:00:00,C006,5,2143,1590,553,0.0026,100.0,0.0,0.0,0.0,6349.0,6877.0,6916.2,4620.4,109.8,1,3,2,0.0,0.0,40.0,0.0,88,428.6,0.3478,0.0005,0.0005,15.9132
2026-07-08 15:00:00,C007,8,4795,3705,1090,0.0058,75.0,25.0,12.5,0.0,6288.5,7285.35,7559.47,6890.55,165.0,1,3,4,0.0,12.5,0.0,0.0,152,599.375,0.2942,0.0007,0.001,13.945
2026-07-08 15:00:00,C008,4,3954,3482,472,0.0047,100.0,0.0,0.0,0.0,6364.5,7422.65,7567.73,6908.4,207.1,1,2,2,0.0,0.0,25.0,0.0,83,988.5,0.1356,0.0012,0.0012,17.5847
2026-07-08 15:00:00,C009,9,7647,5909,1738,0.0092,100.0,0.0,0.0,0.0,6961.0,9323.6,9783.12,8634.0,153.8,1,3,3,0.0,0.0,11.1111,0.0,282,849.6667,0.2941,0.001,0.001,16.2255
2026-07-08 15:00:00,C010,3,1686,1273,413,0.002,100.0,0.0,0.0,0.0,6267.0,6332.7,6338.54,5020.2,73.7,1,2,3,0.0,0.0,0.0,0.0,78,562.0,0.3244,0.0007,0.0007,18.8862
2026-07-08 16:00:00,C001,19,13849,9220,4629,0.0175,100.0,0.0,0.0,0.0,6840.0,8560.6,10156.12,7323.2,107.6,1,3,5,0.0,0.0,26.3158,0.0,746,728.8947,0.5021,0.0009,0.0009,16.1158
2026-07-08 16:00:00,C002,18,11699,7662,4037,0.015,94.4444,5.5556,0.0,5.5556,6601.5,8210.1,8994.82,6271.15,122.45,1,3,4,0.0,5.5556,16.6667,0.0,571,649.9444,0.5269,0.0008,0.0009,14.1442
2026-07-08 16:00:00,C003,15,9978,7083,2895,0.0128,86.6667,13.3333,6.6667,6.6667,6291.0,8160.6,9315.32,6851.0,104.3,1,3,3,6.6667,13.3333,20.0,0.0,519,665.2,0.4087,0.0009,0.001,17.9275
2026-07-08 16:00:00,C004,13,7946,5135,2811,0.0111,84.6154,15.3846,0.0,0.0,6477.0,8116.8,8602.56,6799.6,137.2,1,3,4,7.6923,15.3846,23.0769,0.0,396,611.2308,0.5474,0.0009,0.001,14.0875
2026-07-08 16:00:00,C005,6,2840,2139,701,0.0037,100.0,0.0,0.0,0.0,6441.0,9279.75,9943.95,8433.75,137.25,1,3,2,0.0,0.0,0.0,0.0,129,473.3333,0.3277,0.0006,0.0006,18.4023
2026-07-08 16:00:00,C006,12,10119,7616,2503,0.0138,91.6667,8.3333,0.0,8.3333,6492.0,7166.6,7390.12,6171.95,157.45,1,3,4,0.0,16.6667,25.0,0.0,466,843.25,0.3287,0.0011,0.0013,18.6177
2026-07-08 16:00:00,C007,7,3301,2022,1279,0.004,85.7143,14.2857,14.2857,0.0,6417.0,7135.6,7137.52,6669.0,93.9,1,3,4,0.0,14.2857,28.5714,0.0,198,471.5714,0.6325,0.0006,0.0007,15.4808
2026-07-08 16:00:00,C008,6,3888,2819,1069,0.0047,100.0,0.0,0.0,0.0,6432.0,7191.0,7217.4,6588.75,96.5,1,3,3,0.0,16.6667,0.0,0.0,154,648.0,0.3792,0.0008,0.0008,14.406
2026-07-08 16:00:00,C009,6,3887,2535,1352,0.0047,83.3333,16.6667,0.0,0.0,7244.0,10770.5,10909.3,9807.0,107.75,1,3,3,0.0,0.0,16.6667,0.0,158,647.8333,0.5333,0.0008,0.0009,11.6864
2026-07-08 16:00:00,C010,6,5920,4893,1027,0.0071,100.0,0.0,0.0,0.0,6443.5,9658.75,10471.75,9026.25,86.75,1,3,4,0.0,0.0,16.6667,0.0,158,986.6667,0.2099,0.0012,0.0012,15.3846
2026-07-08 17:00:00,C001,19,11148,7618,3530,0.0138,100.0,0.0,0.0,0.0,6595.0,8106.0,9308.4,7027.4,168.2,1,3,4,0.0,10.5263,21.0526,0.0,574,586.7368,0.4634,0.0007,0.0007,16.2606
2026-07-08 17:00:00,C002,22,9985,5887,4098,0.0127,95.4545,4.5455,4.5455,0.0,6507.0,8531.3,8851.67,7025.05,141.45,1,3,5,0.0,9.0909,18.1818,0.0,699,453.8636,0.6961,0.0006,0.0006,17.0571
2026-07-08 17:00:00,C003,14,7942,5769,2173,0.0103,92.8571,7.1429,0.0,0.0,6473.5,8834.55,9829.31,8425.8,116.3,1,3,4,0.0,0.0,21.4286,0.0,259,567.2857,0.3767,0.0007,0.0008,11.919
2026-07-08 17:00:00,C004,20,12257,8606,3651,0.0156,95.0,5.0,5.0,0.0,6475.5,8827.35,9395.07,7463.75,130.75,1,3,3,0.0,5.0,15.0,0.0,691,612.85,0.4242,0.0008,0.0008,18.9263
2026-07-08 17:00:00,C005,6,3028,2220,808,0.0036,100.0,0.0,0.0,0.0,6454.0,8288.25,8468.05,7767.5,103.75,1,2,4,0.0,16.6667,33.3333,0.0,153,504.6667,0.364,0.0006,0.0006,18.9356
2026-07-08 17:00:00,C006,12,5770,3674,2096,0.0079,100.0,0.0,0.0,0.0,6384.5,7615.95,7638.39,6654.25,146.95,1,3,4,0.0,0.0,41.6667,0.0,404,480.8333,0.5705,0.0007,0.0007,19.2748
2026-07-08 17:00:00,C007,9,10592,9069,1523,0.0145,88.8889,11.1111,0.0,0.0,6742.0,8571.6,8930.32,7400.2,101.8,1,3,4,0.0,11.1111,22.2222,0.0,294,1176.8889,0.1679,0.0016,0.0018,19.304
2026-07-08 17:00:00,C008,6,4990,2595,2395,0.006,100.0,0.0,0.0,0.0,6448.0,8270.0,8374.8,5694.75,55.0,1,3,3,0.0,0.0,33.3333,0.0,493,831.6667,0.9229,0.001,0.001,20.5846
2026-07-08 17:00:00,C009,3,5803,4900,903,0.007,66.6667,33.3333,0.0,0.0,6844.0,7179.7,7209.54,4734.3,68.4,1,2,2,0.0,33.3333,0.0,0.0,199,1934.3333,0.1843,0.0023,0.0035,22.0377
2026-07-08 17:00:00,C010,6,3832,2690,1142,0.0046,83.3333,16.6667,0.0,0.0,6430.0,7670.5,7883.7,6807.75,108.5,1,3,2,0.0,0.0,0.0,0.0,196,638.6667,0.4245,0.0008,0.0009,17.1629
2026-07-08 18:00:00,C001,13,7723,5530,2193,0.0093,92.3077,7.6923,7.6923,0.0,6990.0,8160.4,8165.68,7656.6,142.2,1,3,5,0.0,15.3846,23.0769,0.0,353,594.0769,0.3966,0.0007,0.0008,16.0967
2026-07-08 18:00:00,C002,14,6834,4083,2751,0.0091,100.0,0.0,0.0,0.0,6722.5,8501.0,9842.6,7786.55,117.35,1,3,5,0.0,7.1429,14.2857,0.0,432,488.1429,0.6738,0.0007,0.0007,15.7034
2026-07-08 18:00:00,C003,8,4025,2301,1724,0.0048,100.0,0.0,0.0,0.0,6614.0,7683.35,7727.87,7477.8,85.7,1,3,2,0.0,0.0,25.0,0.0,197,503.125,0.7492,0.0006,0.0006,11.4269
2026-07-08 18:00:00,C004,9,7182,4965,2217,0.0093,100.0,0.0,0.0,0.0,7072.0,8499.6,8815.12,8118.4,111.8,1,3,2,0.0,0.0,22.2222,0.0,324,798.0,0.4465,0.001,0.001,14.6143
2026-07-08 18:00:00,C005,4,2390,1876,514,0.0029,100.0,0.0,0.0,0.0,8372.5,10644.35,10708.07,10256.35,49.1,1,2,3,0.0,0.0,75.0,0.0,97,597.5,0.274,0.0007,0.0007,18.8716
2026-07-08 18:00:00,C006,11,6389,4715,1674,0.0077,100.0,0.0,0.0,0.0,6346.0,8413.5,9647.5,7943.5,107.0,1,3,4,0.0,0.0,9.0909,0.0,279,580.8182,0.355,0.0007,0.0007,16.6667
2026-07-08 18:00:00,C007,6,3589,2742,847,0.0049,100.0,0.0,0.0,0.0,6047.0,6696.25,6732.05,6281.75,143.75,1,3,2,0.0,0.0,50.0,0.0,158,598.1667,0.3089,0.0008,0.0008,18.6541
2026-07-08 18:00:00,C008,4,3843,3334,509,0.0053,100.0,0.0,0.0,0.0,6196.5,6393.35,6416.27,4806.9,157.3,1,2,3,0.0,0.0,0.0,0.0,75,960.75,0.1527,0.0013,0.0013,14.7348
2026-07-08 18:00:00,C009,6,2941,2252,689,0.0035,100.0,0.0,0.0,0.0,6124.5,6505.0,6531.4,5748.0,152.0,1,3,4,0.0,0.0,0.0,0.0,95,490.1667,0.306,0.0006,0.0006,13.7881
2026-07-08 19:00:00,C001,9,4800,2481,2319,0.0058,100.0,0.0,0.0,0.0,6845.0,9196.4,9573.68,7320.2,127.6,1,3,4,0.0,0.0,11.1111,0.0,398,533.3333,0.9347,0.0006,0.0006,17.1626
