hour,model_id,request_count,total_tokens,input_tokens,output_tokens,estimated_cost,success_rate,error_rate,rate_limit_rate,server_error_rate,p50_latency_ms,p95_latency_ms,p99_latency_ms,p95_first_token_latency_ms,queue_p95_ms,active_customers,active_keys,distinct_ips,safety_hit_rate,retry_rate,cache_hit_rate,fallback_rate,reasoning_tokens,tokens_per_request,output_input_ratio,cost_per_request,cost_per_success,reasoning_token_share
2026-06-13 11:00:00,qwen-plus,30,21579,15350,6229,0.0345,90.0,10.0,10.0,0.0,1797.5,2845.95,3280.25,536.8,115.5,8,17,19,3.3333,6.6667,30.0,0.0,0,719.3,0.4058,0.0012,0.0013,0.0
2026-06-13 12:00:00,deepseek-chat,14,8141,5182,2959,0.0098,100.0,0.0,0.0,0.0,1597.5,2258.5,2596.5,525.2,195.85,6,9,12,0.0,0.0,0.0,0.0,386,581.5,0.571,0.0007,0.0007,13.0449
2026-06-13 12:00:00,gpt-4.1-mini,30,19014,12601,6413,0.0456,100.0,0.0,0.0,0.0,1982.5,2606.65,5836.45,655.85,208.4,9,18,18,0.0,0.0,30.0,0.0,1074,633.8,0.5089,0.0015,0.0015,16.7472
2026-06-13 12:00:00,qwen-plus,27,21761,15482,6279,0.0348,92.5926,7.4074,3.7037,3.7037,1803.0,3032.5,3686.76,548.7,153.5,8,14,18,0.0,3.7037,18.5185,0.0,0,805.963,0.4056,0.0013,0.0014,0.0
2026-06-13 13:00:00,deepseek-chat,18,13237,9249,3988,0.0159,94.4444,5.5556,5.5556,0.0,1783.5,3096.8,3240.96,497.8,173.85,9,15,17,0.0,5.5556,27.7778,0.0,788,735.3889,0.4312,0.0009,0.0009,19.7593
2026-06-13 13:00:00,gpt-4.1-mini,27,16928,11461,5467,0.0406,96.2963,3.7037,0.0,3.7037,2132.0,2802.5,2891.88,618.5,164.5,9,16,18,0.0,0.0,18.5185,0.0,886,626.963,0.477,0.0015,0.0016,16.2063
2026-06-13 13:00:00,qwen-plus,32,26593,18389,8204,0.0426,96.875,3.125,0.0,0.0,1869.0,3060.55,4082.76,544.2,148.9,8,17,18,0.0,0.0,15.625,0.0,0,831.0312,0.4461,0.0013,0.0014,0.0
2026-06-13 14:00:00,deepseek-chat,15,10042,5103,4939,0.0121,93.3333,6.6667,0.0,6.6667,2024.0,3705.9,4407.58,634.7,243.3,7,12,12,0.0,13.3333,20.0,0.0,839,669.4667,0.9679,0.0008,0.0009,16.9872
2026-06-13 14:00:00,gpt-4.1-mini,36,26894,18400,8494,0.0645,100.0,0.0,0.0,0.0,2108.5,2993.25,3872.95,618.25,185.75,10,22,23,0.0,5.5556,16.6667,2.7778,1349,747.0556,0.4616,0.0018,0.0018,15.8818
2026-06-13 14:00:00,qwen-plus,22,16434,11311,5123,0.0263,90.9091,9.0909,0.0,9.0909,1811.0,2808.8,3182.72,586.95,164.05,9,16,17,0.0,9.0909,4.5455,0.0,0,747.0,0.4529,0.0012,0.0013,0.0
2026-06-13 15:00:00,deepseek-chat,27,23384,16342,7042,0.0281,96.2963,3.7037,0.0,3.7037,1822.0,3188.1,3342.06,572.2,179.7,9,19,17,3.7037,0.0,14.8148,0.0,1287,866.0741,0.4309,0.001,0.0011,18.2761
2026-06-13 15:00:00,gpt-4.1-mini,39,24411,16509,7902,0.0586,100.0,0.0,0.0,0.0,2006.0,3695.2,4084.46,608.8,140.3,10,22,22,2.5641,2.5641,12.8205,0.0,1306,625.9231,0.4786,0.0015,0.0015,16.5275
2026-06-13 15:00:00,qwen-plus,28,18549,13206,5343,0.0297,89.2857,10.7143,3.5714,3.5714,1821.5,2249.1,2353.28,609.7,196.75,10,18,21,0.0,3.5714,17.8571,0.0,0,662.4643,0.4046,0.0011,0.0012,0.0
2026-06-13 16:00:00,deepseek-chat,26,17651,11644,6007,0.0212,88.4615,11.5385,0.0,7.6923,1585.5,3125.5,3399.0,557.25,145.0,8,15,15,0.0,0.0,19.2308,0.0,922,678.8846,0.5159,0.0008,0.0009,15.3488
2026-06-13 16:00:00,gpt-4.1-mini,20,14707,10413,4294,0.0353,100.0,0.0,0.0,0.0,1902.0,2760.15,3172.83,639.25,144.25,9,15,16,0.0,5.0,15.0,0.0,603,735.35,0.4124,0.0018,0.0018,14.0429
2026-06-13 16:00:00,qwen-plus,25,17189,11495,5694,0.0275,92.0,8.0,4.0,4.0,1844.0,2657.6,2784.24,561.8,171.0,9,17,17,0.0,4.0,20.0,4.0,0,687.56,0.4953,0.0011,0.0012,0.0
2026-06-13 17:00:00,deepseek-chat,21,14147,9092,5055,0.017,90.4762,9.5238,4.7619,0.0,1889.0,2764.0,3051.2,576.0,173.0,10,17,17,4.7619,4.7619,19.0476,0.0,902,673.6667,0.556,0.0008,0.0009,17.8437
2026-06-13 17:00:00,gpt-4.1-mini,32,19147,13007,6140,0.046,96.875,3.125,3.125,0.0,2030.5,2728.95,3077.85,661.95,162.3,8,20,22,9.375,3.125,18.75,3.125,1117,598.3438,0.4721,0.0014,0.0015,18.1922
2026-06-13 17:00:00,qwen-plus,21,13135,8318,4817,0.021,95.2381,4.7619,0.0,4.7619,1892.0,2721.0,3309.0,615.0,157.0,9,15,17,0.0,4.7619,9.5238,0.0,0,625.4762,0.5791,0.001,0.0011,0.0
2026-06-13 18:00:00,deepseek-chat,16,10032,6620,3412,0.012,100.0,0.0,0.0,0.0,1840.0,2628.25,3015.25,595.25,119.25,7,12,12,0.0,6.25,25.0,0.0,640,627.0,0.5154,0.0008,0.0008,18.7573
2026-06-13 18:00:00,gpt-4.1-mini,25,15031,9384,5647,0.0361,100.0,0.0,0.0,0.0,1925.0,3491.2,4473.52,584.8,153.8,9,17,15,0.0,0.0,20.0,0.0,947,601.24,0.6018,0.0014,0.0014,16.77
2026-06-13 18:00:00,qwen-plus,12,9458,5766,3692,0.0151,100.0,0.0,0.0,0.0,1951.0,3682.35,4774.87,483.25,72.65,6,9,10,0.0,8.3333,8.3333,0.0,0,788.1667,0.6403,0.0013,0.0013,0.0
2026-06-13 19:00:00,deepseek-chat,16,11105,8060,3045,0.0133,100.0,0.0,0.0,0.0,1913.0,2091.25,2096.65,479.0,140.25,7,14,10,0.0,0.0,25.0,0.0,585,694.0625,0.3778,0.0008,0.0008,19.2118
2026-06-13 19:00:00,gpt-4.1-mini,22,14529,10649,3880,0.0349,100.0,0.0,0.0,0.0,2009.5,2363.9,3048.19,608.75,151.35,6,14,15,0.0,4.5455,9.0909,0.0,578,660.4091,0.3644,0.0016,0.0016,14.8969
2026-06-13 19:00:00,qwen-plus,15,9328,6419,2909,0.0149,93.3333,6.6667,0.0,6.6667,1668.0,2726.2,2986.04,611.0,177.2,6,13,11,6.6667,6.6667,6.6667,0.0,0,621.8667,0.4532,0.001,0.0011,0.0
2026-06-13 20:00:00,deepseek-chat,11,9106,7250,1856,0.0109,100.0,0.0,0.0,0.0,1688.0,2303.5,2315.1,542.5,142.5,7,9,10,0.0,9.0909,9.0909,0.0,245,827.8182,0.256,0.001,0.001,13.2004
2026-06-13 20:00:00,gpt-4.1-mini,22,14020,8998,5022,0.0336,95.4545,4.5455,0.0,4.5455,2125.5,3102.45,3570.93,636.35,140.8,9,18,17,0.0,0.0,18.1818,0.0,850,637.2727,0.5581,0.0015,0.0016,16.9255
2026-06-13 20:00:00,qwen-plus,27,17084,11527,5557,0.0273,96.2963,3.7037,0.0,3.7037,1984.0,3277.9,3677.22,608.5,124.9,9,15,20,0.0,0.0,14.8148,0.0,0,632.7407,0.4821,0.001,0.0011,0.0
2026-06-13 21:00:00,deepseek-chat,13,9676,7382,2294,0.0116,100.0,0.0,0.0,0.0,1744.0,2029.8,2076.36,511.2,163.0,8,13,12,0.0,0.0,23.0769,0.0,354,744.3077,0.3108,0.0009,0.0009,15.4316
2026-06-13 21:00:00,gpt-4.1-mini,22,14713,10482,4231,0.0353,90.9091,9.0909,0.0,4.5455,1983.0,3033.95,3912.2,664.05,164.8,5,12,13,4.5455,4.5455,22.7273,0.0,722,668.7727,0.4036,0.0016,0.0018,17.0645
2026-06-13 21:00:00,qwen-plus,16,10707,7151,3556,0.0171,93.75,6.25,0.0,0.0,1799.5,2956.75,3186.55,550.75,212.75,7,11,11,0.0,0.0,25.0,0.0,0,669.1875,0.4973,0.0011,0.0011,0.0
2026-06-13 22:00:00,deepseek-chat,3,1212,840,372,0.0015,100.0,0.0,0.0,0.0,1261.0,2146.6,2225.32,462.0,90.7,3,3,3,0.0,0.0,66.6667,0.0,79,404.0,0.4429,0.0005,0.0005,21.2366
2026-06-13 22:00:00,gpt-4.1-mini,12,7813,5782,2031,0.0188,100.0,0.0,0.0,0.0,1854.0,2411.85,2549.57,594.8,143.5,6,8,10,0.0,8.3333,8.3333,0.0,388,651.0833,0.3513,0.0016,0.0016,19.1039
2026-06-13 22:00:00,qwen-plus,4,2547,2045,502,0.0041,100.0,0.0,0.0,0.0,1677.0,1842.6,1854.12,528.65,77.25,3,3,3,0.0,0.0,50.0,0.0,0,636.75,0.2455,0.001,0.001,0.0
2026-06-13 23:00:00,deepseek-chat,10,6689,4852,1837,0.008,90.0,10.0,0.0,10.0,1537.5,2290.25,2569.25,552.1,182.4,7,9,10,0.0,10.0,0.0,0.0,252,668.9,0.3786,0.0008,0.0009,13.718
2026-06-13 23:00:00,gpt-4.1-mini,14,9684,7017,2667,0.0232,100.0,0.0,0.0,0.0,2103.0,2529.7,2551.54,616.65,139.25,6,11,10,0.0,7.1429,35.7143,0.0,427,691.7143,0.3801,0.0017,0.0017,16.0105
2026-06-13 23:00:00,qwen-plus,3,1115,780,335,0.0018,100.0,0.0,0.0,0.0,1451.0,2063.0,2117.4,520.8,222.8,3,3,3,0.0,0.0,33.3333,0.0,0,371.6667,0.4295,0.0006,0.0006,0.0
2026-06-14 00:00:00,deepseek-chat,3,1484,1120,364,0.0018,100.0,0.0,0.0,0.0,1538.0,2041.1,2085.82,487.6,129.0,3,3,3,0.0,0.0,0.0,0.0,60,494.6667,0.325,0.0006,0.0006,16.4835
2026-06-14 00:00:00,gpt-4.1-mini,9,6115,4839,1276,0.0147,100.0,0.0,0.0,0.0,1899.0,2402.6,2446.12,579.0,125.2,5,7,8,0.0,0.0,0.0,0.0,205,679.4444,0.2637,0.0016,0.0016,16.0658
2026-06-14 00:00:00,qwen-plus,5,3508,2769,739,0.0056,60.0,40.0,40.0,0.0,1640.0,1805.2,1811.44,461.0,101.2,5,5,5,0.0,0.0,0.0,0.0,0,701.6,0.2669,0.0011,0.0019,0.0
2026-06-14 01:00:00,deepseek-chat,5,3238,2204,1034,0.0039,100.0,0.0,0.0,0.0,2081.0,2392.2,2443.24,483.2,94.0,4,5,5,0.0,0.0,0.0,0.0,175,647.6,0.4691,0.0008,0.0008,16.9246
2026-06-14 01:00:00,gpt-4.1-mini,8,5782,4406,1376,0.0139,87.5,12.5,0.0,12.5,1969.5,2430.5,2450.1,620.7,127.5,6,6,8,0.0,0.0,12.5,0.0,143,722.75,0.3123,0.0017,0.002,10.3924
2026-06-14 01:00:00,qwen-plus,5,2807,2104,703,0.0045,100.0,0.0,0.0,0.0,1368.0,2040.8,2085.76,503.6,160.2,4,5,5,0.0,40.0,20.0,0.0,0,561.4,0.3341,0.0009,0.0009,0.0
2026-06-14 02:00:00,deepseek-chat,6,4081,3018,1063,0.0049,100.0,0.0,0.0,0.0,1751.5,1986.75,2004.55,566.75,191.75,3,4,5,0.0,16.6667,33.3333,0.0,156,680.1667,0.3522,0.0008,0.0008,14.6754
2026-06-14 02:00:00,gpt-4.1-mini,9,5801,4101,1700,0.0139,100.0,0.0,0.0,0.0,1745.0,3058.2,3473.24,608.0,151.8,5,7,6,0.0,0.0,11.1111,0.0,269,644.5556,0.4145,0.0015,0.0015,15.8235
2026-06-14 02:00:00,qwen-plus,3,1170,828,342,0.0019,100.0,0.0,0.0,0.0,1624.0,1911.1,1936.62,435.6,115.0,1,2,1,0.0,0.0,0.0,0.0,0,390.0,0.413,0.0006,0.0006,0.0
2026-06-14 03:00:00,deepseek-chat,1,349,265,84,0.0004,100.0,0.0,0.0,0.0,1519.0,1519.0,1519.0,326.0,52.0,1,1,1,0.0,0.0,0.0,0.0,22,349.0,0.317,0.0004,0.0004,26.1905
2026-06-14 03:00:00,gpt-4.1-mini,13,7965,5778,2187,0.0191,100.0,0.0,0.0,0.0,1900.0,2732.0,3183.2,557.8,107.2,6,8,9,0.0,7.6923,15.3846,0.0,408,612.6923,0.3785,0.0015,0.0015,18.6557
2026-06-14 03:00:00,qwen-plus,6,3569,2414,1155,0.0057,100.0,0.0,0.0,0.0,1864.5,2243.5,2255.9,616.25,229.5,5,6,6,0.0,0.0,16.6667,0.0,0,594.8333,0.4785,0.001,0.001,0.0
2026-06-14 04:00:00,deepseek-chat,1,1001,728,273,0.0012,100.0,0.0,0.0,0.0,2263.0,2263.0,2263.0,228.0,76.0,1,1,1,0.0,0.0,0.0,0.0,51,1001.0,0.375,0.0012,0.0012,18.6813
2026-06-14 04:00:00,gpt-4.1-mini,8,4254,2997,1257,0.0102,100.0,0.0,0.0,0.0,1910.5,2139.95,2146.39,617.3,194.55,5,6,7,0.0,0.0,0.0,0.0,244,531.75,0.4194,0.0013,0.0013,19.4113
2026-06-14 04:00:00,qwen-plus,5,3137,1837,1300,0.005,100.0,0.0,0.0,0.0,2071.0,3040.8,3076.16,382.8,115.8,5,5,5,0.0,0.0,20.0,0.0,0,627.4,0.7077,0.001,0.001,0.0
2026-06-14 05:00:00,deepseek-chat,9,6110,4250,1860,0.0073,100.0,0.0,0.0,0.0,2011.0,2601.6,2752.32,542.4,203.8,6,9,8,0.0,0.0,22.2222,0.0,308,678.8889,0.4376,0.0008,0.0008,16.5591
2026-06-14 05:00:00,gpt-4.1-mini,7,4589,3637,952,0.011,85.7143,14.2857,0.0,14.2857,1762.0,2164.0,2171.2,606.9,117.3,6,7,7,0.0,14.2857,14.2857,0.0,146,655.5714,0.2618,0.0016,0.0018,15.3361
2026-06-14 05:00:00,qwen-plus,1,440,393,47,0.0007,100.0,0.0,0.0,0.0,1042.0,1042.0,1042.0,286.0,105.0,1,1,1,0.0,0.0,0.0,0.0,0,440.0,0.1196,0.0007,0.0007,0.0
2026-06-14 06:00:00,deepseek-chat,13,8719,5695,3024,0.0105,84.6154,15.3846,0.0,7.6923,1697.0,2827.0,2887.0,530.8,110.0,7,12,9,0.0,15.3846,7.6923,0.0,498,670.6923,0.531,0.0008,0.001,16.4683
2026-06-14 06:00:00,gpt-4.1-mini,23,17686,12739,4947,0.0424,100.0,0.0,0.0,0.0,1959.0,2968.5,3364.0,556.3,127.9,9,14,16,4.3478,4.3478,13.0435,0.0,646,768.9565,0.3883,0.0018,0.0018,13.0584
2026-06-14 06:00:00,qwen-plus,8,4027,2764,1263,0.0064,87.5,12.5,0.0,12.5,1641.5,2394.4,2628.48,567.95,203.75,6,8,8,0.0,0.0,12.5,12.5,0,503.375,0.4569,0.0008,0.0009,0.0
2026-06-14 07:00:00,deepseek-chat,9,5912,3504,2408,0.0071,100.0,0.0,0.0,0.0,1777.0,2752.0,2836.8,502.4,128.2,5,7,7,0.0,0.0,0.0,0.0,380,656.8889,0.6872,0.0008,0.0008,15.7807
2026-06-14 07:00:00,gpt-4.1-mini,20,14235,9801,4434,0.0342,95.0,5.0,5.0,0.0,2032.5,2731.75,2895.15,605.85,141.05,9,14,14,0.0,5.0,20.0,0.0,704,711.75,0.4524,0.0017,0.0018,15.8773
2026-06-14 07:00:00,qwen-plus,15,8837,6304,2533,0.0141,100.0,0.0,0.0,0.0,1700.0,2049.0,2222.6,708.1,144.0,7,13,13,0.0,6.6667,20.0,0.0,0,589.1333,0.4018,0.0009,0.0009,0.0
2026-06-14 08:00:00,deepseek-chat,10,7165,4936,2229,0.0086,100.0,0.0,0.0,0.0,1650.0,2273.85,2463.57,619.95,169.5,4,7,6,10.0,0.0,50.0,0.0,465,716.5,0.4516,0.0009,0.0009,20.8614
2026-06-14 08:00:00,gpt-4.1-mini,20,11490,7930,3560,0.0276,95.0,5.0,0.0,5.0,1834.0,2862.05,2969.21,683.3,253.4,8,12,16,0.0,10.0,10.0,0.0,546,574.5,0.4489,0.0014,0.0015,15.3371
2026-06-14 08:00:00,qwen-plus,13,7502,5023,2479,0.012,100.0,0.0,0.0,0.0,1728.0,2344.6,2377.72,528.6,134.0,7,9,9,0.0,0.0,15.3846,0.0,0,577.0769,0.4935,0.0009,0.0009,0.0
2026-06-14 09:00:00,deepseek-chat,21,15267,10207,5060,0.0183,90.4762,9.5238,0.0,4.7619,1869.0,3128.0,3328.0,534.0,193.0,7,14,15,0.0,4.7619,19.0476,4.7619,826,727.0,0.4957,0.0009,0.001,16.3241
2026-06-14 09:00:00,gpt-4.1-mini,33,22113,15496,6617,0.0531,87.8788,12.1212,3.0303,3.0303,1993.0,2862.4,3291.68,712.8,137.0,8,18,20,3.0303,3.0303,30.303,0.0,1086,670.0909,0.427,0.0016,0.0018,16.4123
2026-06-14 09:00:00,qwen-plus,22,16129,10461,5668,0.0258,86.3636,13.6364,4.5455,4.5455,1910.5,3440.2,3481.71,567.35,197.25,10,15,14,0.0,9.0909,4.5455,4.5455,0,733.1364,0.5418,0.0012,0.0014,0.0
2026-06-14 10:00:00,deepseek-chat,15,7877,5105,2772,0.0095,93.3333,6.6667,0.0,6.6667,1514.0,2743.0,2871.8,525.9,81.8,8,12,13,0.0,6.6667,20.0,0.0,475,525.1333,0.543,0.0006,0.0007,17.1356
2026-06-14 10:00:00,gpt-4.1-mini,36,24007,16577,7430,0.0576,97.2222,2.7778,0.0,2.7778,2120.0,3116.0,3989.95,634.5,198.75,8,20,20,2.7778,8.3333,33.3333,5.5556,1260,666.8611,0.4482,0.0016,0.0016,16.9583
2026-06-14 10:00:00,qwen-plus,27,19085,13845,5240,0.0305,92.5926,7.4074,3.7037,3.7037,1760.0,2503.5,3252.32,564.4,143.5,8,16,18,0.0,7.4074,11.1111,3.7037,0,706.8519,0.3785,0.0011,0.0012,0.0
2026-06-14 11:00:00,deepseek-chat,25,15763,11267,4496,0.0189,96.0,4.0,0.0,4.0,1498.0,2299.0,2700.8,606.2,169.8,9,18,18,0.0,4.0,24.0,0.0,625,630.52,0.399,0.0008,0.0008,13.9012
2026-06-14 11:00:00,gpt-4.1-mini,39,25286,18247,7039,0.0607,97.4359,2.5641,2.5641,0.0,1973.0,2486.6,2672.74,680.0,194.2,9,21,21,5.1282,10.2564,20.5128,0.0,1174,648.359,0.3858,0.0016,0.0016,16.6785
2026-06-14 11:00:00,qwen-plus,20,11435,8143,3292,0.0183,95.0,5.0,0.0,5.0,1648.0,2116.3,2789.66,500.85,102.55,9,13,14,5.0,5.0,25.0,0.0,0,571.75,0.4043,0.0009,0.001,0.0
2026-06-14 12:00:00,deepseek-chat,33,24626,17855,6771,0.0295,93.9394,6.0606,3.0303,0.0,1699.0,2518.8,3545.2,542.0,137.8,9,18,22,0.0,6.0606,27.2727,0.0,960,746.2424,0.3792,0.0009,0.001,14.1781
2026-06-14 12:00:00,gpt-4.1-mini,34,21643,14509,7134,0.0519,97.0588,2.9412,0.0,2.9412,2023.5,2752.55,4008.68,573.9,155.95,9,21,22,0.0,5.8824,11.7647,0.0,1347,636.5588,0.4917,0.0015,0.0016,18.8814
2026-06-14 12:00:00,qwen-plus,20,16806,12526,4280,0.0269,95.0,5.0,0.0,0.0,1867.0,3211.85,3407.17,591.05,119.9,10,15,18,5.0,10.0,15.0,0.0,0,840.3,0.3417,0.0013,0.0014,0.0
2026-06-14 13:00:00,deepseek-chat,26,19168,13383,5785,0.023,96.1538,3.8462,0.0,3.8462,1776.0,2421.25,3683.75,526.0,165.5,10,20,22,3.8462,0.0,23.0769,0.0,1100,737.2308,0.4323,0.0009,0.0009,19.0147
2026-06-14 13:00:00,gpt-4.1-mini,32,21730,15249,6481,0.0522,96.875,3.125,0.0,0.0,1836.5,3676.4,4714.98,580.8,134.45,9,20,21,3.125,0.0,25.0,0.0,979,679.0625,0.425,0.0016,0.0017,15.1057
2026-06-14 13:00:00,qwen-plus,21,11845,7766,4079,0.019,90.4762,9.5238,0.0,4.7619,1682.0,2409.0,3755.4,549.0,152.0,7,13,15,0.0,4.7619,19.0476,0.0,0,564.0476,0.5252,0.0009,0.001,0.0
2026-06-14 14:00:00,deepseek-chat,23,15163,10828,4335,0.0182,91.3043,8.6957,4.3478,4.3478,1650.0,2355.3,2721.56,567.3,141.0,10,16,15,0.0,0.0,13.0435,4.3478,678,659.2609,0.4004,0.0008,0.0009,15.6401
2026-06-14 14:00:00,gpt-4.1-mini,31,16206,11274,4932,0.0389,83.871,16.129,0.0,6.4516,1761.0,2594.5,2955.5,589.5,164.0,9,16,17,3.2258,6.4516,19.3548,0.0,915,522.7742,0.4375,0.0013,0.0015,18.5523
2026-06-14 14:00:00,qwen-plus,20,13603,9886,3717,0.0218,100.0,0.0,0.0,0.0,1651.0,2515.2,2731.04,556.55,119.0,9,16,15,0.0,5.0,25.0,0.0,0,680.15,0.376,0.0011,0.0011,0.0
2026-06-14 15:00:00,deepseek-chat,11,9329,6569,2760,0.0112,100.0,0.0,0.0,0.0,1790.0,2435.5,2555.9,598.0,203.5,7,9,9,0.0,9.0909,18.1818,0.0,396,848.0909,0.4202,0.001,0.001,14.3478
2026-06-14 15:00:00,gpt-4.1-mini,36,24202,17222,6980,0.0581,97.2222,2.7778,0.0,2.7778,2051.0,2724.5,3005.55,667.25,219.25,10,20,19,0.0,2.7778,11.1111,0.0,1167,672.2778,0.4053,0.0016,0.0017,16.7192
2026-06-14 15:00:00,qwen-plus,21,13573,10384,3189,0.0217,100.0,0.0,0.0,0.0,1683.0,2038.0,2049.2,588.0,157.0,10,17,17,0.0,0.0,14.2857,0.0,0,646.3333,0.3071,0.001,0.001,0.0
2026-06-14 16:00:00,deepseek-chat,21,14130,9944,4186,0.017,85.7143,14.2857,9.5238,4.7619,1794.0,2481.0,3070.6,532.0,156.0,7,13,16,0.0,9.5238,38.0952,0.0,756,672.8571,0.421,0.0008,0.0009,18.0602
2026-06-14 16:00:00,gpt-4.1-mini,36,23369,15110,8259,0.0561,91.6667,8.3333,2.7778,2.7778,1929.0,3431.5,3997.55,639.25,156.0,8,16,16,0.0,2.7778,19.4444,2.7778,1398,649.1389,0.5466,0.0016,0.0017,16.927
2026-06-14 16:00:00,qwen-plus,21,13751,8911,4840,0.022,100.0,0.0,0.0,0.0,1858.0,2556.0,2717.6,627.0,209.0,7,13,13,4.7619,0.0,9.5238,4.7619,0,654.8095,0.5431,0.001,0.001,0.0
2026-06-14 17:00:00,deepseek-chat,30,17741,11861,5880,0.0213,96.6667,3.3333,0.0,3.3333,1688.5,2427.65,2675.85,527.25,135.55,10,20,18,0.0,6.6667,6.6667,0.0,943,591.3667,0.4957,0.0007,0.0007,16.0374
2026-06-14 17:00:00,gpt-4.1-mini,37,27295,19283,8012,0.0655,94.5946,5.4054,0.0,5.4054,2007.0,3323.8,3463.0,647.0,144.0,10,22,23,0.0,2.7027,10.8108,2.7027,1505,737.7027,0.4155,0.0018,0.0019,18.7843
2026-06-14 17:00:00,qwen-plus,23,17713,12744,4969,0.0283,91.3043,8.6957,0.0,8.6957,1698.0,2705.5,2902.08,560.7,143.1,7,14,12,0.0,8.6957,13.0435,0.0,0,770.1304,0.3899,0.0012,0.0013,0.0
2026-06-14 18:00:00,deepseek-chat,17,11396,7581,3815,0.0137,100.0,0.0,0.0,0.0,1909.0,2967.8,3635.96,467.8,175.4,8,13,12,0.0,0.0,11.7647,0.0,789,670.3529,0.5032,0.0008,0.0008,20.6815
2026-06-14 18:00:00,gpt-4.1-mini,18,12534,9226,3308,0.0301,100.0,0.0,0.0,0.0,1947.5,2476.1,3383.22,688.75,199.0,9,13,15,0.0,0.0,16.6667,0.0,443,696.3333,0.3586,0.0017,0.0017,13.3918
2026-06-14 18:00:00,qwen-plus,19,13038,9062,3976,0.0209,100.0,0.0,0.0,0.0,1756.0,2727.4,3903.88,599.3,131.7,8,16,15,10.5263,5.2632,10.5263,0.0,0,686.2105,0.4388,0.0011,0.0011,0.0
2026-06-14 19:00:00,deepseek-chat,11,7989,5648,2341,0.0096,100.0,0.0,0.0,0.0,1630.0,2293.0,2296.2,563.5,191.5,7,9,11,0.0,27.2727,27.2727,0.0,369,726.2727,0.4145,0.0009,0.0009,15.7625
2026-06-14 19:00:00,gpt-4.1-mini,15,10865,8362,2503,0.0261,93.3333,6.6667,0.0,6.6667,1975.0,2538.9,2551.78,637.6,190.8,7,11,14,0.0,6.6667,13.3333,0.0,404,724.3333,0.2993,0.0017,0.0019,16.1406
2026-06-14 19:00:00,qwen-plus,19,13416,8707,4709,0.0215,100.0,0.0,0.0,0.0,1766.0,3542.6,3791.72,571.0,159.6,10,17,13,0.0,0.0,31.5789,0.0,0,706.1053,0.5408,0.0011,0.0011,0.0
2026-06-14 20:00:00,deepseek-chat,14,10833,7651,3182,0.013,92.8571,7.1429,0.0,7.1429,1729.0,2327.7,2484.74,540.4,108.15,7,12,11,0.0,14.2857,7.1429,0.0,521,773.7857,0.4159,0.0009,0.001,16.3734
2026-06-14 20:00:00,gpt-4.1-mini,23,14634,9351,5283,0.0351,91.3043,8.6957,4.3478,0.0,2127.0,2810.8,3787.18,633.3,189.6,8,13,16,0.0,0.0,8.6957,4.3478,881,636.2609,0.565,0.0015,0.0017,16.6761
2026-06-14 20:00:00,qwen-plus,12,8853,5531,3322,0.0142,91.6667,8.3333,8.3333,0.0,2050.0,2621.35,2657.87,517.15,144.15,6,9,9,0.0,0.0,25.0,8.3333,0,737.75,0.6006,0.0012,0.0013,0.0
2026-06-14 21:00:00,deepseek-chat,15,10865,8011,2854,0.013,93.3333,6.6667,0.0,0.0,1575.0,2490.5,2694.9,512.4,193.5,9,13,11,0.0,0.0,26.6667,0.0,374,724.3333,0.3563,0.0009,0.0009,13.1044
2026-06-14 21:00:00,gpt-4.1-mini,26,16845,12019,4826,0.0404,92.3077,7.6923,0.0,0.0,2000.5,2873.0,3608.0,586.75,135.5,9,15,16,3.8462,0.0,7.6923,0.0,755,647.8846,0.4015,0.0016,0.0017,15.6444
2026-06-14 21:00:00,qwen-plus,15,10030,7025,3005,0.016,100.0,0.0,0.0,0.0,1800.0,2630.0,2747.6,615.5,125.1,7,14,11,6.6667,6.6667,13.3333,0.0,0,668.6667,0.4278,0.0011,0.0011,0.0
2026-06-14 22:00:00,deepseek-chat,10,6984,4824,2160,0.0084,90.0,10.0,0.0,0.0,1745.0,2432.75,2470.55,578.2,219.25,6,7,9,0.0,0.0,0.0,0.0,286,698.4,0.4478,0.0008,0.0009,13.2407
2026-06-14 22:00:00,gpt-4.1-mini,16,10155,7059,3096,0.0244,87.5,12.5,0.0,6.25,1977.0,2742.0,2850.0,555.25,105.5,8,9,12,0.0,12.5,18.75,0.0,433,634.6875,0.4386,0.0015,0.0017,13.9858
2026-06-14 22:00:00,qwen-plus,7,3749,2799,950,0.006,71.4286,28.5714,0.0,14.2857,1799.0,2002.4,2022.08,541.4,163.4,6,6,7,0.0,14.2857,28.5714,0.0,0,535.5714,0.3394,0.0009,0.0012,0.0
2026-06-14 23:00:00,deepseek-chat,6,3351,1976,1375,0.004,100.0,0.0,0.0,0.0,1809.5,2628.0,2824.8,405.25,105.75,5,5,6,0.0,0.0,16.6667,0.0,189,558.5,0.6959,0.0007,0.0007,13.7455
2026-06-14 23:00:00,gpt-4.1-mini,18,12547,8693,3854,0.0301,100.0,0.0,0.0,0.0,1948.5,2636.4,2946.48,596.95,121.75,9,14,15,0.0,0.0,33.3333,0.0,564,697.0556,0.4433,0.0017,0.0017,14.6341
