minute,api_key,customer_id,request_count,distinct_ip_count,new_ip_count,total_tokens,error_rate,rate_limit_rate,estimated_cost,avg_latency_ms,new_ip_ratio,tokens_per_request,off_hours,ip_entropy
2026-06-09 08:08:00,key_c003_3,C003,1,1,0,978,0.0,0.0,0.0012,1493.0,0.0,978.0,0,-0.0
2026-06-09 08:14:00,key_c003_3,C003,1,1,0,525,0.0,0.0,0.0008,2650.0,0.0,525.0,0,-0.0
2026-06-09 08:19:00,key_c003_3,C003,1,1,0,1455,0.0,0.0,0.0017,2752.0,0.0,1455.0,0,-0.0
2026-06-09 08:24:00,key_c003_3,C003,1,1,0,586,0.0,0.0,0.0007,1964.0,0.0,586.0,0,-0.0
2026-06-09 08:53:00,key_c003_3,C003,1,1,0,854,0.0,0.0,0.0014,2128.0,0.0,854.0,0,-0.0
2026-06-09 09:00:00,key_c003_3,C003,1,1,0,412,0.0,0.0,0.001,1338.0,0.0,412.0,0,-0.0
2026-06-09 09:11:00,key_c003_3,C003,1,1,0,551,0.0,0.0,0.0013,2011.0,0.0,551.0,0,-0.0
2026-06-09 09:15:00,key_c003_3,C003,1,1,0,465,0.0,0.0,0.0011,1801.0,0.0,465.0,0,-0.0
2026-06-09 09:33:00,key_c003_3,C003,2,2,0,1940,0.0,0.0,0.0039,1776.5,0.0,970.0,0,1.0
2026-06-09 09:38:00,key_c003_3,C003,1,1,0,930,0.0,0.0,0.0022,1722.0,0.0,930.0,0,-0.0
2026-06-09 09:48:00,key_c003_3,C003,1,1,0,369,0.0,0.0,0.0009,1749.0,0.0,369.0,0,-0.0
2026-06-09 09:49:00,key_c003_3,C003,1,1,0,544,0.0,0.0,0.0013,2179.0,0.0,544.0,0,-0.0
2026-06-09 10:21:00,key_c003_3,C003,1,1,0,1528,0.0,0.0,0.0024,2929.0,0.0,1528.0,0,-0.0
2026-06-09 10:51:00,key_c003_3,C003,1,1,0,1036,0.0,0.0,0.0012,1846.0,0.0,1036.0,0,-0.0
2026-06-09 10:56:00,key_c003_3,C003,1,1,0,451,0.0,0.0,0.0011,2195.0,0.0,451.0,0,-0.0
2026-06-09 10:58:00,key_c003_3,C003,1,1,0,968,0.0,0.0,0.0012,2427.0,0.0,968.0,0,-0.0
2026-06-09 11:10:00,key_c003_3,C003,1,1,0,818,0.0,0.0,0.0013,1708.0,0.0,818.0,0,-0.0
2026-06-09 11:43:00,key_c003_3,C003,1,1,0,1009,0.0,0.0,0.0012,1817.0,0.0,1009.0,0,-0.0
2026-06-09 11:44:00,key_c003_3,C003,1,1,0,560,0.0,0.0,0.0013,2125.0,0.0,560.0,0,-0.0
2026-06-09 11:48:00,key_c003_3,C003,1,1,0,299,0.0,0.0,0.0005,1668.0,0.0,299.0,0,-0.0
2026-06-09 12:02:00,key_c003_3,C003,2,2,0,1139,0.0,0.0,0.0025,2351.0,0.0,569.5,0,1.0
2026-06-09 12:14:00,key_c003_3,C003,1,1,0,188,0.0,0.0,0.0005,1471.0,0.0,188.0,0,-0.0
2026-06-09 12:27:00,key_c003_3,C003,1,1,0,534,0.0,0.0,0.0013,1594.0,0.0,534.0,0,-0.0
2026-06-09 12:33:00,key_c003_3,C003,1,1,0,791,0.0,0.0,0.0013,2447.0,0.0,791.0,0,-0.0
2026-06-09 12:36:00,key_c003_3,C003,1,1,0,876,0.0,0.0,0.0021,1939.0,0.0,876.0,0,-0.0
2026-06-09 12:38:00,key_c003_3,C003,1,1,0,1244,0.0,0.0,0.003,1783.0,0.0,1244.0,0,-0.0
2026-06-09 12:40:00,key_c003_3,C003,1,1,0,848,0.0,0.0,0.0014,2177.0,0.0,848.0,0,-0.0
2026-06-09 12:47:00,key_c003_3,C003,1,1,0,672,0.0,0.0,0.0011,3043.0,0.0,672.0,0,-0.0
2026-06-09 12:48:00,key_c003_3,C003,1,1,0,698,0.0,0.0,0.0011,1886.0,0.0,698.0,0,-0.0
2026-06-09 13:08:00,key_c003_3,C003,1,1,0,807,0.0,0.0,0.0013,1560.0,0.0,807.0,0,-0.0
2026-06-09 13:11:00,key_c003_3,C003,1,1,0,494,0.0,0.0,0.0012,1512.0,0.0,494.0,0,-0.0
2026-06-09 13:27:00,key_c003_3,C003,1,1,0,1035,0.0,0.0,0.0017,1140.0,0.0,1035.0,0,-0.0
2026-06-09 13:43:00,key_c003_3,C003,1,1,0,1113,0.0,0.0,0.0018,1701.0,0.0,1113.0,0,-0.0
2026-06-09 13:53:00,key_c003_3,C003,1,1,0,739,0.0,0.0,0.0018,1910.0,0.0,739.0,0,-0.0
2026-06-09 13:59:00,key_c003_3,C003,1,1,0,531,0.0,0.0,0.0006,2203.0,0.0,531.0,0,-0.0
2026-06-09 14:11:00,key_c003_3,C003,1,1,0,453,0.0,0.0,0.0007,1573.0,0.0,453.0,0,-0.0
2026-06-09 14:42:00,key_c003_3,C003,1,1,0,502,0.0,0.0,0.0006,1224.0,0.0,502.0,0,-0.0
2026-06-09 15:08:00,key_c003_3,C003,1,1,0,502,0.0,0.0,0.0006,1359.0,0.0,502.0,0,-0.0
2026-06-09 15:09:00,key_c003_3,C003,1,1,0,612,0.0,0.0,0.0007,1691.0,0.0,612.0,0,-0.0
2026-06-09 15:33:00,key_c003_3,C003,1,1,0,430,0.0,0.0,0.0007,1938.0,0.0,430.0,0,-0.0
2026-06-09 15:46:00,key_c003_3,C003,1,1,0,480,0.0,0.0,0.0012,2315.0,0.0,480.0,0,-0.0
2026-06-09 15:57:00,key_c003_3,C003,1,1,0,712,0.0,0.0,0.0017,1970.0,0.0,712.0,0,-0.0
2026-06-09 16:23:00,key_c003_3,C003,1,1,0,765,0.0,0.0,0.0012,1670.0,0.0,765.0,0,-0.0
2026-06-09 16:33:00,key_c003_3,C003,1,1,0,261,0.0,0.0,0.0003,1319.0,0.0,261.0,0,-0.0
2026-06-09 17:12:00,key_c003_3,C003,2,2,0,1101,0.0,0.0,0.0022,1836.0,0.0,550.5,0,1.0
2026-06-09 17:15:00,key_c003_3,C003,1,1,0,495,0.0,0.0,0.0006,2125.0,0.0,495.0,0,-0.0
2026-06-09 17:20:00,key_c003_3,C003,1,1,0,843,0.0,0.0,0.002,1781.0,0.0,843.0,0,-0.0
2026-06-09 17:35:00,key_c003_3,C003,1,1,0,1052,0.0,0.0,0.0025,1763.0,0.0,1052.0,0,-0.0
2026-06-09 18:20:00,key_c003_3,C003,1,1,0,300,0.0,0.0,0.0007,1837.0,0.0,300.0,0,-0.0
2026-06-09 18:44:00,key_c003_3,C003,1,1,0,740,0.0,0.0,0.0009,1552.0,0.0,740.0,0,-0.0
2026-06-09 18:52:00,key_c003_3,C003,1,1,0,892,0.0,0.0,0.0014,2418.0,0.0,892.0,0,-0.0
2026-06-09 18:56:00,key_c003_3,C003,1,1,0,447,0.0,0.0,0.0011,1614.0,0.0,447.0,0,-0.0
2026-06-09 19:06:00,key_c003_3,C003,1,1,0,316,0.0,0.0,0.0004,1538.0,0.0,316.0,0,-0.0
2026-06-09 19:43:00,key_c003_3,C003,1,1,0,265,0.0,0.0,0.0004,1265.0,0.0,265.0,0,-0.0
2026-06-09 19:54:00,key_c003_3,C003,1,1,0,669,0.0,0.0,0.0016,1636.0,0.0,669.0,0,-0.0
2026-06-09 20:05:00,key_c003_3,C003,1,1,0,546,0.0,0.0,0.0009,1680.0,0.0,546.0,0,-0.0
2026-06-09 20:07:00,key_c003_3,C003,1,1,0,715,0.0,0.0,0.0017,1929.0,0.0,715.0,0,-0.0
2026-06-09 20:37:00,key_c003_3,C003,1,1,0,399,0.0,0.0,0.0005,1301.0,0.0,399.0,0,-0.0
2026-06-09 20:50:00,key_c003_3,C003,1,1,0,1369,0.0,0.0,0.0016,2396.0,0.0,1369.0,0,-0.0
2026-06-09 20:56:00,key_c003_3,C003,1,1,0,263,0.0,0.0,0.0004,1652.0,0.0,263.0,0,-0.0
2026-06-09 21:30:00,key_c003_3,C003,1,1,0,414,0.0,0.0,0.0007,2897.0,0.0,414.0,0,-0.0
2026-06-09 21:38:00,key_c003_3,C003,1,1,0,606,0.0,0.0,0.001,1434.0,0.0,606.0,0,-0.0
2026-06-09 21:50:00,key_c003_3,C003,1,1,0,459,0.0,0.0,0.0006,2116.0,0.0,459.0,0,-0.0
2026-06-09 23:04:00,key_c003_3,C003,1,1,0,455,0.0,0.0,0.0011,1697.0,0.0,455.0,1,-0.0
2026-06-10 02:00:00,key_c003_3,C003,1,1,0,468,100.0,0.0,0.0007,1049.0,0.0,468.0,1,-0.0
2026-06-10 02:03:00,key_c003_3,C003,1,1,0,624,0.0,0.0,0.0015,2202.0,0.0,624.0,1,-0.0
2026-06-10 03:25:00,key_c003_3,C003,1,1,0,544,0.0,0.0,0.0007,1343.0,0.0,544.0,1,-0.0
2026-06-10 04:00:00,key_c003_3,C003,1,1,0,795,0.0,0.0,0.0019,1941.0,0.0,795.0,1,-0.0
2026-06-10 04:48:00,key_c003_3,C003,1,1,0,340,0.0,0.0,0.0008,1725.0,0.0,340.0,1,-0.0
2026-06-10 05:17:00,key_c003_3,C003,1,1,0,1385,0.0,0.0,0.0017,4830.0,0.0,1385.0,1,-0.0
2026-06-10 05:55:00,key_c003_3,C003,1,1,0,470,0.0,0.0,0.0011,1566.0,0.0,470.0,1,-0.0
2026-06-10 06:21:00,key_c003_3,C003,1,1,0,562,0.0,0.0,0.0007,2083.0,0.0,562.0,0,-0.0
2026-06-10 06:27:00,key_c003_3,C003,1,1,0,599,0.0,0.0,0.0007,1797.0,0.0,599.0,0,-0.0
2026-06-10 06:37:00,key_c003_3,C003,1,1,0,285,0.0,0.0,0.0007,1915.0,0.0,285.0,0,-0.0
2026-06-10 06:40:00,key_c003_3,C003,1,1,0,323,0.0,0.0,0.0008,1704.0,0.0,323.0,0,-0.0
2026-06-10 06:49:00,key_c003_3,C003,2,2,0,748,0.0,0.0,0.0014,1775.5,0.0,374.0,0,1.0
2026-06-10 07:06:00,key_c003_3,C003,1,1,0,624,0.0,0.0,0.001,1514.0,0.0,624.0,0,-0.0
2026-06-10 08:31:00,key_c003_3,C003,1,1,0,351,0.0,0.0,0.0008,1439.0,0.0,351.0,0,-0.0
2026-06-10 08:59:00,key_c003_3,C003,1,1,0,644,0.0,0.0,0.001,3121.0,0.0,644.0,0,-0.0
2026-06-10 09:02:00,key_c003_3,C003,1,1,0,1643,0.0,0.0,0.002,1388.0,0.0,1643.0,0,-0.0
2026-06-10 09:03:00,key_c003_3,C003,1,1,0,445,0.0,0.0,0.0011,2548.0,0.0,445.0,0,-0.0
2026-06-10 09:45:00,key_c003_3,C003,1,1,0,399,0.0,0.0,0.001,2078.0,0.0,399.0,0,-0.0
2026-06-10 10:02:00,key_c003_3,C003,1,1,0,304,100.0,100.0,0.0007,1564.0,0.0,304.0,0,-0.0
2026-06-10 10:03:00,key_c003_3,C003,1,1,0,592,0.0,0.0,0.0009,1703.0,0.0,592.0,0,-0.0
2026-06-10 10:08:00,key_c003_3,C003,1,1,0,594,0.0,0.0,0.001,1542.0,0.0,594.0,0,-0.0
2026-06-10 10:10:00,key_c003_3,C003,1,1,0,415,0.0,0.0,0.0007,1384.0,0.0,415.0,0,-0.0
2026-06-10 10:29:00,key_c003_3,C003,1,1,0,561,0.0,0.0,0.0013,1566.0,0.0,561.0,0,-0.0
2026-06-10 10:35:00,key_c003_3,C003,1,1,0,727,0.0,0.0,0.0017,2145.0,0.0,727.0,0,-0.0
2026-06-10 10:42:00,key_c003_3,C003,1,1,0,411,0.0,0.0,0.0007,1768.0,0.0,411.0,0,-0.0
2026-06-10 10:48:00,key_c003_3,C003,1,1,0,1679,0.0,0.0,0.002,1701.0,0.0,1679.0,0,-0.0
2026-06-10 10:49:00,key_c003_3,C003,1,1,0,417,0.0,0.0,0.001,1770.0,0.0,417.0,0,-0.0
2026-06-10 10:59:00,key_c003_3,C003,1,1,0,392,0.0,0.0,0.0006,1383.0,0.0,392.0,0,-0.0
2026-06-10 11:17:00,key_c003_3,C003,1,1,0,369,0.0,0.0,0.0004,1313.0,0.0,369.0,0,-0.0
2026-06-10 11:20:00,key_c003_3,C003,1,1,0,445,0.0,0.0,0.0005,1695.0,0.0,445.0,0,-0.0
2026-06-10 11:21:00,key_c003_3,C003,1,1,0,395,0.0,0.0,0.0005,1667.0,0.0,395.0,0,-0.0
2026-06-10 11:24:00,key_c003_3,C003,1,1,0,590,0.0,0.0,0.0014,2231.0,0.0,590.0,0,-0.0
2026-06-10 11:27:00,key_c003_3,C003,1,1,0,465,0.0,0.0,0.0007,1933.0,0.0,465.0,0,-0.0
2026-06-10 11:29:00,key_c003_3,C003,1,1,0,908,0.0,0.0,0.0022,1656.0,0.0,908.0,0,-0.0
2026-06-10 11:34:00,key_c003_3,C003,1,1,0,343,100.0,0.0,0.0005,2040.0,0.0,343.0,0,-0.0
2026-06-10 11:35:00,key_c003_3,C003,1,1,0,475,0.0,0.0,0.0008,1433.0,0.0,475.0,0,-0.0
2026-06-10 11:42:00,key_c003_3,C003,1,1,0,405,0.0,0.0,0.001,1889.0,0.0,405.0,0,-0.0
2026-06-10 11:44:00,key_c003_3,C003,1,1,0,521,0.0,0.0,0.0008,1508.0,0.0,521.0,0,-0.0
2026-06-10 11:53:00,key_c003_3,C003,2,2,0,878,0.0,0.0,0.0021,1805.0,0.0,439.0,0,1.0
2026-06-10 11:56:00,key_c003_3,C003,1,1,0,395,0.0,0.0,0.0009,2151.0,0.0,395.0,0,-0.0
2026-06-10 12:11:00,key_c003_3,C003,1,1,0,617,0.0,0.0,0.001,1435.0,0.0,617.0,0,-0.0
2026-06-10 12:15:00,key_c003_3,C003,1,1,0,380,0.0,0.0,0.0006,1444.0,0.0,380.0,0,-0.0
2026-06-10 12:31:00,key_c003_3,C003,1,1,0,433,0.0,0.0,0.001,1801.0,0.0,433.0,0,-0.0
2026-06-10 12:40:00,key_c003_3,C003,1,1,0,720,0.0,0.0,0.0012,2088.0,0.0,720.0,0,-0.0
2026-06-10 13:00:00,key_c003_3,C003,2,2,0,1323,0.0,0.0,0.0019,2059.5,0.0,661.5,0,1.0
2026-06-10 13:26:00,key_c003_3,C003,2,2,0,1411,0.0,0.0,0.0034,1774.0,0.0,705.5,0,1.0
2026-06-10 13:33:00,key_c003_3,C003,1,1,0,1555,0.0,0.0,0.0019,1974.0,0.0,1555.0,0,-0.0
2026-06-10 13:41:00,key_c003_3,C003,1,1,0,639,0.0,0.0,0.0015,2202.0,0.0,639.0,0,-0.0
2026-06-10 13:44:00,key_c003_3,C003,1,1,0,527,0.0,0.0,0.0008,1925.0,0.0,527.0,0,-0.0
2026-06-10 13:49:00,key_c003_3,C003,1,1,0,669,0.0,0.0,0.0016,2409.0,0.0,669.0,0,-0.0
2026-06-10 13:55:00,key_c003_3,C003,1,1,0,382,0.0,0.0,0.0009,1845.0,0.0,382.0,0,-0.0
2026-06-10 13:59:00,key_c003_3,C003,1,1,0,442,0.0,0.0,0.0005,1753.0,0.0,442.0,0,-0.0
2026-06-10 14:04:00,key_c003_3,C003,1,1,0,312,0.0,0.0,0.0007,1584.0,0.0,312.0,0,-0.0
2026-06-10 14:06:00,key_c003_3,C003,1,1,0,366,0.0,0.0,0.0006,1514.0,0.0,366.0,0,-0.0
2026-06-10 14:32:00,key_c003_3,C003,1,1,0,234,0.0,0.0,0.0004,1201.0,0.0,234.0,0,-0.0
2026-06-10 14:33:00,key_c003_3,C003,1,1,0,815,0.0,0.0,0.001,1791.0,0.0,815.0,0,-0.0
2026-06-10 14:34:00,key_c003_3,C003,1,1,0,297,0.0,0.0,0.0004,1602.0,0.0,297.0,0,-0.0
2026-06-10 15:04:00,key_c003_3,C003,1,1,0,602,0.0,0.0,0.0014,1889.0,0.0,602.0,0,-0.0
2026-06-10 15:07:00,key_c003_3,C003,1,1,0,341,0.0,0.0,0.0004,1515.0,0.0,341.0,0,-0.0
2026-06-10 15:28:00,key_c003_3,C003,1,1,0,794,0.0,0.0,0.0019,2284.0,0.0,794.0,0,-0.0
2026-06-10 15:44:00,key_c003_3,C003,1,1,0,294,0.0,0.0,0.0004,1907.0,0.0,294.0,0,-0.0
2026-06-10 15:45:00,key_c003_3,C003,1,1,0,291,0.0,0.0,0.0003,1168.0,0.0,291.0,0,-0.0
2026-06-10 15:47:00,key_c003_3,C003,1,1,0,720,0.0,0.0,0.0017,2826.0,0.0,720.0,0,-0.0
2026-06-10 15:53:00,key_c003_3,C003,1,1,0,309,0.0,0.0,0.0007,1564.0,0.0,309.0,0,-0.0
2026-06-10 16:02:00,key_c003_3,C003,2,1,0,949,0.0,0.0,0.0015,1827.0,0.0,474.5,0,-0.0
2026-06-10 16:04:00,key_c003_3,C003,1,1,0,1678,0.0,0.0,0.004,2147.0,0.0,1678.0,0,-0.0
2026-06-10 16:37:00,key_c003_3,C003,1,1,0,446,0.0,0.0,0.0005,1830.0,0.0,446.0,0,-0.0
2026-06-10 16:39:00,key_c003_3,C003,1,1,0,521,0.0,0.0,0.0006,2446.0,0.0,521.0,0,-0.0
2026-06-10 16:42:00,key_c003_3,C003,1,1,0,645,0.0,0.0,0.001,2279.0,0.0,645.0,0,-0.0
2026-06-10 16:55:00,key_c003_3,C003,1,1,0,598,0.0,0.0,0.001,2477.0,0.0,598.0,0,-0.0
2026-06-10 17:04:00,key_c003_3,C003,1,1,0,539,100.0,0.0,0.0013,1730.0,0.0,539.0,0,-0.0
2026-06-10 17:07:00,key_c003_3,C003,1,1,0,373,0.0,0.0,0.0009,1700.0,0.0,373.0,0,-0.0
2026-06-10 17:18:00,key_c003_3,C003,1,1,0,692,0.0,0.0,0.0008,1551.0,0.0,692.0,0,-0.0
2026-06-10 17:20:00,key_c003_3,C003,1,1,0,407,0.0,0.0,0.001,1785.0,0.0,407.0,0,-0.0
2026-06-10 17:21:00,key_c003_3,C003,2,2,0,1244,50.0,0.0,0.0025,1623.0,0.0,622.0,0,1.0
2026-06-10 17:26:00,key_c003_3,C003,1,1,0,721,0.0,0.0,0.0017,2390.0,0.0,721.0,0,-0.0
2026-06-10 17:32:00,key_c003_3,C003,1,1,0,746,0.0,0.0,0.0018,2026.0,0.0,746.0,0,-0.0
2026-06-10 17:58:00,key_c003_3,C003,2,2,0,729,0.0,0.0,0.0015,1263.5,0.0,364.5,0,1.0
2026-06-10 18:03:00,key_c003_3,C003,1,1,0,648,0.0,0.0,0.0016,2511.0,0.0,648.0,0,-0.0
2026-06-10 18:16:00,key_c003_3,C003,1,1,0,255,0.0,0.0,0.0003,1329.0,0.0,255.0,0,-0.0
2026-06-10 18:43:00,key_c003_3,C003,1,1,0,477,0.0,0.0,0.0011,2031.0,0.0,477.0,0,-0.0
2026-06-10 19:12:00,key_c003_3,C003,1,1,0,547,0.0,0.0,0.0013,1571.0,0.0,547.0,0,-0.0
2026-06-10 19:15:00,key_c003_3,C003,1,1,0,460,0.0,0.0,0.0011,2707.0,0.0,460.0,0,-0.0
2026-06-10 19:27:00,key_c003_3,C003,1,1,0,541,0.0,0.0,0.0013,2089.0,0.0,541.0,0,-0.0
2026-06-10 19:56:00,key_c003_3,C003,1,1,0,524,0.0,0.0,0.0013,2404.0,0.0,524.0,0,-0.0
2026-06-10 19:59:00,key_c003_3,C003,1,1,0,762,0.0,0.0,0.0012,2742.0,0.0,762.0,0,-0.0
2026-06-10 20:38:00,key_c003_3,C003,1,1,0,432,0.0,0.0,0.001,1688.0,0.0,432.0,0,-0.0
2026-06-10 20:39:00,key_c003_3,C003,1,1,0,1100,0.0,0.0,0.0026,1729.0,0.0,1100.0,0,-0.0
2026-06-10 21:12:00,key_c003_3,C003,1,1,0,477,0.0,0.0,0.0008,1832.0,0.0,477.0,0,-0.0
2026-06-10 21:57:00,key_c003_3,C003,1,1,0,558,0.0,0.0,0.0007,2062.0,0.0,558.0,0,-0.0
2026-06-10 22:06:00,key_c003_3,C003,1,1,0,474,0.0,0.0,0.0008,1640.0,0.0,474.0,0,-0.0
2026-06-10 22:58:00,key_c003_3,C003,1,1,0,488,0.0,0.0,0.0012,1672.0,0.0,488.0,0,-0.0
2026-06-10 23:49:00,key_c003_3,C003,1,1,0,351,0.0,0.0,0.0008,2316.0,0.0,351.0,1,-0.0
2026-06-11 01:29:00,key_c003_3,C003,1,1,0,496,0.0,0.0,0.0012,2105.0,0.0,496.0,1,-0.0
2026-06-11 02:03:00,key_c003_3,C003,1,1,0,594,0.0,0.0,0.0007,1776.0,0.0,594.0,1,-0.0
2026-06-11 02:31:00,key_c003_3,C003,1,1,0,901,0.0,0.0,0.0022,2693.0,0.0,901.0,1,-0.0
2026-06-11 03:13:00,key_c003_3,C003,1,1,0,236,0.0,0.0,0.0006,1443.0,0.0,236.0,1,-0.0
2026-06-11 03:52:00,key_c003_3,C003,1,1,0,964,0.0,0.0,0.0015,1660.0,0.0,964.0,1,-0.0
2026-06-11 04:49:00,key_c003_3,C003,1,1,0,341,0.0,0.0,0.0008,1889.0,0.0,341.0,1,-0.0
2026-06-11 05:10:00,key_c003_3,C003,1,1,0,300,0.0,0.0,0.0007,1647.0,0.0,300.0,1,-0.0
2026-06-11 06:16:00,key_c003_3,C003,1,1,0,449,0.0,0.0,0.0011,2441.0,0.0,449.0,0,-0.0
2026-06-11 07:20:00,key_c003_3,C003,1,1,0,782,0.0,0.0,0.0019,1582.0,0.0,782.0,0,-0.0
2026-06-11 07:25:00,key_c003_3,C003,1,1,0,1315,0.0,0.0,0.0021,1867.0,0.0,1315.0,0,-0.0
2026-06-11 08:07:00,key_c003_3,C003,1,1,0,806,0.0,0.0,0.001,1868.0,0.0,806.0,0,-0.0
2026-06-11 09:18:00,key_c003_3,C003,1,1,0,737,0.0,0.0,0.0012,2107.0,0.0,737.0,0,-0.0
2026-06-11 09:32:00,key_c003_3,C003,1,1,0,604,0.0,0.0,0.0014,2192.0,0.0,604.0,0,-0.0
2026-06-11 09:46:00,key_c003_3,C003,1,1,0,332,0.0,0.0,0.0008,1363.0,0.0,332.0,0,-0.0
2026-06-11 09:49:00,key_c003_3,C003,1,1,0,656,0.0,0.0,0.0008,2066.0,0.0,656.0,0,-0.0
2026-06-11 09:53:00,key_c003_3,C003,1,1,0,350,0.0,0.0,0.0004,1608.0,0.0,350.0,0,-0.0
2026-06-11 10:19:00,key_c003_3,C003,1,1,0,523,0.0,0.0,0.0013,1357.0,0.0,523.0,0,-0.0
2026-06-11 10:29:00,key_c003_3,C003,1,1,0,521,0.0,0.0,0.0012,2237.0,0.0,521.0,0,-0.0
2026-06-11 10:34:00,key_c003_3,C003,2,1,0,859,0.0,0.0,0.0014,1658.5,0.0,429.5,0,-0.0
2026-06-11 10:37:00,key_c003_3,C003,1,1,0,1576,0.0,0.0,0.0038,2299.0,0.0,1576.0,0,-0.0
2026-06-11 10:42:00,key_c003_3,C003,1,1,0,958,0.0,0.0,0.0012,1836.0,0.0,958.0,0,-0.0
2026-06-11 10:43:00,key_c003_3,C003,1,1,0,758,100.0,0.0,0.0009,1905.0,0.0,758.0,0,-0.0
2026-06-11 11:04:00,key_c003_3,C003,1,1,0,462,0.0,0.0,0.0011,2218.0,0.0,462.0,0,-0.0
2026-06-11 11:09:00,key_c003_3,C003,1,1,0,268,0.0,0.0,0.0006,2176.0,0.0,268.0,0,-0.0
2026-06-11 11:24:00,key_c003_3,C003,1,1,0,848,0.0,0.0,0.001,2103.0,0.0,848.0,0,-0.0
2026-06-11 11:28:00,key_c003_3,C003,1,1,0,664,0.0,0.0,0.0011,1766.0,0.0,664.0,0,-0.0
2026-06-11 11:30:00,key_c003_3,C003,1,1,0,485,0.0,0.0,0.0006,1924.0,0.0,485.0,0,-0.0
2026-06-11 11:33:00,key_c003_3,C003,1,1,0,463,0.0,0.0,0.0007,1792.0,0.0,463.0,0,-0.0
2026-06-11 12:07:00,key_c003_3,C003,1,1,0,1238,0.0,0.0,0.002,1300.0,0.0,1238.0,0,-0.0
2026-06-11 12:35:00,key_c003_3,C003,1,1,0,638,0.0,0.0,0.001,1654.0,0.0,638.0,0,-0.0
2026-06-11 12:44:00,key_c003_3,C003,1,1,0,600,100.0,0.0,0.0014,1922.0,0.0,600.0,0,-0.0
2026-06-11 12:48:00,key_c003_3,C003,1,1,0,368,0.0,0.0,0.0006,1322.0,0.0,368.0,0,-0.0
2026-06-11 12:54:00,key_c003_3,C003,1,1,0,752,0.0,0.0,0.0018,2740.0,0.0,752.0,0,-0.0
2026-06-11 13:00:00,key_c003_3,C003,1,1,0,1161,0.0,0.0,0.0028,4020.0,0.0,1161.0,0,-0.0
2026-06-11 13:02:00,key_c003_3,C003,1,1,0,317,0.0,0.0,0.0004,1539.0,0.0,317.0,0,-0.0
2026-06-11 13:13:00,key_c003_3,C003,1,1,0,332,0.0,0.0,0.0005,1760.0,0.0,332.0,0,-0.0
2026-06-11 13:39:00,key_c003_3,C003,1,1,0,521,0.0,0.0,0.0012,1709.0,0.0,521.0,0,-0.0
2026-06-11 14:07:00,key_c003_3,C003,1,1,0,913,0.0,0.0,0.0022,1937.0,0.0,913.0,0,-0.0
2026-06-11 14:28:00,key_c003_3,C003,1,1,0,366,0.0,0.0,0.0004,1749.0,0.0,366.0,0,-0.0
2026-06-11 14:42:00,key_c003_3,C003,1,1,0,376,0.0,0.0,0.0005,1249.0,0.0,376.0,0,-0.0
2026-06-11 15:07:00,key_c003_3,C003,1,1,0,623,0.0,0.0,0.001,1462.0,0.0,623.0,0,-0.0
2026-06-11 15:14:00,key_c003_3,C003,1,1,0,1803,0.0,0.0,0.0043,2068.0,0.0,1803.0,0,-0.0
2026-06-11 15:22:00,key_c003_3,C003,1,1,0,1134,0.0,0.0,0.0027,1347.0,0.0,1134.0,0,-0.0
2026-06-11 15:38:00,key_c003_3,C003,1,1,0,668,0.0,0.0,0.0008,1910.0,0.0,668.0,0,-0.0
2026-06-11 16:05:00,key_c003_3,C003,1,1,0,296,0.0,0.0,0.0005,1684.0,0.0,296.0,0,-0.0
2026-06-11 16:32:00,key_c003_3,C003,1,1,0,1433,0.0,0.0,0.0034,2078.0,0.0,1433.0,0,-0.0
2026-06-11 16:41:00,key_c003_3,C003,1,1,0,739,0.0,0.0,0.0012,2240.0,0.0,739.0,0,-0.0
2026-06-11 16:42:00,key_c003_3,C003,1,1,0,344,0.0,0.0,0.0008,1794.0,0.0,344.0,0,-0.0
2026-06-11 16:44:00,key_c003_3,C003,1,1,0,676,0.0,0.0,0.0008,1786.0,0.0,676.0,0,-0.0
2026-06-11 16:48:00,key_c003_3,C003,1,1,0,542,0.0,0.0,0.0006,1299.0,0.0,542.0,0,-0.0
2026-06-11 16:58:00,key_c003_3,C003,1,1,0,894,0.0,0.0,0.0014,1396.0,0.0,894.0,0,-0.0
2026-06-11 17:25:00,key_c003_3,C003,1,1,0,676,0.0,0.0,0.0011,2312.0,0.0,676.0,0,-0.0
2026-06-11 17:26:00,key_c003_3,C003,2,1,0,1360,50.0,50.0,0.0026,1744.5,0.0,680.0,0,-0.0
2026-06-11 17:42:00,key_c003_3,C003,1,1,0,1157,0.0,0.0,0.0028,2808.0,0.0,1157.0,0,-0.0
2026-06-11 18:03:00,key_c003_3,C003,1,1,0,494,0.0,0.0,0.0012,1491.0,0.0,494.0,0,-0.0
2026-06-11 18:16:00,key_c003_3,C003,1,1,0,419,0.0,0.0,0.001,1737.0,0.0,419.0,0,-0.0
2026-06-11 18:27:00,key_c003_3,C003,1,1,0,1459,0.0,0.0,0.0018,1581.0,0.0,1459.0,0,-0.0
2026-06-11 19:59:00,key_c003_3,C003,1,1,0,476,0.0,0.0,0.0008,1732.0,0.0,476.0,0,-0.0
2026-06-11 20:03:00,key_c003_3,C003,1,1,0,649,0.0,0.0,0.0008,1452.0,0.0,649.0,0,-0.0
