hour,request_count,total_tokens,input_tokens,output_tokens,estimated_cost,success_rate,error_rate,rate_limit_rate,server_error_rate,p50_latency_ms,p95_latency_ms,p99_latency_ms,p95_first_token_latency_ms,queue_p95_ms,active_customers,active_keys,distinct_ips,safety_hit_rate,retry_rate,cache_hit_rate,fallback_rate,reasoning_tokens,tokens_per_request,output_input_ratio,cost_per_request,cost_per_success,reasoning_token_share
2026-07-01 06:00:00,63,48566,34582,13984,0.0615,96.8254,3.1746,1.5873,1.5873,6575.0,8014.3,9560.22,7348.2,165.5,10,22,26,1.5873,4.7619,19.0476,0.0,2404,770.8889,0.4044,0.001,0.001,17.1911
2026-07-01 07:00:00,62,45173,31985,13188,0.0595,96.7742,3.2258,1.6129,0.0,6443.0,9818.6,10577.02,9298.05,157.6,9,24,25,0.0,0.0,24.1935,0.0,2002,728.5968,0.4123,0.001,0.001,15.1805
2026-07-01 08:00:00,66,45616,32859,12757,0.0572,95.4545,4.5455,1.5152,3.0303,6586.5,9079.5,10833.15,7696.5,161.0,10,25,30,0.0,7.5758,12.1212,0.0,2071,691.1515,0.3882,0.0009,0.0009,16.2342
2026-07-01 09:00:00,93,64074,45619,18455,0.08,96.7742,3.2258,0.0,0.0,6639.0,8627.4,10485.88,8143.8,158.8,10,28,33,0.0,5.3763,17.2043,0.0,2990,688.9677,0.4045,0.0009,0.0009,16.2016
2026-07-01 10:00:00,143,95520,69559,25961,0.1195,96.5035,3.4965,0.6993,1.3986,6610.0,9646.7,10893.28,9404.8,150.8,10,29,40,1.3986,1.3986,19.5804,0.0,3753,667.972,0.3732,0.0008,0.0009,14.4563
2026-07-01 11:00:00,133,91085,66514,24571,0.1211,96.9925,3.0075,0.0,1.5038,6569.0,9282.6,10747.72,8745.2,150.8,10,30,33,0.0,3.7594,21.8045,0.0,3706,684.8496,0.3694,0.0009,0.0009,15.0828
2026-07-01 12:00:00,131,87538,62743,24795,0.1098,96.9466,3.0534,1.5267,0.7634,6492.0,8962.0,10974.7,7686.5,141.5,10,29,37,2.2901,3.8168,15.2672,0.0,4277,668.229,0.3952,0.0008,0.0009,17.2494
2026-07-01 13:00:00,107,78028,55209,22819,0.0959,96.2617,3.7383,2.8037,0.0,6683.0,8779.9,10253.46,7773.2,176.7,10,29,35,0.9346,3.7383,20.5607,0.0,3694,729.2336,0.4133,0.0009,0.0009,16.1883
2026-07-01 14:00:00,128,88017,59152,28865,0.1161,93.75,6.25,0.0,1.5625,6702.0,9853.65,10493.66,8146.45,175.0,10,28,33,0.7812,1.5625,22.6562,1.5625,4090,687.6328,0.488,0.0009,0.001,14.1694
2026-07-01 15:00:00,118,93925,70298,23627,0.1163,94.9153,5.0847,2.5424,0.8475,6579.0,10155.7,10810.33,9854.3,140.85,10,30,37,2.5424,2.5424,20.339,0.0,3812,795.9746,0.3361,0.001,0.001,16.1341
2026-07-01 16:00:00,106,73790,50344,23446,0.093,94.3396,5.6604,0.9434,1.8868,6521.5,8538.5,10887.6,7284.0,146.75,10,28,35,1.8868,4.717,12.2642,0.0,3891,696.1321,0.4657,0.0009,0.0009,16.5956
2026-07-01 17:00:00,110,72312,50343,21969,0.0891,96.3636,3.6364,0.9091,0.9091,6646.0,9163.05,10417.94,8770.15,150.1,10,29,33,0.9091,6.3636,21.8182,0.0,3490,657.3818,0.4364,0.0008,0.0008,15.886
2026-07-01 18:00:00,68,48818,35682,13136,0.0618,94.1176,5.8824,1.4706,4.4118,6419.0,7745.75,9359.29,6759.3,158.85,10,26,31,1.4706,4.4118,11.7647,0.0,2086,717.9118,0.3681,0.0009,0.001,15.88
2026-07-01 19:00:00,87,62734,44339,18395,0.0761,95.4023,4.5977,2.2989,1.1494,6604.0,9468.0,10351.58,8265.6,128.8,10,26,32,1.1494,4.5977,19.5402,0.0,2785,721.0805,0.4149,0.0009,0.0009,15.14
2026-07-01 20:00:00,69,42563,30598,11965,0.0543,95.6522,4.3478,0.0,2.8986,6782.0,9264.4,10802.32,8897.2,161.2,10,26,34,2.8986,2.8986,20.2899,0.0,1924,616.8551,0.391,0.0008,0.0008,16.0802
2026-07-01 21:00:00,71,51280,37673,13607,0.0635,94.3662,5.6338,1.4085,2.8169,6626.0,8697.0,9878.2,7876.5,169.5,10,25,30,0.0,7.0423,25.3521,0.0,2269,722.2535,0.3612,0.0009,0.0009,16.6752
2026-07-01 22:00:00,33,23839,18381,5458,0.0298,100.0,0.0,0.0,0.0,6495.0,8004.0,10038.04,7435.0,187.6,10,20,20,3.0303,6.0606,15.1515,0.0,936,722.3939,0.2969,0.0009,0.0009,17.1491
2026-07-01 23:00:00,45,26046,17988,8058,0.0324,97.7778,2.2222,2.2222,0.0,6637.0,9059.4,9656.72,8257.2,128.6,10,24,22,2.2222,2.2222,13.3333,0.0,1092,578.8,0.448,0.0007,0.0007,13.5517
2026-07-02 00:00:00,26,16135,10996,5139,0.0203,100.0,0.0,0.0,0.0,6637.5,8315.75,9129.5,7624.0,171.25,8,15,15,0.0,0.0,7.6923,0.0,921,620.5769,0.4674,0.0008,0.0008,17.9218
2026-07-02 01:00:00,19,11645,8441,3204,0.0143,94.7368,5.2632,5.2632,0.0,6613.0,7516.1,7862.42,6658.5,182.8,7,9,13,5.2632,15.7895,15.7895,0.0,514,612.8947,0.3796,0.0008,0.0008,16.0424
2026-07-02 02:00:00,20,12722,8920,3802,0.0164,100.0,0.0,0.0,0.0,6581.0,8683.65,10015.93,6674.45,332.85,8,14,15,5.0,5.0,10.0,0.0,570,636.1,0.4262,0.0008,0.0008,14.9921
2026-07-02 03:00:00,21,13646,9768,3878,0.0164,95.2381,4.7619,0.0,4.7619,6843.0,9974.0,10904.4,9926.0,216.0,7,14,11,0.0,4.7619,4.7619,0.0,710,649.8095,0.397,0.0008,0.0008,18.3084
2026-07-02 04:00:00,19,13426,9628,3798,0.0193,100.0,0.0,0.0,0.0,6418.0,8383.9,8901.58,7501.4,189.4,9,15,19,0.0,5.2632,15.7895,0.0,630,706.6316,0.3945,0.001,0.001,16.5877
2026-07-02 05:00:00,24,15682,9865,5817,0.0188,95.8333,4.1667,0.0,4.1667,6972.5,8076.7,8574.02,7643.3,153.45,8,16,18,4.1667,8.3333,29.1667,0.0,696,653.4167,0.5897,0.0008,0.0008,11.9649
2026-07-02 06:00:00,65,36654,24105,12549,0.0461,100.0,0.0,0.0,0.0,6833.0,10171.2,11116.6,8543.0,182.0,10,29,31,0.0,4.6154,23.0769,1.5385,2162,563.9077,0.5206,0.0007,0.0007,17.2285
2026-07-02 07:00:00,64,49503,36064,13439,0.0628,93.75,6.25,1.5625,4.6875,6549.5,8056.1,11286.16,7396.95,176.35,10,28,29,1.5625,3.125,17.1875,0.0,2344,773.4844,0.3726,0.001,0.001,17.4418
2026-07-02 08:00:00,64,42607,29601,13006,0.0555,92.1875,7.8125,0.0,6.25,6666.0,7956.0,8641.49,7003.75,160.4,10,27,25,1.5625,6.25,14.0625,0.0,2197,665.7344,0.4394,0.0009,0.0009,16.8922
2026-07-02 09:00:00,125,82410,58191,24219,0.1061,95.2,4.8,1.6,1.6,6672.0,8983.0,9894.64,8027.4,158.4,10,29,37,1.6,1.6,21.6,0.0,4260,659.28,0.4162,0.0008,0.0009,17.5895
2026-07-02 10:00:00,113,72970,50349,22621,0.0901,98.2301,1.7699,0.885,0.0,6575.0,8876.4,10182.72,8185.2,145.4,10,27,37,2.6549,0.0,21.2389,0.0,3430,645.7522,0.4493,0.0008,0.0008,15.1629
2026-07-02 11:00:00,117,85222,60269,24953,0.1075,95.7265,4.2735,1.7094,0.8547,6687.0,8677.4,10533.28,8151.6,181.4,10,28,32,0.0,1.7094,13.6752,0.0,3794,728.3932,0.414,0.0009,0.001,15.2046
2026-07-02 12:00:00,106,74714,52633,22081,0.0936,98.1132,1.8868,0.9434,0.0,6598.0,8566.0,10997.3,7544.5,156.5,10,26,34,1.8868,2.8302,10.3774,0.9434,3841,704.8491,0.4195,0.0009,0.0009,17.395
2026-07-02 13:00:00,120,84064,59586,24478,0.1061,94.1667,5.8333,0.0,3.3333,6548.0,8689.1,10022.5,7683.3,162.5,10,27,32,1.6667,5.0,13.3333,0.0,4012,700.5333,0.4108,0.0009,0.0009,16.3902
2026-07-02 14:00:00,102,63600,44587,19013,0.0818,96.0784,3.9216,1.9608,0.0,6593.0,8118.55,9880.65,7354.75,160.0,10,28,37,0.9804,0.0,17.6471,0.0,3258,623.5294,0.4264,0.0008,0.0008,17.1356
2026-07-02 15:00:00,114,75301,52546,22755,0.0936,91.2281,8.7719,1.7544,5.2632,6539.0,8350.25,10077.01,7540.2,171.55,10,29,38,1.7544,3.5088,22.807,0.0,3445,660.5351,0.433,0.0008,0.0009,15.1395
2026-07-02 16:00:00,108,80729,56440,24289,0.1012,93.5185,6.4815,1.8519,1.8519,6694.0,9343.4,10225.47,8563.1,146.0,10,30,38,1.8519,4.6296,16.6667,0.0,3909,747.4907,0.4304,0.0009,0.001,16.0937
2026-07-02 17:00:00,115,79095,54534,24561,0.099,93.0435,6.9565,2.6087,3.4783,6628.0,9774.3,10869.22,9235.1,167.0,10,30,34,0.0,3.4783,18.2609,0.0,3767,687.7826,0.4504,0.0009,0.0009,15.3373
2026-07-02 18:00:00,80,52457,35716,16741,0.0647,96.25,3.75,0.0,3.75,6569.5,8249.2,10447.36,7267.3,165.65,10,26,32,2.5,2.5,22.5,0.0,2397,655.7125,0.4687,0.0008,0.0008,14.3181
2026-07-02 19:00:00,75,50407,35356,15051,0.064,93.3333,6.6667,4.0,1.3333,6625.0,9251.8,10386.7,8371.9,156.0,10,28,36,0.0,5.3333,10.6667,0.0,2484,672.0933,0.4257,0.0009,0.0009,16.5039
2026-07-02 20:00:00,82,53569,36631,16938,0.0685,95.122,4.878,1.2195,1.2195,6606.5,9346.15,11390.33,8738.0,147.7,10,29,35,2.439,6.0976,17.0732,0.0,2580,653.2805,0.4624,0.0008,0.0009,15.232
2026-07-02 21:00:00,53,35172,24281,10891,0.0434,98.1132,1.8868,0.0,1.8868,6655.0,8820.2,10052.76,7802.4,141.4,10,26,25,0.0,3.7736,11.3208,0.0,1652,663.6226,0.4485,0.0008,0.0008,15.1685
2026-07-02 22:00:00,47,32829,23912,8917,0.0452,93.617,6.383,4.2553,2.1277,6419.0,7732.6,8749.94,6901.0,181.5,10,22,24,2.1277,2.1277,19.1489,0.0,1305,698.4894,0.3729,0.001,0.001,14.635
2026-07-02 23:00:00,38,22225,13960,8265,0.0282,94.7368,5.2632,0.0,5.2632,6552.0,9370.65,11616.94,7602.0,149.2,8,18,19,0.0,0.0,10.5263,0.0,1311,584.8684,0.592,0.0007,0.0008,15.8621
2026-07-03 00:00:00,15,11738,7302,4436,0.0141,93.3333,6.6667,0.0,6.6667,7055.0,9106.1,10028.42,7725.8,151.3,7,10,10,0.0,0.0,13.3333,0.0,731,782.5333,0.6075,0.0009,0.001,16.4788
2026-07-03 01:00:00,24,15182,8931,6251,0.0188,87.5,12.5,4.1667,4.1667,6948.5,9343.75,9505.04,7124.25,187.75,8,17,19,0.0,4.1667,12.5,0.0,841,632.5833,0.6999,0.0008,0.0009,13.4538
2026-07-03 02:00:00,30,18001,11631,6370,0.0232,100.0,0.0,0.0,0.0,6610.5,8318.15,8825.08,7513.3,151.85,9,17,19,0.0,0.0,6.6667,0.0,860,600.0333,0.5477,0.0008,0.0008,13.5008
2026-07-03 03:00:00,154,110437,76484,33953,0.1448,87.6623,12.3377,9.7403,0.0,6651.5,9776.6,11037.9,8184.2,126.1,7,18,34,0.6494,21.4286,17.5325,0.6494,5414,717.1234,0.4439,0.0009,0.0011,15.9456
2026-07-03 04:00:00,15,13586,10962,2624,0.0163,100.0,0.0,0.0,0.0,7095.0,9782.7,9871.74,9207.0,173.5,7,13,10,0.0,0.0,13.3333,0.0,339,905.7333,0.2394,0.0011,0.0011,12.9192
2026-07-03 05:00:00,25,16997,11295,5702,0.0222,92.0,8.0,4.0,4.0,6671.0,10245.0,10369.6,9726.2,200.6,8,18,16,0.0,4.0,4.0,4.0,846,679.88,0.5048,0.0009,0.001,14.8369
2026-07-03 06:00:00,64,43715,30594,13121,0.0557,93.75,6.25,3.125,1.5625,6637.0,9819.2,10638.5,9244.85,171.9,10,27,31,4.6875,1.5625,18.75,0.0,2270,683.0469,0.4289,0.0009,0.0009,17.3005
2026-07-03 07:00:00,66,41760,29032,12728,0.0537,95.4545,4.5455,0.0,3.0303,6673.5,9553.25,10691.4,8369.25,193.75,10,26,33,1.5152,3.0303,21.2121,0.0,2205,632.7273,0.4384,0.0008,0.0009,17.324
2026-07-03 08:00:00,76,52889,38850,14039,0.0683,96.0526,3.9474,1.3158,2.6316,6436.5,8843.5,10663.5,7758.75,165.0,10,28,30,0.0,2.6316,15.7895,1.3158,2159,695.9079,0.3614,0.0009,0.0009,15.3786
2026-07-03 09:00:00,123,85127,59655,25472,0.1063,95.122,4.878,0.813,2.439,6516.0,8698.7,10524.0,7472.7,159.1,10,30,40,0.813,5.6911,15.4472,0.0,3907,692.0894,0.427,0.0009,0.0009,15.3384
2026-07-03 10:00:00,103,77561,55075,22486,0.097,96.1165,3.8835,1.9417,1.9417,6637.0,10413.1,11168.4,9676.6,153.7,10,27,35,2.9126,2.9126,18.4466,0.0,3877,753.0194,0.4083,0.0009,0.001,17.2418
2026-07-03 11:00:00,136,91654,63394,28260,0.1172,97.0588,2.9412,0.7353,1.4706,6697.0,10087.5,11354.75,9213.0,174.25,10,28,37,1.4706,3.6765,15.4412,0.0,4629,673.9265,0.4458,0.0009,0.0009,16.38
2026-07-03 12:00:00,106,73639,51371,22268,0.0923,96.2264,3.7736,0.9434,1.8868,6840.5,9445.25,10486.2,8706.0,150.5,10,28,33,0.9434,1.8868,21.6981,0.0,3574,694.7075,0.4335,0.0009,0.0009,16.0499
2026-07-03 13:00:00,123,79777,56436,23341,0.1009,93.4959,6.5041,0.0,1.626,6631.0,9583.2,10964.16,8750.5,151.5,10,27,37,0.0,2.439,21.9512,0.0,3615,648.5935,0.4136,0.0008,0.0009,15.4878
2026-07-03 14:00:00,113,72136,49681,22455,0.0902,95.5752,4.4248,0.0,2.6549,6602.0,8911.2,10806.68,8284.0,144.0,10,30,37,0.0,4.4248,10.6195,0.0,3623,638.3717,0.452,0.0008,0.0008,16.1345
2026-07-03 15:00:00,110,74178,48464,25714,0.0945,95.4545,4.5455,2.7273,0.9091,6773.0,8849.5,11038.82,7382.9,153.55,10,28,33,0.0,3.6364,20.9091,0.0,3767,674.3455,0.5306,0.0009,0.0009,14.6496
2026-07-03 16:00:00,96,60968,45144,15824,0.0785,93.75,6.25,2.0833,2.0833,6420.0,10042.75,10956.75,9093.5,134.25,10,28,32,0.0,1.0417,15.625,0.0,2604,635.0833,0.3505,0.0008,0.0009,16.456
2026-07-03 17:00:00,119,78284,53287,24997,0.0998,96.6387,3.3613,0.8403,1.6807,6651.0,8944.0,10259.12,7827.6,148.5,10,29,36,0.8403,4.2017,21.8487,0.8403,3875,657.8487,0.4691,0.0008,0.0009,15.5019
2026-07-03 18:00:00,73,52778,37133,15645,0.0668,98.6301,1.3699,0.0,1.3699,6706.0,10217.2,11093.08,9704.0,181.0,10,27,33,1.3699,5.4795,12.3288,0.0,2669,722.9863,0.4213,0.0009,0.0009,17.0598
2026-07-03 19:00:00,85,59977,43428,16549,0.0743,96.4706,3.5294,1.1765,1.1765,6545.0,9781.2,10986.68,9194.4,116.6,10,28,30,0.0,3.5294,11.7647,0.0,2482,705.6118,0.3811,0.0009,0.0009,14.9979
2026-07-03 20:00:00,77,58276,44498,13778,0.0751,96.1039,3.8961,2.5974,0.0,6453.0,8817.4,10341.88,7933.8,171.0,10,26,32,0.0,2.5974,18.1818,0.0,2161,756.8312,0.3096,0.001,0.001,15.6844
2026-07-03 21:00:00,59,41754,27709,14045,0.0518,94.9153,5.0847,1.6949,1.6949,6810.0,10562.8,11121.82,9105.0,192.9,10,28,30,0.0,1.6949,18.6441,0.0,1993,707.6949,0.5069,0.0009,0.0009,14.1901
2026-07-03 22:00:00,37,25477,18600,6877,0.032,89.1892,10.8108,5.4054,2.7027,6527.0,10801.6,11347.04,10159.8,143.2,10,19,25,0.0,5.4054,10.8108,0.0,1174,688.5676,0.3697,0.0009,0.001,17.0714
2026-07-03 23:00:00,38,23503,16640,6863,0.0291,92.1053,7.8947,2.6316,0.0,6537.0,8377.2,9235.09,7055.0,140.0,10,18,20,0.0,5.2632,21.0526,0.0,1132,618.5,0.4124,0.0008,0.0008,16.4942
2026-07-04 00:00:00,19,13729,8566,5163,0.0167,100.0,0.0,0.0,0.0,6970.0,10195.6,10610.32,9416.6,157.3,7,10,14,0.0,0.0,15.7895,0.0,852,722.5789,0.6027,0.0009,0.0009,16.502
2026-07-04 01:00:00,17,9798,6380,3418,0.0125,82.3529,17.6471,11.7647,5.8824,6401.0,7604.8,7613.76,6272.8,120.4,6,12,9,0.0,17.6471,29.4118,0.0,570,576.3529,0.5357,0.0007,0.0009,16.6764
2026-07-04 02:00:00,17,13446,8845,4601,0.0173,100.0,0.0,0.0,0.0,6736.0,8101.4,8397.08,7317.8,151.2,7,11,14,0.0,5.8824,29.4118,0.0,778,790.9412,0.5202,0.001,0.001,16.9094
2026-07-04 03:00:00,16,10876,7232,3644,0.013,93.75,6.25,0.0,0.0,6884.0,9419.0,11569.4,8248.75,116.25,8,13,13,0.0,12.5,37.5,0.0,585,679.75,0.5039,0.0008,0.0009,16.0538
2026-07-04 04:00:00,24,15037,10913,4124,0.0191,100.0,0.0,0.0,0.0,6665.5,10705.4,10925.79,10023.8,221.15,8,16,19,0.0,4.1667,20.8333,0.0,503,626.5417,0.3779,0.0008,0.0008,12.1969
2026-07-04 05:00:00,23,17483,13061,4422,0.0229,95.6522,4.3478,0.0,4.3478,6368.0,7383.7,7405.94,6679.9,119.7,10,17,18,4.3478,4.3478,30.4348,0.0,680,760.1304,0.3386,0.001,0.001,15.3777
2026-07-04 06:00:00,52,35666,25373,10293,0.0441,94.2308,5.7692,1.9231,1.9231,6519.0,7852.0,9126.97,6998.1,140.8,10,23,28,0.0,1.9231,19.2308,0.0,1513,685.8846,0.4057,0.0008,0.0009,14.6993
2026-07-04 07:00:00,46,31327,21454,9873,0.0404,93.4783,6.5217,2.1739,2.1739,6557.5,9431.75,11095.7,7989.0,217.25,10,23,20,0.0,13.0435,28.2609,0.0,1418,681.0217,0.4602,0.0009,0.0009,14.3624
2026-07-04 08:00:00,63,42517,27603,14914,0.0535,98.4127,1.5873,0.0,1.5873,6497.0,9297.3,10161.16,7340.5,139.5,10,22,25,1.5873,3.1746,14.2857,0.0,2232,674.873,0.5403,0.0008,0.0009,14.9658
2026-07-04 09:00:00,84,59964,42079,17885,0.0778,97.619,2.381,0.0,1.1905,6533.5,8916.2,10836.9,8310.15,144.4,10,27,36,3.5714,4.7619,22.619,0.0,3158,713.8571,0.425,0.0009,0.0009,17.6573
2026-07-04 10:00:00,81,57117,38120,18997,0.0751,96.2963,3.7037,0.0,1.2346,6659.0,9238.0,10128.6,8483.0,201.0,10,26,31,0.0,2.4691,14.8148,0.0,2911,705.1481,0.4983,0.0009,0.001,15.3235
2026-07-04 11:00:00,95,64885,44527,20358,0.0836,97.8947,2.1053,0.0,2.1053,6571.0,8965.5,9830.6,7759.4,171.3,10,28,33,0.0,4.2105,14.7368,1.0526,3490,683.0,0.4572,0.0009,0.0009,17.1431
2026-07-04 12:00:00,71,51987,34204,17783,0.0639,92.9577,7.0423,0.0,4.2254,6956.0,10186.5,10812.6,9602.0,199.5,10,23,31,1.4085,4.2254,14.0845,0.0,2734,732.2113,0.5199,0.0009,0.001,15.3742
2026-07-04 13:00:00,77,48792,32730,16062,0.0624,96.1039,3.8961,0.0,2.5974,6542.0,9716.6,11003.4,8688.2,151.0,10,29,33,1.2987,2.5974,15.5844,0.0,2698,633.6623,0.4907,0.0008,0.0008,16.7974
2026-07-04 14:00:00,73,47220,29590,17630,0.0598,94.5205,5.4795,1.3699,1.3699,6702.0,9474.4,11013.44,7635.6,161.2,10,28,34,1.3699,8.2192,20.5479,0.0,2821,646.8493,0.5958,0.0008,0.0009,16.0011
2026-07-04 15:00:00,94,64459,46777,17682,0.0824,95.7447,4.2553,1.0638,1.0638,6447.5,9989.05,10520.66,8431.1,171.05,10,28,36,2.1277,4.2553,13.8298,0.0,2762,685.734,0.378,0.0009,0.0009,15.6204
2026-07-04 16:00:00,71,46864,32096,14768,0.0609,98.5915,1.4085,0.0,1.4085,6542.0,8576.0,10197.0,8063.5,121.5,10,26,28,1.4085,5.6338,23.9437,0.0,2443,660.0563,0.4601,0.0009,0.0009,16.5425
2026-07-04 17:00:00,74,48779,36893,11886,0.0642,91.8919,8.1081,1.3514,6.7568,6524.5,8042.0,8530.25,7275.6,151.05,10,29,36,1.3514,8.1081,14.8649,0.0,1960,659.1757,0.3222,0.0009,0.0009,16.49
2026-07-04 18:00:00,53,32852,23035,9817,0.0421,96.2264,3.7736,1.8868,0.0,6517.0,7987.2,9109.16,7349.0,210.0,10,23,26,3.7736,1.8868,13.2075,0.0,1733,619.8491,0.4262,0.0008,0.0008,17.6531
2026-07-04 19:00:00,53,34737,24819,9918,0.0448,92.4528,7.5472,5.6604,1.8868,6466.0,10559.2,11352.72,10089.2,161.8,8,21,22,0.0,5.6604,15.0943,0.0,1446,655.4151,0.3996,0.0008,0.0009,14.5796
2026-07-04 20:00:00,60,41311,28326,12985,0.0513,93.3333,6.6667,0.0,1.6667,6624.0,9851.55,10264.8,8409.5,156.4,10,25,28,3.3333,3.3333,15.0,0.0,2329,688.5167,0.4584,0.0009,0.0009,17.9361
2026-07-04 21:00:00,51,32943,22937,10006,0.0428,92.1569,7.8431,1.9608,5.8824,6507.0,8659.5,10471.5,7111.0,209.0,9,23,28,0.0,3.9216,25.4902,0.0,1533,645.9412,0.4362,0.0008,0.0009,15.3208
2026-07-04 22:00:00,19,13558,9393,4165,0.0163,100.0,0.0,0.0,0.0,6819.0,8605.0,10426.6,7855.9,151.5,8,11,14,0.0,5.2632,21.0526,0.0,669,713.5789,0.4434,0.0009,0.0009,16.0624
2026-07-04 23:00:00,27,18411,11870,6541,0.0232,100.0,0.0,0.0,0.0,6983.0,9450.2,10614.52,8356.0,128.0,8,17,17,0.0,0.0,14.8148,0.0,1136,681.8889,0.5511,0.0009,0.0009,17.3674
2026-07-05 00:00:00,17,12114,8450,3664,0.0145,82.3529,17.6471,11.7647,0.0,6512.0,7896.6,9252.12,7168.2,141.2,8,13,13,0.0,0.0,17.6471,0.0,547,712.5882,0.4336,0.0009,0.001,14.929
2026-07-05 01:00:00,18,12345,9367,2978,0.0154,100.0,0.0,0.0,0.0,6488.5,7348.3,8056.86,6845.8,136.7,9,13,15,0.0,5.5556,16.6667,0.0,451,685.8333,0.3179,0.0009,0.0009,15.1444
2026-07-05 02:00:00,18,10177,6285,3892,0.0129,100.0,0.0,0.0,0.0,6782.0,9820.4,10484.08,8828.15,136.3,5,9,10,0.0,5.5556,38.8889,0.0,596,565.3889,0.6193,0.0007,0.0007,15.3135
2026-07-05 03:00:00,20,14197,10010,4187,0.017,95.0,5.0,0.0,0.0,6678.5,10277.8,10350.76,9337.0,186.9,9,13,14,0.0,0.0,10.0,0.0,645,709.85,0.4183,0.0009,0.0009,15.4048
2026-07-05 04:00:00,14,10001,7032,2969,0.012,100.0,0.0,0.0,0.0,6906.0,8588.15,10121.63,8009.25,182.15,8,11,12,0.0,0.0,14.2857,0.0,547,714.3571,0.4222,0.0009,0.0009,18.4237
2026-07-05 05:00:00,17,10604,7668,2936,0.0132,88.2353,11.7647,5.8824,0.0,6885.0,9033.6,9390.72,7870.4,154.2,8,14,12,0.0,5.8824,41.1765,0.0,430,623.7647,0.3829,0.0008,0.0009,14.6458
2026-07-05 06:00:00,44,26229,18095,8134,0.0317,97.7273,2.2727,0.0,2.2727,6812.5,10054.25,10892.2,9478.9,146.0,9,19,22,0.0,4.5455,18.1818,0.0,1334,596.1136,0.4495,0.0007,0.0007,16.4003
2026-07-05 07:00:00,44,30862,22480,8382,0.0393,97.7273,2.2727,0.0,2.2727,6690.5,9021.75,11022.91,7364.35,199.7,10,23,27,0.0,2.2727,22.7273,0.0,1188,701.4091,0.3729,0.0009,0.0009,14.1732
2026-07-05 08:00:00,43,30723,21839,8884,0.0386,90.6977,9.3023,2.3256,2.3256,6572.0,9402.3,9508.82,7485.1,148.5,10,24,27,2.3256,4.6512,18.6047,0.0,1504,714.4884,0.4068,0.0009,0.001,16.9293
2026-07-05 09:00:00,76,50421,34802,15619,0.0629,94.7368,5.2632,0.0,1.3158,6516.5,9538.5,10928.0,8907.5,174.5,10,25,29,2.6316,3.9474,21.0526,0.0,2441,663.4342,0.4488,0.0008,0.0009,15.6284
2026-07-05 10:00:00,78,49716,34337,15379,0.0624,94.8718,5.1282,0.0,1.2821,6512.0,9812.2,10485.78,9133.5,157.05,10,27,34,1.2821,1.2821,17.9487,0.0,2675,637.3846,0.4479,0.0008,0.0008,17.3938
2026-07-05 11:00:00,84,56598,41529,15069,0.0707,92.8571,7.1429,3.5714,2.381,6400.5,9637.4,11006.35,8614.5,152.0,10,27,30,0.0,5.9524,13.0952,0.0,2583,673.7857,0.3629,0.0008,0.0009,17.1412
2026-07-05 12:00:00,87,60445,41793,18652,0.0782,90.8046,9.1954,4.5977,4.5977,6638.0,8449.8,11039.38,7523.8,140.9,10,28,38,1.1494,8.046,22.9885,0.0,2864,694.7701,0.4463,0.0009,0.001,15.3549
2026-07-05 13:00:00,79,52056,36580,15476,0.067,98.7342,1.2658,1.2658,0.0,6783.0,9122.6,10506.0,7882.7,212.6,10,25,37,0.0,6.3291,11.3924,0.0,2401,658.9367,0.4231,0.0008,0.0009,15.5143
2026-07-05 14:00:00,74,51257,34689,16568,0.064,95.9459,4.0541,2.7027,0.0,6806.0,9817.4,11131.55,9198.55,161.5,10,27,28,0.0,5.4054,10.8108,0.0,2660,692.6622,0.4776,0.0009,0.0009,16.055
2026-07-05 15:00:00,68,48686,33197,15489,0.0585,97.0588,2.9412,1.4706,1.4706,6935.5,10369.85,10720.56,9428.3,146.6,10,27,32,1.4706,7.3529,20.5882,0.0,2489,715.9706,0.4666,0.0009,0.0009,16.0695
2026-07-05 16:00:00,78,51323,35732,15591,0.0696,97.4359,2.5641,1.2821,1.2821,6650.0,9709.6,11052.14,9217.1,160.35,10,22,27,1.2821,2.5641,14.1026,0.0,2542,657.9872,0.4363,0.0009,0.0009,16.3043
2026-07-05 17:00:00,90,55781,38382,17399,0.0703,95.5556,4.4444,0.0,2.2222,6647.0,8177.9,11173.89,7603.2,190.65,10,29,33,0.0,1.1111,23.3333,0.0,2630,619.7889,0.4533,0.0008,0.0008,15.1158
2026-07-05 18:00:00,54,35419,26036,9383,0.044,96.2963,3.7037,0.0,3.7037,6575.5,8590.2,10430.85,7857.25,159.0,10,26,30,3.7037,5.5556,18.5185,0.0,1154,655.9074,0.3604,0.0008,0.0008,12.2988
2026-07-05 19:00:00,45,32690,23217,9473,0.0409,100.0,0.0,0.0,0.0,6531.0,8248.6,9017.6,7111.8,190.4,10,22,23,4.4444,2.2222,22.2222,0.0,1508,726.4444,0.408,0.0009,0.0009,15.9189
2026-07-05 20:00:00,49,32640,22544,10096,0.0424,93.8776,6.1224,0.0,4.0816,6428.0,8715.6,10657.32,7974.6,144.4,10,21,26,0.0,2.0408,16.3265,0.0,1750,666.1224,0.4478,0.0009,0.0009,17.3336
2026-07-05 21:00:00,56,38032,25623,12409,0.0467,96.4286,3.5714,0.0,3.5714,6549.0,8848.75,10407.2,7381.25,170.75,10,24,23,1.7857,3.5714,19.6429,0.0,1835,679.1429,0.4843,0.0008,0.0009,14.7877
