hour,customer_id,request_count,total_tokens,input_tokens,output_tokens,estimated_cost,success_rate,error_rate,rate_limit_rate,server_error_rate,p50_latency_ms,p95_latency_ms,p99_latency_ms,p95_first_token_latency_ms,queue_p95_ms,active_customers,active_keys,distinct_ips,safety_hit_rate,retry_rate,cache_hit_rate,fallback_rate,reasoning_tokens,tokens_per_request,output_input_ratio,cost_per_request,cost_per_success,reasoning_token_share,score_mad,score_stl,score_isolation_forest,token_baseline
2026-07-06 11:00:00,C001,18,7904,5447,2457,0.0095,100.0,0.0,0.0,0.0,6416.5,7189.0,7909.8,6624.55,137.6,1,3,4,0.0,0.0,0.0,0.0,349,439.1111,0.4511,0.0005,0.0005,14.2043,1.2784694561975738,2.4617003584333697,-0.20055223316695048,554.4643
2026-07-06 11:00:00,C002,23,13859,9176,4683,0.0173,95.6522,4.3478,0.0,4.3478,6634.0,8722.5,9506.98,7494.3,141.2,1,3,5,0.0,8.6957,17.3913,0.0,793,602.5652,0.5104,0.0008,0.0008,16.9336,3.6146282051282053,460.17835995286583,-0.14213937528033094,623.33335
2026-07-06 11:00:00,C003,15,8846,5887,2959,0.0114,100.0,0.0,0.0,0.0,6274.0,7040.8,7128.16,5399.4,146.9,1,3,5,6.6667,6.6667,26.6667,0.0,464,589.7333,0.5026,0.0008,0.0008,15.681,1.3253333333333335,6.055779556707071,-0.2532346286894337,655.29165
2026-07-06 11:00:00,C004,15,9831,5662,4169,0.0127,86.6667,13.3333,0.0,6.6667,6888.0,9086.8,9616.56,7728.6,108.0,1,3,5,0.0,13.3333,20.0,0.0,751,655.4,0.7363,0.0008,0.001,18.0139,2.339289578850292,378.0100505055351,-0.08978963997612233,623.55555
2026-07-06 11:00:00,C005,12,8259,6808,1451,0.0099,91.6667,8.3333,8.3333,0.0,6342.5,6761.05,6870.61,4986.35,88.95,1,3,4,0.0,8.3333,25.0,0.0,233,688.25,0.2131,0.0008,0.0009,16.0579,2.4126346153846163,3.139397288952338,-0.204897910903085,667.7619
2026-07-06 11:00:00,C006,8,5781,3539,2242,0.0069,100.0,0.0,0.0,0.0,7331.5,9463.0,10129.4,8561.05,166.9,1,3,2,0.0,12.5,0.0,0.0,363,722.625,0.6335,0.0009,0.0009,16.1909,1.3796005253104104,2.6543607111485064,-0.23293401335175434,676.375
2026-07-06 11:00:00,C007,6,4540,3190,1350,0.0054,100.0,0.0,0.0,0.0,6496.5,10664.25,10693.65,10178.0,98.75,1,3,3,0.0,16.6667,0.0,0.0,209,756.6667,0.4232,0.0009,0.0009,15.4815,0.693236111111111,9.079148531878792,-0.24112368863732642,760.25
2026-07-06 11:00:00,C008,8,12304,10965,1339,0.0148,100.0,0.0,0.0,0.0,6755.0,7736.5,8080.9,6898.9,239.95,1,3,3,0.0,12.5,12.5,0.0,242,1538.0,0.1221,0.0018,0.0018,18.0732,5.592218181818182,163.18128402937805,0.012291475265870266,737.3611000000001
2026-07-06 11:00:00,C009,4,2326,2020,306,0.0028,100.0,0.0,0.0,0.0,7187.5,9258.65,9410.93,9107.45,127.95,1,3,2,0.0,25.0,25.0,0.0,55,581.5,0.1515,0.0007,0.0007,17.9739,1.3630584503851386,1.8139854733559966,-0.25453635530017305,790.8333
2026-07-06 11:00:00,C010,3,2566,2073,493,0.0031,100.0,0.0,0.0,0.0,6436.0,6686.2,6708.44,4379.6,85.4,1,2,2,0.0,0.0,33.3333,0.0,104,855.3333,0.2378,0.001,0.001,21.0953,0.42156249999999995,266.68007690162216,-0.31442788842898234,844.875
2026-07-06 12:00:00,C001,16,8156,4952,3204,0.0103,100.0,0.0,0.0,0.0,6363.0,7879.0,8594.2,6547.25,161.75,1,3,5,0.0,18.75,25.0,0.0,505,509.75,0.647,0.0006,0.0006,15.7615,0.8363800000000002,1.0232791308321683,-0.22585144750316677,554.4643
2026-07-06 12:00:00,C002,24,13857,9123,4734,0.0186,91.6667,8.3333,0.0,4.1667,6438.5,9483.5,10683.45,8296.85,142.7,1,3,5,0.0,8.3333,20.8333,0.0,680,577.375,0.5189,0.0008,0.0008,14.3642,4.064294871794871,443.1004557022947,-0.12463854877427138,617.1547499999999
2026-07-06 12:00:00,C003,18,11386,8055,3331,0.0138,83.3333,16.6667,0.0,5.5556,6430.0,10283.4,10416.68,9209.35,97.25,1,3,4,0.0,16.6667,11.1111,0.0,589,632.5556,0.4135,0.0008,0.0009,17.6824,2.268311440077858,361.62816186133654,-0.18774125738613268,633.9345000000001
2026-07-06 12:00:00,C004,10,8306,5133,3173,0.01,100.0,0.0,0.0,0.0,6708.5,10446.2,12132.44,7448.25,127.55,1,3,3,0.0,0.0,10.0,0.0,544,830.6,0.6182,0.001,0.001,17.1447,1.844497031863958,11.429866653714978,-0.17414657833989522,623.55555
2026-07-06 12:00:00,C005,8,7349,5513,1836,0.0088,100.0,0.0,0.0,0.0,6351.0,7967.6,8366.32,4914.4,145.4,1,3,4,0.0,0.0,25.0,0.0,370,918.625,0.333,0.0011,0.0011,20.1525,2.1174016030804346,1.514159161334119,-0.20647925581408366,677.42855
2026-07-06 12:00:00,C006,6,4613,3684,929,0.0061,100.0,0.0,0.0,0.0,6665.0,7358.0,7455.6,6980.5,150.75,1,3,2,0.0,0.0,16.6667,0.0,159,768.8333,0.2522,0.001,0.001,17.1152,1.2220883476599813,1.9744413934524956,-0.2589997686503961,676.375
2026-07-06 12:00:00,C007,12,11193,8961,2232,0.0138,91.6667,8.3333,8.3333,0.0,6392.0,9063.5,10255.9,7861.85,118.15,1,3,4,0.0,0.0,16.6667,0.0,389,932.75,0.2491,0.0011,0.0013,17.4283,3.7097499999999997,9.146838509410236,-0.105557984504828,764.58335
2026-07-06 12:00:00,C008,3,2487,2163,324,0.003,100.0,0.0,0.0,0.0,6232.0,6390.4,6404.48,4330.0,96.3,1,1,2,0.0,0.0,33.3333,0.0,60,829.0,0.1498,0.001,0.001,18.5185,1.0636609207057393,157.93242245803987,-0.23433768809320527,779.25
2026-07-06 12:00:00,C009,8,5832,3522,2310,0.007,100.0,0.0,0.0,0.0,6832.5,8520.7,8609.74,6921.25,130.4,1,3,4,0.0,0.0,25.0,0.0,454,729.0,0.6559,0.0009,0.0009,19.6537,4.047000000000001,2.2785920405669513,-0.20074199420056393,790.8333
2026-07-06 12:00:00,C010,4,3026,1793,1233,0.0065,100.0,0.0,0.0,0.0,1556.0,2268.35,2332.07,556.5,105.5,1,3,3,0.0,0.0,25.0,0.0,85,756.5,0.6877,0.0016,0.0016,6.8938,2.3326458333333333,305.38713830338367,-0.19924978426347423,862.16665
2026-07-06 13:00:00,C001,19,11948,7621,4327,0.0151,100.0,0.0,0.0,0.0,6649.0,8068.0,9126.4,7697.7,175.4,1,3,4,5.2632,0.0,26.3158,0.0,784,628.8421,0.5678,0.0008,0.0008,18.1188,2.1314200000000003,1.0662373700338645,-0.22502279740866038,548.0278000000001
2026-07-06 13:00:00,C002,25,13966,9599,4367,0.0177,92.0,8.0,0.0,8.0,6319.0,8436.2,9480.48,7334.6,96.0,1,3,5,0.0,0.0,28.0,0.0,606,558.64,0.4549,0.0007,0.0008,13.8768,3.75298717948718,828.0449905266347,-0.10379267817196791,607.1873499999999
2026-07-06 13:00:00,C003,15,11006,7555,3451,0.0132,93.3333,6.6667,0.0,0.0,6792.0,7708.6,8768.12,7225.0,159.1,1,3,3,0.0,6.6667,0.0,0.0,482,733.7333,0.4568,0.0009,0.0009,13.967,1.6100967741935481,5.196023546710401,-0.2332710775162118,629.5873
2026-07-06 13:00:00,C004,12,9252,7105,2147,0.0122,100.0,0.0,0.0,0.0,6648.5,9428.8,10908.96,8421.25,156.2,1,3,4,0.0,8.3333,33.3333,0.0,243,771.0,0.3022,0.001,0.001,11.3181,1.394728813559322,14.140565849979685,-0.21730344271837382,623.55555
2026-07-06 13:00:00,C005,13,10208,7402,2806,0.0139,92.3077,7.6923,0.0,0.0,6700.0,9738.0,11322.0,8708.6,259.4,1,3,4,0.0,7.6923,23.0769,0.0,482,785.2308,0.3791,0.0011,0.0012,17.1775,2.8882435897435896,2.2519662712174346,-0.19540374966467894,687.625
2026-07-06 13:00:00,C006,11,9158,7445,1713,0.0116,100.0,0.0,0.0,0.0,6436.0,10036.5,10297.7,9610.5,98.0,1,3,4,0.0,0.0,27.2727,0.0,197,832.5455,0.2301,0.0011,0.0011,11.5003,2.5871232876712327,5.40127384717982,-0.19360347469151717,676.375
2026-07-06 13:00:00,C007,11,8764,6579,2185,0.0114,90.9091,9.0909,0.0,9.0909,6449.0,7521.0,7750.6,6530.0,154.0,1,3,4,0.0,9.0909,36.3636,0.0,348,796.7273,0.3321,0.001,0.0011,15.9268,2.36075,8.938658125857462,-0.0574152135239514,786.5
2026-07-06 13:00:00,C008,7,5877,4862,1015,0.0083,71.4286,28.5714,14.2857,14.2857,6356.0,6667.9,6698.38,6046.6,169.9,1,3,4,0.0,14.2857,14.2857,0.0,164,839.5714,0.2088,0.0012,0.0017,16.1576,2.403672727272727,23.696166433414966,-0.05756679830887679,808.625
2026-07-06 13:00:00,C009,7,6192,4937,1255,0.0074,100.0,0.0,0.0,0.0,6699.0,7525.4,7751.48,6997.2,230.4,1,3,3,0.0,14.2857,0.0,0.0,239,884.5714,0.2542,0.0011,0.0011,19.0438,4.406733333333333,1.240932811174152,-0.264655955048668,787.66665
2026-07-06 13:00:00,C010,5,3364,2508,856,0.004,100.0,0.0,0.0,0.0,6281.0,7273.0,7385.8,6624.6,70.0,1,3,3,0.0,0.0,0.0,0.0,110,672.8,0.3413,0.0008,0.0008,12.8505,0.7800171323664123,349.7567766267702,-0.307707074530176,862.16665
2026-07-06 14:00:00,C001,17,9539,6381,3158,0.0114,94.1176,5.8824,0.0,5.8824,7132.0,8458.4,9259.68,7583.4,245.6,1,3,4,0.0,0.0,17.6471,0.0,490,561.1176,0.4949,0.0007,0.0007,15.5161,1.1786750888618314,297.4554218736148,-0.19407046590355115,548.0278000000001
2026-07-06 14:00:00,C002,17,12517,8278,4239,0.015,94.1176,5.8824,0.0,0.0,6823.0,8858.4,8984.48,7158.0,204.0,1,3,5,0.0,5.8824,29.4118,0.0,533,736.2941,0.5121,0.0009,0.0009,12.5737,2.8190641025641026,28.517017954404523,-0.1836322300913778,598.7626
2026-07-06 14:00:00,C003,20,14415,8202,6213,0.0179,95.0,5.0,0.0,5.0,6869.5,9849.1,12389.02,7801.2,107.2,1,3,4,0.0,0.0,20.0,0.0,1093,720.75,0.7575,0.0009,0.0009,17.5921,2.570535433070866,295.2964855560106,-0.07954555162813826,636.9028000000001
2026-07-06 14:00:00,C004,22,14107,8761,5346,0.0171,90.9091,9.0909,0.0,4.5455,6731.5,9097.8,10154.71,8435.65,136.75,1,3,5,4.5455,4.5455,18.1818,0.0,909,641.2273,0.6102,0.0008,0.0009,17.0034,2.515084745762712,3.7513159721218092,-0.0802956908061222,631.93055
2026-07-06 14:00:00,C005,16,10293,6810,3483,0.0126,100.0,0.0,0.0,0.0,6556.0,7336.5,7520.1,6657.0,109.25,1,3,4,0.0,0.0,6.25,0.0,613,643.3125,0.5115,0.0008,0.0008,17.5998,2.438576923076923,1.7562704003389449,-0.20688807381873603,691.04165
2026-07-06 14:00:00,C006,5,3203,2434,769,0.0038,80.0,20.0,0.0,20.0,6572.0,7117.0,7205.8,6632.6,113.2,1,2,1,0.0,0.0,20.0,0.0,90,640.6,0.3159,0.0008,0.001,11.7035,4.071117106846721,1577.2023067119403,-0.10711074667205589,702.3125
2026-07-06 14:00:00,C007,9,4913,3772,1141,0.0068,100.0,0.0,0.0,0.0,6231.0,6896.0,6948.8,6051.6,284.6,1,3,2,0.0,0.0,11.1111,0.0,166,545.8889,0.3025,0.0008,0.0008,14.5486,1.1294684357737834,8.49982422859263,-0.19246360099651555,784.61365
2026-07-06 14:00:00,C008,8,4563,2976,1587,0.0074,87.5,12.5,12.5,0.0,6234.5,10092.25,11426.45,9058.6,151.45,1,3,3,0.0,37.5,25.0,0.0,158,570.375,0.5333,0.0009,0.0011,9.9559,1.9621818181818178,23.983809846986254,-0.17128188088256463,819.29165
2026-07-06 14:00:00,C009,4,2906,2022,884,0.0035,100.0,0.0,0.0,0.0,7424.5,8772.25,8871.25,7631.35,123.85,1,2,2,0.0,0.0,25.0,0.0,122,726.5,0.4372,0.0009,0.0009,13.8009,0.8993333333333338,0.2871998881691292,-0.2814287920871639,787.66665
2026-07-06 14:00:00,C010,3,2266,1359,907,0.0027,66.6667,33.3333,0.0,0.0,6307.0,8702.8,8915.76,6566.0,121.6,1,2,2,0.0,0.0,33.3333,0.0,153,755.3333,0.6674,0.0009,0.0014,16.8688,1.84640460109751,396.6247532819479,-0.2731120662521192,838.04165
2026-07-06 15:00:00,C001,17,10525,7166,3359,0.0126,94.1176,5.8824,5.8824,0.0,6621.0,7820.0,7983.2,6904.0,136.6,1,3,4,0.0,0.0,11.7647,0.0,467,619.1176,0.4687,0.0007,0.0008,13.9029,1.4569200000000002,1.0218039839357567,-0.24631871350762696,556.8088
2026-07-06 15:00:00,C002,13,8573,5116,3457,0.0103,100.0,0.0,0.0,0.0,7079.0,8064.8,8108.96,7170.6,117.2,1,3,4,0.0,0.0,46.1538,0.0,555,659.4615,0.6757,0.0008,0.0008,16.0544,1.193346153846154,29.776856873393633,-0.20787701060300984,598.7626
2026-07-06 15:00:00,C003,8,4749,2732,2017,0.006,100.0,0.0,0.0,0.0,6661.5,8116.45,8349.69,6613.0,125.35,1,3,3,0.0,0.0,0.0,0.0,206,593.625,0.7383,0.0008,0.0008,10.2132,1.7049638009049775,6.525590649062149,-0.23515813588924206,636.9028000000001
2026-07-06 15:00:00,C004,14,8420,5754,2666,0.0101,100.0,0.0,0.0,0.0,6399.5,7517.15,7542.63,6733.0,148.35,1,3,4,0.0,7.1429,14.2857,0.0,427,601.4286,0.4633,0.0007,0.0007,16.0165,0.8431249999999998,111.79768379368515,-0.24090970947439522,632.60555
2026-07-06 15:00:00,C005,16,9877,6690,3187,0.0133,100.0,0.0,0.0,0.0,6527.5,7951.0,8361.4,7422.0,145.75,1,3,5,0.0,6.25,18.75,0.0,465,617.3125,0.4764,0.0008,0.0008,14.5905,2.6807051282051284,2.4778681818855937,-0.1889498817409505,687.625
2026-07-06 15:00:00,C006,4,2729,2084,645,0.0033,100.0,0.0,0.0,0.0,6838.5,6970.75,6974.95,6141.0,151.65,1,2,2,0.0,0.0,0.0,0.0,123,682.25,0.3095,0.0008,0.0008,19.0698,0.5850788154897494,0.7985842472136617,-0.2692029627763379,676.375
2026-07-06 15:00:00,C007,12,10586,7859,2727,0.0144,91.6667,8.3333,0.0,0.0,6681.5,9403.15,10066.23,8908.2,120.25,1,3,5,0.0,0.0,16.6667,0.0,535,882.1667,0.347,0.0012,0.0013,19.6186,3.2038749999999996,21.19498071241114,-0.11332227489602897,784.61365
2026-07-06 15:00:00,C008,6,4720,2786,1934,0.0057,100.0,0.0,0.0,0.0,6893.5,7766.25,7879.65,5823.75,157.5,1,2,2,0.0,0.0,16.6667,0.0,320,786.6667,0.6942,0.0009,0.0009,16.546,2.050720746298925,21.320871043441127,-0.1935355555460052,819.29165
2026-07-06 15:00:00,C009,9,5679,3773,1906,0.0071,100.0,0.0,0.0,0.0,6805.0,9375.6,10342.32,8854.6,84.6,1,3,4,0.0,0.0,11.1111,0.0,232,631.0,0.5052,0.0008,0.0008,12.1721,4.136933333333333,2.2974576728312637,-0.21844715307364415,783.5
2026-07-06 15:00:00,C010,5,4316,3436,880,0.0052,80.0,20.0,0.0,0.0,6627.0,9721.2,10294.64,8958.2,95.2,1,3,2,0.0,0.0,20.0,0.0,62,863.2,0.2561,0.001,0.0013,7.0455,1.7109268292682924,443.98363517924747,-0.29859293691202005,788.625
2026-07-06 16:00:00,C001,19,10407,6672,3735,0.0125,89.4737,10.5263,0.0,10.5263,6622.0,8422.6,10046.92,7653.1,144.3,1,3,3,0.0,5.2632,26.3158,0.0,684,547.7368,0.5598,0.0007,0.0007,18.3133,2.08812177863351,533.0547849102267,-0.1459831853736464,577.9963
2026-07-06 16:00:00,C002,16,10145,7048,3097,0.0131,100.0,0.0,0.0,0.0,6458.5,8744.75,8892.95,7339.75,115.75,1,3,4,0.0,0.0,25.0,0.0,550,634.0625,0.4394,0.0008,0.0008,17.7591,1.7565104166666663,31.052226760144244,-0.22944710877265673,598.7626
2026-07-06 16:00:00,C003,16,11271,7513,3758,0.0147,87.5,12.5,0.0,12.5,7081.5,8959.5,9150.3,8218.75,177.0,1,3,4,0.0,6.25,18.75,0.0,622,704.4375,0.5002,0.0009,0.0011,16.5514,5.754151537583244,779.6226358671905,-0.11675817809393152,636.9028000000001
2026-07-06 16:00:00,C004,13,9901,6999,2902,0.0138,84.6154,15.3846,0.0,7.6923,6642.0,9457.6,9677.92,8548.4,129.2,1,3,4,0.0,0.0,23.0769,0.0,437,761.6154,0.4146,0.0011,0.0013,15.0586,1.8976746491729428,1.3872393824401545,-0.1513251861048862,632.60555
2026-07-06 16:00:00,C005,12,6366,4350,2016,0.0076,91.6667,8.3333,0.0,8.3333,6625.0,7139.85,7198.37,6343.7,136.9,1,3,4,0.0,8.3333,33.3333,0.0,345,530.5,0.4634,0.0006,0.0007,17.1131,2.0412612522495426,1.383664857282162,-0.15423460955859192,687.625
2026-07-06 16:00:00,C006,9,7288,5436,1852,0.0089,100.0,0.0,0.0,0.0,6388.0,7724.0,7952.8,6894.8,106.4,1,3,4,0.0,0.0,44.4444,0.0,312,809.7778,0.3407,0.001,0.001,16.8467,1.774027397260274,4.2801422340108255,-0.24564795143159623,682.125
2026-07-06 16:00:00,C007,14,11555,9134,2421,0.016,100.0,0.0,0.0,0.0,6259.0,10293.55,10445.91,9875.3,113.4,1,3,4,0.0,7.1429,7.1429,0.0,393,825.3571,0.2651,0.0011,0.0011,16.233,3.4031590909090905,30.174122030845194,-0.05070185551475681,784.61365
2026-07-06 16:00:00,C008,10,6850,5175,1675,0.0082,100.0,0.0,0.0,0.0,6215.5,7401.5,7772.3,6112.45,151.95,1,3,4,0.0,0.0,10.0,0.0,229,685.0,0.3237,0.0008,0.0008,13.6716,1.979983870967742,17.69979211233178,-0.22647748983935062,808.625
2026-07-06 16:00:00,C009,6,4108,3445,663,0.0049,100.0,0.0,0.0,0.0,6274.0,7356.0,7623.2,6484.25,111.25,1,3,3,0.0,16.6667,0.0,0.0,105,684.6667,0.1925,0.0008,0.0008,15.8371,1.7729714285714286,0.9442844837201005,-0.2722921489205233,783.5
2026-07-06 16:00:00,C010,6,3630,2632,998,0.0044,100.0,0.0,0.0,0.0,6527.0,8215.5,8270.3,7752.0,123.0,1,3,2,0.0,0.0,16.6667,0.0,175,605.0,0.3792,0.0007,0.0007,17.5351,1.184487804878049,491.1590602748485,-0.2858297563391053,788.625
2026-07-06 17:00:00,C001,16,9904,6661,3243,0.0119,100.0,0.0,0.0,0.0,6370.0,7832.5,7946.5,6949.5,113.5,1,3,5,0.0,0.0,6.25,0.0,535,619.0,0.4869,0.0007,0.0007,16.4971,1.115519230769231,2.0775536842623223,-0.24719682039657448,556.8088
2026-07-06 17:00:00,C002,28,13654,8877,4777,0.0169,92.8571,7.1429,3.5714,3.5714,6740.5,8916.6,10435.67,8445.05,89.3,1,3,5,0.0,3.5714,17.8571,0.0,663,487.6429,0.5381,0.0006,0.0007,13.879,2.824468749999999,4.991318031910725,-0.12032127738029275,598.7626
2026-07-06 17:00:00,C003,16,9171,6424,2747,0.0114,93.75,6.25,0.0,6.25,6469.0,8070.25,8594.05,7052.0,137.5,1,3,4,0.0,6.25,31.25,0.0,387,573.1875,0.4276,0.0007,0.0008,14.0881,1.9557893870517047,7.005808685278383,-0.18263004025580026,636.9028000000001
2026-07-06 17:00:00,C004,10,5415,3345,2070,0.0072,90.0,10.0,0.0,0.0,6346.0,7607.95,7978.39,6035.3,139.8,1,3,3,0.0,10.0,40.0,0.0,342,541.5,0.6188,0.0007,0.0008,16.5217,1.1938810467882632,2.5046863536169517,-0.2106070860095292,632.60555
2026-07-06 17:00:00,C005,9,6029,4416,1613,0.009,100.0,0.0,0.0,0.0,6199.0,7491.0,7591.8,6688.2,195.4,1,3,4,0.0,0.0,22.2222,0.0,237,669.8889,0.3653,0.001,0.001,14.6931,1.030696629213483,0.8304735250070537,-0.24673258977506535,677.42855
2026-07-06 17:00:00,C006,18,14546,10350,4196,0.0175,94.4444,5.5556,0.0,5.5556,6483.0,8028.35,9095.27,6772.15,148.0,1,3,5,0.0,0.0,0.0,0.0,524,808.1111,0.4054,0.001,0.001,12.4881,4.767698630136988,8.839938430471612,-0.060001485037530666,702.4375
2026-07-06 17:00:00,C007,7,5924,3992,1932,0.0071,100.0,0.0,0.0,0.0,7773.0,8982.8,9046.16,7849.6,120.4,1,2,5,0.0,28.5714,14.2857,0.0,364,846.2857,0.484,0.001,0.001,18.8406,0.708079703207276,38.876364196951656,-0.2065737877259135,784.61365
2026-07-06 17:00:00,C008,7,7149,5441,1708,0.0086,100.0,0.0,0.0,0.0,7532.0,8741.6,9000.32,8155.2,69.7,1,3,2,0.0,0.0,14.2857,0.0,199,1021.2857,0.3139,0.0012,0.0012,11.6511,1.6771351351351347,89.06694571164313,-0.20804908107688524,808.625
2026-07-06 17:00:00,C009,5,4562,3937,625,0.0055,100.0,0.0,0.0,0.0,6391.0,6723.6,6762.32,4841.4,152.4,1,2,3,0.0,0.0,20.0,0.0,131,912.4,0.1588,0.0011,0.0011,20.96,2.0589999999999997,1.5983766118834404,-0.26309830618202007,767.5
2026-07-06 17:00:00,C010,5,4514,3822,692,0.0054,100.0,0.0,0.0,0.0,6376.0,6435.6,6437.52,5723.4,85.4,1,2,3,0.0,0.0,20.0,0.0,123,902.8,0.1811,0.0011,0.0011,17.7746,1.6451219512195123,27.39434469562477,-0.2765969492808063,788.625
2026-07-06 18:00:00,C001,13,7220,5166,2054,0.0087,100.0,0.0,0.0,0.0,6674.0,10065.4,10951.48,9390.2,152.8,1,3,3,0.0,7.6923,23.0769,0.0,338,555.3846,0.3976,0.0007,0.0007,16.4557,0.7109249171009001,3.2488057096498864,-0.23250058354971764,556.8088
2026-07-06 18:00:00,C002,9,6750,4866,1884,0.0086,100.0,0.0,0.0,0.0,6631.0,9428.0,10213.6,8286.2,224.4,1,3,3,0.0,0.0,0.0,0.0,351,750.0,0.3872,0.001,0.001,18.6306,1.7131949969350138,31.719614928527527,-0.21730697955867168,598.7626
2026-07-06 18:00:00,C003,7,5338,4253,1085,0.0064,100.0,0.0,0.0,0.0,6537.0,8292.9,8558.58,7592.6,85.3,1,2,4,0.0,0.0,0.0,0.0,187,762.5714,0.2551,0.0009,0.0009,17.235,1.353972126238194,27.290957002033824,-0.22856225471661157,629.5873
2026-07-06 18:00:00,C004,6,3530,2059,1471,0.0042,83.3333,16.6667,16.6667,0.0,7722.5,10237.75,10833.15,9436.25,143.5,1,3,4,16.6667,16.6667,0.0,0.0,229,588.3333,0.7144,0.0007,0.0008,15.5676,1.4672037239868567,1.7023736823861724,-0.20010845299941543,632.60555
2026-07-06 18:00:00,C005,8,7026,4799,2227,0.0084,100.0,0.0,0.0,0.0,7033.5,10165.8,10197.16,9576.8,113.9,1,3,3,0.0,0.0,37.5,0.0,387,878.25,0.4641,0.0011,0.0011,17.3776,1.8122720862050246,1.57096790096635,-0.2028152235860235,678.44445
2026-07-06 18:00:00,C006,9,6108,4904,1204,0.0073,88.8889,11.1111,0.0,11.1111,6467.0,6914.6,7028.52,6480.8,117.6,1,3,3,0.0,0.0,22.2222,0.0,231,678.6667,0.2455,0.0008,0.0009,19.186,1.7904994651777602,875.8157113934443,-0.14385901588913563,725.22915
2026-07-06 18:00:00,C007,8,8816,7243,1573,0.0112,87.5,12.5,0.0,12.5,6372.0,8838.6,9102.92,8119.75,168.9,1,3,4,0.0,12.5,0.0,0.0,212,1102.0,0.2172,0.0014,0.0016,13.4774,2.3348808632240736,1247.8163594094415,-0.009198368035429949,784.61365
2026-07-06 18:00:00,C008,2,1264,876,388,0.0015,100.0,0.0,0.0,0.0,6946.5,7402.35,7442.87,6428.55,141.55,1,2,2,0.0,0.0,50.0,0.0,37,632.0,0.4429,0.0008,0.0008,9.5361,1.0621395096163952,10.085417342365766,-0.24454533321199945,819.29165
2026-07-06 18:00:00,C009,5,3847,2989,858,0.006,100.0,0.0,0.0,0.0,6422.0,9322.0,9706.0,8204.6,126.6,1,3,3,0.0,0.0,0.0,0.0,88,769.4,0.2871,0.0012,0.0012,10.2564,2.0407948717948714,0.3886443070414455,-0.2770756070819336,783.5
2026-07-06 18:00:00,C010,2,2555,2177,378,0.0031,100.0,0.0,0.0,0.0,8169.0,9676.5,9810.5,8480.6,109.05,1,2,1,0.0,0.0,0.0,0.0,48,1277.5,0.1736,0.0015,0.0015,12.6984,2.0788872546982615,21.08404164687475,-0.26429328296721694,838.04165
2026-07-06 19:00:00,C001,17,9885,6559,3326,0.0127,100.0,0.0,0.0,0.0,6422.0,8056.6,8714.52,7338.8,165.8,1,3,5,5.8824,0.0,11.7647,0.0,488,581.4706,0.5071,0.0007,0.0007,14.6723,1.0294999999999999,0.6781293645403379,-0.24523557415642422,558.2511
2026-07-06 19:00:00,C002,12,9677,7535,2142,0.0116,75.0,25.0,0.0,8.3333,6559.5,7244.8,7387.36,6341.45,138.3,1,3,5,0.0,0.0,25.0,0.0,384,806.4167,0.2843,0.001,0.0013,17.9272,2.1962905346511374,862.7556726475889,-0.05145022936406496,612.5326
2026-07-06 19:00:00,C003,11,6222,4258,1964,0.0075,100.0,0.0,0.0,0.0,6545.0,8222.5,9203.7,7318.5,87.0,1,2,5,0.0,0.0,18.1818,0.0,345,565.6364,0.4612,0.0007,0.0007,17.5662,0.6467236360256112,30.763996179227338,-0.2721981323233546,629.5873
2026-07-06 19:00:00,C004,9,6020,4083,1937,0.0072,88.8889,11.1111,11.1111,0.0,6573.0,8482.4,8539.68,7234.4,159.0,1,3,4,0.0,0.0,33.3333,0.0,250,668.8889,0.4744,0.0008,0.0009,12.9066,0.5024608765811615,2.572038718217294,-0.2547970971350342,623.55555
2026-07-06 19:00:00,C005,8,4370,2907,1463,0.0052,100.0,0.0,0.0,0.0,6614.5,7210.95,7228.59,6712.2,95.2,1,3,3,0.0,0.0,37.5,0.0,206,546.25,0.5033,0.0007,0.0007,14.0807,1.1400143103376648,1.5443661387507472,-0.25308062010612686,687.625
2026-07-06 19:00:00,C006,9,5931,3617,2314,0.0079,88.8889,11.1111,0.0,0.0,7120.0,9119.6,9707.12,8591.6,100.2,1,3,3,0.0,11.1111,11.1111,0.0,353,659.0,0.6398,0.0009,0.001,15.255,1.6450198185291316,5.179931456339416,-0.2191410951600341,725.22915
2026-07-06 19:00:00,C007,12,9528,6957,2571,0.0114,100.0,0.0,0.0,0.0,6588.0,9483.6,10455.12,8687.35,153.85,1,3,3,0.0,8.3333,25.0,0.0,460,794.0,0.3696,0.001,0.001,17.8919,2.11289156626506,55.69269234444785,-0.1610144569333472,798.61365
2026-07-06 19:00:00,C008,3,3108,2246,862,0.0037,100.0,0.0,0.0,0.0,6866.0,6955.1,6963.02,5742.1,141.1,1,2,1,0.0,0.0,33.3333,0.0,170,1036.0,0.3838,0.0012,0.0012,19.7216,1.289454019968471,6.526756535902588,-0.23279869815386606,808.625
2026-07-06 19:00:00,C009,6,4918,3620,1298,0.0072,100.0,0.0,0.0,0.0,6251.5,6695.25,6743.85,5292.25,180.5,1,2,4,0.0,16.6667,16.6667,0.0,166,819.6667,0.3586,0.0012,0.0012,12.7889,2.2287826086956515,1.4366074914716367,-0.258264265124555,783.5
