hour,probe_id,probe_name_cn,provider,model_id,region,run_count,success_rate,failure_count,p95_latency_ms,p95_ttft_ms,estimated_cost
2026-06-18 07:00:00,PROBE-003,DeepSeek基础可用性,DeepSeek,deepseek-chat,cn-east,4,100.0,0,941.8,380.2,0.0
2026-06-18 07:00:00,PROBE-004,OpenAI JSON能力,OpenAI,gpt-4.1-mini,cn-north,2,100.0,0,1462.45,457.9,0.0001
2026-06-18 07:00:00,PROBE-005,通义流式首Token,Alibaba Cloud,qwen-plus,cn-south,4,100.0,0,1342.55,487.5,0.0001
2026-06-18 07:00:00,PROBE-006,DeepSeek工具调用,DeepSeek,deepseek-chat,cn-north,2,100.0,0,1404.6,493.6,0.0
2026-06-18 08:00:00,PROBE-001,OpenAI基础可用性,OpenAI,gpt-4.1-mini,cn-east,4,100.0,0,1120.9,341.25,0.0001
2026-06-18 08:00:00,PROBE-002,通义基础可用性,Alibaba Cloud,qwen-plus,cn-east,4,100.0,0,960.9,316.5,0.0
2026-06-18 08:00:00,PROBE-003,DeepSeek基础可用性,DeepSeek,deepseek-chat,cn-east,4,100.0,0,839.85,291.55,0.0
2026-06-18 08:00:00,PROBE-004,OpenAI JSON能力,OpenAI,gpt-4.1-mini,cn-north,2,100.0,0,1573.75,429.65,0.0001
2026-06-18 08:00:00,PROBE-005,通义流式首Token,Alibaba Cloud,qwen-plus,cn-south,4,100.0,0,1235.25,479.25,0.0001
2026-06-18 08:00:00,PROBE-006,DeepSeek工具调用,DeepSeek,deepseek-chat,cn-north,2,100.0,0,1418.35,514.3,0.0
2026-06-18 09:00:00,PROBE-001,OpenAI基础可用性,OpenAI,gpt-4.1-mini,cn-east,4,100.0,0,1092.45,389.7,0.0001
2026-06-18 09:00:00,PROBE-002,通义基础可用性,Alibaba Cloud,qwen-plus,cn-east,4,100.0,0,1046.95,352.15,0.0001
2026-06-18 09:00:00,PROBE-003,DeepSeek基础可用性,DeepSeek,deepseek-chat,cn-east,4,100.0,0,1037.15,315.8,0.0
2026-06-18 09:00:00,PROBE-004,OpenAI JSON能力,OpenAI,gpt-4.1-mini,cn-north,2,100.0,0,1687.8,663.3,0.0001
2026-06-18 09:00:00,PROBE-005,通义流式首Token,Alibaba Cloud,qwen-plus,cn-south,4,100.0,0,1427.95,476.2,0.0001
2026-06-18 09:00:00,PROBE-006,DeepSeek工具调用,DeepSeek,deepseek-chat,cn-north,2,100.0,0,1616.25,504.25,0.0
2026-06-18 10:00:00,PROBE-001,OpenAI基础可用性,OpenAI,gpt-4.1-mini,cn-east,4,100.0,0,1279.95,401.85,0.0001
2026-06-18 10:00:00,PROBE-002,通义基础可用性,Alibaba Cloud,qwen-plus,cn-east,4,100.0,0,1104.85,358.05,0.0001
2026-06-18 10:00:00,PROBE-003,DeepSeek基础可用性,DeepSeek,deepseek-chat,cn-east,4,100.0,0,897.6,300.95,0.0
2026-06-18 10:00:00,PROBE-004,OpenAI JSON能力,OpenAI,gpt-4.1-mini,cn-north,2,100.0,0,1590.05,610.85,0.0001
2026-06-18 10:00:00,PROBE-005,通义流式首Token,Alibaba Cloud,qwen-plus,cn-south,4,100.0,0,1402.45,456.9,0.0001
2026-06-18 10:00:00,PROBE-006,DeepSeek工具调用,DeepSeek,deepseek-chat,cn-north,2,100.0,0,1390.85,406.5,0.0
2026-06-18 11:00:00,PROBE-001,OpenAI基础可用性,OpenAI,gpt-4.1-mini,cn-east,4,100.0,0,1260.05,497.0,0.0001
2026-06-18 11:00:00,PROBE-002,通义基础可用性,Alibaba Cloud,qwen-plus,cn-east,4,100.0,0,981.4,311.5,0.0001
2026-06-18 11:00:00,PROBE-003,DeepSeek基础可用性,DeepSeek,deepseek-chat,cn-east,4,100.0,0,1074.15,313.25,0.0
2026-06-18 11:00:00,PROBE-004,OpenAI JSON能力,OpenAI,gpt-4.1-mini,cn-north,2,100.0,0,1712.2,628.55,0.0001
2026-06-18 11:00:00,PROBE-005,通义流式首Token,Alibaba Cloud,qwen-plus,cn-south,4,100.0,0,1296.8,382.25,0.0001
2026-06-18 11:00:00,PROBE-006,DeepSeek工具调用,DeepSeek,deepseek-chat,cn-north,2,100.0,0,1375.6,484.4,0.0
2026-06-18 12:00:00,PROBE-001,OpenAI基础可用性,OpenAI,gpt-4.1-mini,cn-east,4,100.0,0,1194.6,408.75,0.0001
2026-06-18 12:00:00,PROBE-002,通义基础可用性,Alibaba Cloud,qwen-plus,cn-east,4,100.0,0,1081.4,351.7,0.0001
2026-06-18 12:00:00,PROBE-003,DeepSeek基础可用性,DeepSeek,deepseek-chat,cn-east,4,100.0,0,891.8,323.85,0.0
2026-06-18 12:00:00,PROBE-004,OpenAI JSON能力,OpenAI,gpt-4.1-mini,cn-north,2,100.0,0,1538.0,620.9,0.0001
2026-06-18 12:00:00,PROBE-005,通义流式首Token,Alibaba Cloud,qwen-plus,cn-south,4,100.0,0,1255.65,419.7,0.0001
2026-06-18 12:00:00,PROBE-006,DeepSeek工具调用,DeepSeek,deepseek-chat,cn-north,2,100.0,0,1450.9,492.35,0.0
2026-06-18 13:00:00,PROBE-001,OpenAI基础可用性,OpenAI,gpt-4.1-mini,cn-east,4,100.0,0,1244.4,477.95,0.0001
2026-06-18 13:00:00,PROBE-002,通义基础可用性,Alibaba Cloud,qwen-plus,cn-east,4,100.0,0,1023.95,365.75,0.0001
2026-06-18 13:00:00,PROBE-003,DeepSeek基础可用性,DeepSeek,deepseek-chat,cn-east,4,100.0,0,855.7,295.7,0.0
2026-06-18 13:00:00,PROBE-004,OpenAI JSON能力,OpenAI,gpt-4.1-mini,cn-north,2,100.0,0,1540.7,502.9,0.0001
2026-06-18 13:00:00,PROBE-005,通义流式首Token,Alibaba Cloud,qwen-plus,cn-south,4,100.0,0,1274.15,505.15,0.0001
2026-06-18 13:00:00,PROBE-006,DeepSeek工具调用,DeepSeek,deepseek-chat,cn-north,2,100.0,0,1357.6,449.3,0.0
2026-06-18 14:00:00,PROBE-001,OpenAI基础可用性,OpenAI,gpt-4.1-mini,cn-east,4,100.0,0,1167.65,393.9,0.0001
2026-06-18 14:00:00,PROBE-002,通义基础可用性,Alibaba Cloud,qwen-plus,cn-east,4,100.0,0,1139.2,422.0,0.0001
2026-06-18 14:00:00,PROBE-003,DeepSeek基础可用性,DeepSeek,deepseek-chat,cn-east,4,100.0,0,1024.95,320.95,0.0
2026-06-18 14:00:00,PROBE-004,OpenAI JSON能力,OpenAI,gpt-4.1-mini,cn-north,2,100.0,0,1574.9,532.6,0.0001
2026-06-18 14:00:00,PROBE-005,通义流式首Token,Alibaba Cloud,qwen-plus,cn-south,4,100.0,0,1277.25,425.8,0.0001
2026-06-18 14:00:00,PROBE-006,DeepSeek工具调用,DeepSeek,deepseek-chat,cn-north,2,100.0,0,1497.35,577.15,0.0
2026-06-18 15:00:00,PROBE-001,OpenAI基础可用性,OpenAI,gpt-4.1-mini,cn-east,4,100.0,0,1156.7,412.3,0.0001
2026-06-18 15:00:00,PROBE-002,通义基础可用性,Alibaba Cloud,qwen-plus,cn-east,4,100.0,0,909.65,273.35,0.0001
2026-06-18 15:00:00,PROBE-003,DeepSeek基础可用性,DeepSeek,deepseek-chat,cn-east,4,100.0,0,923.9,303.35,0.0
2026-06-18 15:00:00,PROBE-004,OpenAI JSON能力,OpenAI,gpt-4.1-mini,cn-north,2,100.0,0,1555.2,491.25,0.0001
2026-06-18 15:00:00,PROBE-005,通义流式首Token,Alibaba Cloud,qwen-plus,cn-south,4,100.0,0,1166.65,379.2,0.0001
2026-06-18 15:00:00,PROBE-006,DeepSeek工具调用,DeepSeek,deepseek-chat,cn-north,2,100.0,0,1384.15,440.0,0.0
2026-06-18 16:00:00,PROBE-001,OpenAI基础可用性,OpenAI,gpt-4.1-mini,cn-east,4,100.0,0,1146.9,315.3,0.0001
2026-06-18 16:00:00,PROBE-002,通义基础可用性,Alibaba Cloud,qwen-plus,cn-east,4,100.0,0,1050.1,368.2,0.0001
2026-06-18 16:00:00,PROBE-003,DeepSeek基础可用性,DeepSeek,deepseek-chat,cn-east,4,100.0,0,857.2,303.6,0.0
2026-06-18 16:00:00,PROBE-004,OpenAI JSON能力,OpenAI,gpt-4.1-mini,cn-north,2,100.0,0,1673.15,681.6,0.0001
2026-06-18 16:00:00,PROBE-005,通义流式首Token,Alibaba Cloud,qwen-plus,cn-south,4,100.0,0,1283.7,471.6,0.0001
2026-06-18 16:00:00,PROBE-006,DeepSeek工具调用,DeepSeek,deepseek-chat,cn-north,2,100.0,0,1567.8,558.05,0.0
2026-06-18 17:00:00,PROBE-001,OpenAI基础可用性,OpenAI,gpt-4.1-mini,cn-east,4,100.0,0,1180.3,433.65,0.0001
2026-06-18 17:00:00,PROBE-002,通义基础可用性,Alibaba Cloud,qwen-plus,cn-east,4,100.0,0,928.75,302.55,0.0
2026-06-18 17:00:00,PROBE-003,DeepSeek基础可用性,DeepSeek,deepseek-chat,cn-east,4,100.0,0,868.65,314.85,0.0
2026-06-18 17:00:00,PROBE-004,OpenAI JSON能力,OpenAI,gpt-4.1-mini,cn-north,2,100.0,0,1499.25,524.6,0.0001
2026-06-18 17:00:00,PROBE-005,通义流式首Token,Alibaba Cloud,qwen-plus,cn-south,4,100.0,0,1339.95,449.35,0.0001
2026-06-18 17:00:00,PROBE-006,DeepSeek工具调用,DeepSeek,deepseek-chat,cn-north,2,100.0,0,1293.9,459.4,0.0
2026-06-18 18:00:00,PROBE-001,OpenAI基础可用性,OpenAI,gpt-4.1-mini,cn-east,4,100.0,0,1234.35,372.5,0.0001
2026-06-18 18:00:00,PROBE-002,通义基础可用性,Alibaba Cloud,qwen-plus,cn-east,4,100.0,0,1096.6,352.4,0.0001
2026-06-18 18:00:00,PROBE-003,DeepSeek基础可用性,DeepSeek,deepseek-chat,cn-east,4,100.0,0,1011.3,308.7,0.0
2026-06-18 18:00:00,PROBE-004,OpenAI JSON能力,OpenAI,gpt-4.1-mini,cn-north,2,100.0,0,1592.75,594.7,0.0001
2026-06-18 18:00:00,PROBE-005,通义流式首Token,Alibaba Cloud,qwen-plus,cn-south,4,100.0,0,1233.0,439.3,0.0001
2026-06-18 18:00:00,PROBE-006,DeepSeek工具调用,DeepSeek,deepseek-chat,cn-north,2,100.0,0,1373.25,543.15,0.0
2026-06-18 19:00:00,PROBE-001,OpenAI基础可用性,OpenAI,gpt-4.1-mini,cn-east,4,100.0,0,1129.35,450.85,0.0001
2026-06-18 19:00:00,PROBE-002,通义基础可用性,Alibaba Cloud,qwen-plus,cn-east,4,100.0,0,1011.7,328.7,0.0001
2026-06-18 19:00:00,PROBE-003,DeepSeek基础可用性,DeepSeek,deepseek-chat,cn-east,4,100.0,0,875.5,355.2,0.0
2026-06-18 19:00:00,PROBE-004,OpenAI JSON能力,OpenAI,gpt-4.1-mini,cn-north,2,100.0,0,1569.15,592.15,0.0001
2026-06-18 19:00:00,PROBE-005,通义流式首Token,Alibaba Cloud,qwen-plus,cn-south,4,100.0,0,1192.8,466.85,0.0001
2026-06-18 19:00:00,PROBE-006,DeepSeek工具调用,DeepSeek,deepseek-chat,cn-north,2,100.0,0,1656.95,643.4,0.0
2026-06-18 20:00:00,PROBE-001,OpenAI基础可用性,OpenAI,gpt-4.1-mini,cn-east,4,100.0,0,1282.7,505.1,0.0001
2026-06-18 20:00:00,PROBE-002,通义基础可用性,Alibaba Cloud,qwen-plus,cn-east,4,100.0,0,814.65,298.15,0.0001
2026-06-18 20:00:00,PROBE-003,DeepSeek基础可用性,DeepSeek,deepseek-chat,cn-east,4,100.0,0,984.4,382.5,0.0
2026-06-18 20:00:00,PROBE-004,OpenAI JSON能力,OpenAI,gpt-4.1-mini,cn-north,2,100.0,0,1671.55,521.0,0.0001
2026-06-18 20:00:00,PROBE-005,通义流式首Token,Alibaba Cloud,qwen-plus,cn-south,4,100.0,0,1300.4,368.25,0.0001
2026-06-18 20:00:00,PROBE-006,DeepSeek工具调用,DeepSeek,deepseek-chat,cn-north,2,100.0,0,1541.75,517.65,0.0
2026-06-18 21:00:00,PROBE-001,OpenAI基础可用性,OpenAI,gpt-4.1-mini,cn-east,4,100.0,0,1300.2,484.55,0.0001
2026-06-18 21:00:00,PROBE-002,通义基础可用性,Alibaba Cloud,qwen-plus,cn-east,4,100.0,0,967.35,399.8,0.0001
2026-06-18 21:00:00,PROBE-003,DeepSeek基础可用性,DeepSeek,deepseek-chat,cn-east,4,100.0,0,997.1,327.8,0.0
2026-06-18 21:00:00,PROBE-004,OpenAI JSON能力,OpenAI,gpt-4.1-mini,cn-north,2,100.0,0,1299.05,516.25,0.0001
2026-06-18 21:00:00,PROBE-005,通义流式首Token,Alibaba Cloud,qwen-plus,cn-south,4,100.0,0,1232.65,478.95,0.0001
2026-06-18 21:00:00,PROBE-006,DeepSeek工具调用,DeepSeek,deepseek-chat,cn-north,2,100.0,0,1654.85,465.05,0.0
2026-06-18 22:00:00,PROBE-001,OpenAI基础可用性,OpenAI,gpt-4.1-mini,cn-east,4,100.0,0,1095.35,359.5,0.0001
2026-06-18 22:00:00,PROBE-002,通义基础可用性,Alibaba Cloud,qwen-plus,cn-east,4,100.0,0,1006.8,379.6,0.0
2026-06-18 22:00:00,PROBE-003,DeepSeek基础可用性,DeepSeek,deepseek-chat,cn-east,4,100.0,0,890.2,342.75,0.0
2026-06-18 22:00:00,PROBE-004,OpenAI JSON能力,OpenAI,gpt-4.1-mini,cn-north,2,100.0,0,1679.2,635.7,0.0001
2026-06-18 22:00:00,PROBE-005,通义流式首Token,Alibaba Cloud,qwen-plus,cn-south,4,100.0,0,1156.8,390.6,0.0001
2026-06-18 22:00:00,PROBE-006,DeepSeek工具调用,DeepSeek,deepseek-chat,cn-north,2,100.0,0,1542.1,411.7,0.0
2026-06-18 23:00:00,PROBE-001,OpenAI基础可用性,OpenAI,gpt-4.1-mini,cn-east,4,100.0,0,1262.05,438.65,0.0001
2026-06-18 23:00:00,PROBE-002,通义基础可用性,Alibaba Cloud,qwen-plus,cn-east,4,100.0,0,1049.55,387.75,0.0001
2026-06-18 23:00:00,PROBE-003,DeepSeek基础可用性,DeepSeek,deepseek-chat,cn-east,4,100.0,0,1111.2,357.4,0.0
2026-06-18 23:00:00,PROBE-004,OpenAI JSON能力,OpenAI,gpt-4.1-mini,cn-north,2,100.0,0,1683.5,574.15,0.0001
2026-06-18 23:00:00,PROBE-005,通义流式首Token,Alibaba Cloud,qwen-plus,cn-south,4,100.0,0,1276.75,438.75,0.0001
2026-06-18 23:00:00,PROBE-006,DeepSeek工具调用,DeepSeek,deepseek-chat,cn-north,2,100.0,0,1419.5,571.35,0.0
2026-06-19 00:00:00,PROBE-001,OpenAI基础可用性,OpenAI,gpt-4.1-mini,cn-east,4,100.0,0,1074.15,385.75,0.0001
2026-06-19 00:00:00,PROBE-002,通义基础可用性,Alibaba Cloud,qwen-plus,cn-east,4,100.0,0,924.7,330.2,0.0001
2026-06-19 00:00:00,PROBE-003,DeepSeek基础可用性,DeepSeek,deepseek-chat,cn-east,4,100.0,0,921.75,337.35,0.0
2026-06-19 00:00:00,PROBE-004,OpenAI JSON能力,OpenAI,gpt-4.1-mini,cn-north,2,100.0,0,1613.1,639.95,0.0001
2026-06-19 00:00:00,PROBE-005,通义流式首Token,Alibaba Cloud,qwen-plus,cn-south,4,100.0,0,1380.35,446.75,0.0001
2026-06-19 00:00:00,PROBE-006,DeepSeek工具调用,DeepSeek,deepseek-chat,cn-north,2,100.0,0,1391.1,525.5,0.0
2026-06-19 01:00:00,PROBE-001,OpenAI基础可用性,OpenAI,gpt-4.1-mini,cn-east,4,100.0,0,1235.9,467.6,0.0001
2026-06-19 01:00:00,PROBE-002,通义基础可用性,Alibaba Cloud,qwen-plus,cn-east,4,100.0,0,1107.45,371.15,0.0001
2026-06-19 01:00:00,PROBE-003,DeepSeek基础可用性,DeepSeek,deepseek-chat,cn-east,4,100.0,0,1083.5,392.2,0.0
2026-06-19 01:00:00,PROBE-004,OpenAI JSON能力,OpenAI,gpt-4.1-mini,cn-north,2,100.0,0,1572.15,613.95,0.0001
2026-06-19 01:00:00,PROBE-005,通义流式首Token,Alibaba Cloud,qwen-plus,cn-south,4,100.0,0,1332.5,501.6,0.0001
2026-06-19 01:00:00,PROBE-006,DeepSeek工具调用,DeepSeek,deepseek-chat,cn-north,2,100.0,0,1391.1,445.15,0.0
2026-06-19 02:00:00,PROBE-001,OpenAI基础可用性,OpenAI,gpt-4.1-mini,cn-east,4,100.0,0,1143.25,373.95,0.0001
2026-06-19 02:00:00,PROBE-002,通义基础可用性,Alibaba Cloud,qwen-plus,cn-east,4,100.0,0,860.85,292.8,0.0001
2026-06-19 02:00:00,PROBE-003,DeepSeek基础可用性,DeepSeek,deepseek-chat,cn-east,4,100.0,0,857.65,352.4,0.0
2026-06-19 02:00:00,PROBE-004,OpenAI JSON能力,OpenAI,gpt-4.1-mini,cn-north,2,100.0,0,1681.2,503.8,0.0001
2026-06-19 02:00:00,PROBE-005,通义流式首Token,Alibaba Cloud,qwen-plus,cn-south,4,100.0,0,1140.25,456.4,0.0001
2026-06-19 02:00:00,PROBE-006,DeepSeek工具调用,DeepSeek,deepseek-chat,cn-north,2,100.0,0,1397.9,495.3,0.0
2026-06-19 03:00:00,PROBE-001,OpenAI基础可用性,OpenAI,gpt-4.1-mini,cn-east,4,100.0,0,1020.25,331.25,0.0001
2026-06-19 03:00:00,PROBE-002,通义基础可用性,Alibaba Cloud,qwen-plus,cn-east,4,100.0,0,1133.75,421.7,0.0
2026-06-19 03:00:00,PROBE-003,DeepSeek基础可用性,DeepSeek,deepseek-chat,cn-east,4,100.0,0,837.4,309.6,0.0
2026-06-19 03:00:00,PROBE-004,OpenAI JSON能力,OpenAI,gpt-4.1-mini,cn-north,2,100.0,0,1571.7,431.95,0.0001
2026-06-19 03:00:00,PROBE-005,通义流式首Token,Alibaba Cloud,qwen-plus,cn-south,4,100.0,0,1214.6,488.5,0.0001
2026-06-19 03:00:00,PROBE-006,DeepSeek工具调用,DeepSeek,deepseek-chat,cn-north,2,100.0,0,1510.25,496.65,0.0
2026-06-19 04:00:00,PROBE-001,OpenAI基础可用性,OpenAI,gpt-4.1-mini,cn-east,4,100.0,0,1290.1,444.7,0.0001
2026-06-19 04:00:00,PROBE-002,通义基础可用性,Alibaba Cloud,qwen-plus,cn-east,4,100.0,0,1053.55,387.6,0.0001
2026-06-19 04:00:00,PROBE-003,DeepSeek基础可用性,DeepSeek,deepseek-chat,cn-east,4,100.0,0,780.15,237.95,0.0
2026-06-19 04:00:00,PROBE-004,OpenAI JSON能力,OpenAI,gpt-4.1-mini,cn-north,2,100.0,0,1559.75,497.2,0.0001
2026-06-19 04:00:00,PROBE-005,通义流式首Token,Alibaba Cloud,qwen-plus,cn-south,4,100.0,0,1360.55,419.25,0.0001
2026-06-19 04:00:00,PROBE-006,DeepSeek工具调用,DeepSeek,deepseek-chat,cn-north,2,100.0,0,1375.2,501.55,0.0
2026-06-19 05:00:00,PROBE-001,OpenAI基础可用性,OpenAI,gpt-4.1-mini,cn-east,4,100.0,0,1113.5,407.85,0.0001
2026-06-19 05:00:00,PROBE-002,通义基础可用性,Alibaba Cloud,qwen-plus,cn-east,4,100.0,0,1099.85,395.65,0.0
2026-06-19 05:00:00,PROBE-003,DeepSeek基础可用性,DeepSeek,deepseek-chat,cn-east,4,100.0,0,856.9,228.1,0.0
2026-06-19 05:00:00,PROBE-004,OpenAI JSON能力,OpenAI,gpt-4.1-mini,cn-north,2,100.0,0,1594.2,487.8,0.0001
2026-06-19 05:00:00,PROBE-005,通义流式首Token,Alibaba Cloud,qwen-plus,cn-south,4,100.0,0,1359.7,500.45,0.0001
2026-06-19 05:00:00,PROBE-006,DeepSeek工具调用,DeepSeek,deepseek-chat,cn-north,2,100.0,0,1432.85,562.55,0.0
2026-06-19 06:00:00,PROBE-001,OpenAI基础可用性,OpenAI,gpt-4.1-mini,cn-east,4,100.0,0,1107.6,408.05,0.0001
2026-06-19 06:00:00,PROBE-002,通义基础可用性,Alibaba Cloud,qwen-plus,cn-east,4,100.0,0,982.85,299.5,0.0
2026-06-19 06:00:00,PROBE-003,DeepSeek基础可用性,DeepSeek,deepseek-chat,cn-east,4,100.0,0,784.1,318.95,0.0
2026-06-19 06:00:00,PROBE-004,OpenAI JSON能力,OpenAI,gpt-4.1-mini,cn-north,2,100.0,0,1672.35,580.7,0.0001
2026-06-19 06:00:00,PROBE-005,通义流式首Token,Alibaba Cloud,qwen-plus,cn-south,4,100.0,0,1131.85,417.2,0.0001
2026-06-19 06:00:00,PROBE-006,DeepSeek工具调用,DeepSeek,deepseek-chat,cn-north,2,100.0,0,1692.95,685.7,0.0
2026-06-19 07:00:00,PROBE-001,OpenAI基础可用性,OpenAI,gpt-4.1-mini,cn-east,4,100.0,0,1230.6,402.3,0.0001
2026-06-19 07:00:00,PROBE-002,通义基础可用性,Alibaba Cloud,qwen-plus,cn-east,4,100.0,0,927.2,370.95,0.0001
2026-06-19 07:00:00,PROBE-003,DeepSeek基础可用性,DeepSeek,deepseek-chat,cn-east,4,100.0,0,935.15,328.4,0.0
2026-06-19 07:00:00,PROBE-004,OpenAI JSON能力,OpenAI,gpt-4.1-mini,cn-north,2,100.0,0,1668.65,599.95,0.0001
2026-06-19 07:00:00,PROBE-005,通义流式首Token,Alibaba Cloud,qwen-plus,cn-south,4,100.0,0,1258.6,498.5,0.0001
2026-06-19 07:00:00,PROBE-006,DeepSeek工具调用,DeepSeek,deepseek-chat,cn-north,2,100.0,0,1544.6,535.4,0.0
2026-06-19 08:00:00,PROBE-001,OpenAI基础可用性,OpenAI,gpt-4.1-mini,cn-east,4,100.0,0,1191.15,430.8,0.0001
2026-06-19 08:00:00,PROBE-002,通义基础可用性,Alibaba Cloud,qwen-plus,cn-east,4,100.0,0,944.7,391.75,0.0001
2026-06-19 08:00:00,PROBE-003,DeepSeek基础可用性,DeepSeek,deepseek-chat,cn-east,4,100.0,0,1036.9,378.55,0.0
2026-06-19 08:00:00,PROBE-004,OpenAI JSON能力,OpenAI,gpt-4.1-mini,cn-north,2,100.0,0,1628.1,552.1,0.0001
2026-06-19 08:00:00,PROBE-005,通义流式首Token,Alibaba Cloud,qwen-plus,cn-south,4,100.0,0,1328.35,417.8,0.0001
2026-06-19 08:00:00,PROBE-006,DeepSeek工具调用,DeepSeek,deepseek-chat,cn-north,2,100.0,0,1510.95,502.55,0.0
2026-06-19 09:00:00,PROBE-001,OpenAI基础可用性,OpenAI,gpt-4.1-mini,cn-east,4,100.0,0,1346.05,554.1,0.0001
2026-06-19 09:00:00,PROBE-002,通义基础可用性,Alibaba Cloud,qwen-plus,cn-east,4,100.0,0,1087.7,368.3,0.0001
2026-06-19 09:00:00,PROBE-003,DeepSeek基础可用性,DeepSeek,deepseek-chat,cn-east,4,100.0,0,1094.2,404.75,0.0
2026-06-19 09:00:00,PROBE-004,OpenAI JSON能力,OpenAI,gpt-4.1-mini,cn-north,2,100.0,0,1683.1,623.4,0.0001
2026-06-19 09:00:00,PROBE-005,通义流式首Token,Alibaba Cloud,qwen-plus,cn-south,4,100.0,0,1313.0,492.15,0.0001
2026-06-19 09:00:00,PROBE-006,DeepSeek工具调用,DeepSeek,deepseek-chat,cn-north,2,100.0,0,1636.35,584.1,0.0
2026-06-19 10:00:00,PROBE-001,OpenAI基础可用性,OpenAI,gpt-4.1-mini,cn-east,4,100.0,0,1065.7,355.45,0.0001
2026-06-19 10:00:00,PROBE-002,通义基础可用性,Alibaba Cloud,qwen-plus,cn-east,4,100.0,0,1043.35,391.6,0.0001
2026-06-19 10:00:00,PROBE-003,DeepSeek基础可用性,DeepSeek,deepseek-chat,cn-east,4,100.0,0,892.05,367.4,0.0
2026-06-19 10:00:00,PROBE-004,OpenAI JSON能力,OpenAI,gpt-4.1-mini,cn-north,2,100.0,0,1582.0,570.7,0.0001
2026-06-19 10:00:00,PROBE-005,通义流式首Token,Alibaba Cloud,qwen-plus,cn-south,4,100.0,0,1213.6,411.85,0.0001
2026-06-19 10:00:00,PROBE-006,DeepSeek工具调用,DeepSeek,deepseek-chat,cn-north,2,100.0,0,1568.7,613.55,0.0
2026-06-19 11:00:00,PROBE-001,OpenAI基础可用性,OpenAI,gpt-4.1-mini,cn-east,4,100.0,0,1121.15,441.95,0.0001
2026-06-19 11:00:00,PROBE-002,通义基础可用性,Alibaba Cloud,qwen-plus,cn-east,4,100.0,0,1078.6,373.2,0.0001
2026-06-19 11:00:00,PROBE-003,DeepSeek基础可用性,DeepSeek,deepseek-chat,cn-east,4,100.0,0,1000.65,336.55,0.0
2026-06-19 11:00:00,PROBE-004,OpenAI JSON能力,OpenAI,gpt-4.1-mini,cn-north,2,100.0,0,1631.7,599.1,0.0001
2026-06-19 11:00:00,PROBE-005,通义流式首Token,Alibaba Cloud,qwen-plus,cn-south,4,100.0,0,1156.45,399.1,0.0001
2026-06-19 11:00:00,PROBE-006,DeepSeek工具调用,DeepSeek,deepseek-chat,cn-north,2,100.0,0,1572.5,543.65,0.0
2026-06-19 12:00:00,PROBE-001,OpenAI基础可用性,OpenAI,gpt-4.1-mini,cn-east,4,100.0,0,1124.45,419.25,0.0001
2026-06-19 12:00:00,PROBE-002,通义基础可用性,Alibaba Cloud,qwen-plus,cn-east,4,100.0,0,960.3,341.75,0.0001
2026-06-19 12:00:00,PROBE-003,DeepSeek基础可用性,DeepSeek,deepseek-chat,cn-east,4,100.0,0,979.05,360.0,0.0
2026-06-19 12:00:00,PROBE-004,OpenAI JSON能力,OpenAI,gpt-4.1-mini,cn-north,2,100.0,0,1563.95,507.25,0.0001
2026-06-19 12:00:00,PROBE-005,通义流式首Token,Alibaba Cloud,qwen-plus,cn-south,4,100.0,0,1266.7,518.35,0.0001
2026-06-19 12:00:00,PROBE-006,DeepSeek工具调用,DeepSeek,deepseek-chat,cn-north,2,100.0,0,1328.3,389.8,0.0
2026-06-19 13:00:00,PROBE-001,OpenAI基础可用性,OpenAI,gpt-4.1-mini,cn-east,4,100.0,0,1090.4,385.9,0.0001
2026-06-19 13:00:00,PROBE-002,通义基础可用性,Alibaba Cloud,qwen-plus,cn-east,4,100.0,0,1075.75,369.35,0.0001
2026-06-19 13:00:00,PROBE-003,DeepSeek基础可用性,DeepSeek,deepseek-chat,cn-east,4,100.0,0,969.65,358.95,0.0
2026-06-19 13:00:00,PROBE-004,OpenAI JSON能力,OpenAI,gpt-4.1-mini,cn-north,2,100.0,0,1590.85,439.5,0.0001
2026-06-19 13:00:00,PROBE-005,通义流式首Token,Alibaba Cloud,qwen-plus,cn-south,4,100.0,0,1413.7,460.65,0.0001
2026-06-19 13:00:00,PROBE-006,DeepSeek工具调用,DeepSeek,deepseek-chat,cn-north,2,100.0,0,1427.65,519.1,0.0
2026-06-19 14:00:00,PROBE-001,OpenAI基础可用性,OpenAI,gpt-4.1-mini,cn-east,4,100.0,0,1341.8,415.6,0.0001
2026-06-19 14:00:00,PROBE-002,通义基础可用性,Alibaba Cloud,qwen-plus,cn-east,4,100.0,0,866.5,272.05,0.0001
2026-06-19 14:00:00,PROBE-003,DeepSeek基础可用性,DeepSeek,deepseek-chat,cn-east,4,100.0,0,919.65,334.85,0.0
2026-06-19 14:00:00,PROBE-004,OpenAI JSON能力,OpenAI,gpt-4.1-mini,cn-north,2,100.0,0,1668.35,442.5,0.0001
2026-06-19 14:00:00,PROBE-005,通义流式首Token,Alibaba Cloud,qwen-plus,cn-south,4,100.0,0,1300.4,458.3,0.0001
2026-06-19 14:00:00,PROBE-006,DeepSeek工具调用,DeepSeek,deepseek-chat,cn-north,2,100.0,0,1524.35,534.0,0.0
2026-06-19 15:00:00,PROBE-001,OpenAI基础可用性,OpenAI,gpt-4.1-mini,cn-east,4,100.0,0,1059.1,387.15,0.0001
