date,model_id,instance_count,running_mean,running_max_busy,waiting_max_busy,concurrency_ratio,ttft_mean_ms,ttft_p95_ms,tokens_per_second_mean,cache_pct,npu_busy_pct,npu_mean,npu_p95,npu_max,npu_peak_average_mean,high_npu_samples,hbm_pct,hbm_headroom_pct,baseline_ready,capacity_state,diagnosis,data_origin,observed_days
2026-06-22,Minimax-M2.5,2,0.0306,2,0,1.0,442.8677,606.1567,1.3584,46.0009,24.1048,1.5783,50.6457,92.6721,24.5781,4,94.804,5.196,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-06-22,Qwen3.6-35B-A3B,2,0.0167,2,0,1.0,464.7242,869.8712,0.5097,7.3791,0.2467,1.464,5.1358,16.9058,4.0435,0,90.9774,9.0226,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-06-23,DeepSeek-V4,6,1.1444,6,1,1.0,7090.7793,14254.3921,12.5876,0.0,29.1269,5.2605,100.0,100.0,32.1877,90,93.5873,6.4127,True,容量风险,出现等待队列，需评估扩容或分流；忙时并发接近实例数量；存在 NPU 高负载尖峰；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-06-23,Minimax-M2.5,2,0.0583,2,2,1.0,776.9813,1172.0254,1.3444,47.6967,46.1406,3.5251,100.0,100.0,49.6672,58,91.3981,8.6019,True,容量风险,出现等待队列，需评估扩容或分流；忙时并发接近实例数量；存在 NPU 高负载尖峰；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-06-23,Qwen3.6-35B-A3B,2,0.0306,2,3,1.0,784.2754,1494.5118,0.5074,10.2735,2.2315,1.0578,7.7198,46.6699,1.1121,0,89.8738,10.1262,True,容量风险,出现等待队列，需评估扩容或分流；忙时并发接近实例数量,synthetic_history_calibrated,90
2026-06-24,DeepSeek-V4,6,0.7236,5,0,0.8333,4733.359,9268.4534,12.4946,6.4996,20.6458,3.6483,100.0,100.0,22.6125,49,93.4146,6.5854,True,需要关注,忙时并发接近实例数量；存在 NPU 高负载尖峰；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-06-24,Minimax-M2.5,2,0.0306,2,0,1.0,453.5326,600.7232,1.3711,48.4836,28.8083,2.2263,57.1948,100.0,28.576,4,93.3425,6.6575,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-06-24,Qwen3.6-35B-A3B,2,0.0167,2,0,1.0,458.7058,884.7194,0.5222,4.5559,1.3319,1.2325,5.9338,26.1784,0.0,0,91.9265,8.0735,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-06-25,DeepSeek-V4,6,0.6458,4,0,0.6667,4511.0493,9296.5344,12.7416,0.0,17.6328,3.2281,90.4533,88.7313,14.6076,28,94.1846,5.8154,True,需要关注,存在 NPU 高负载尖峰；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-06-25,Minimax-M2.5,2,0.0306,2,0,1.0,454.4797,644.7668,1.3287,50.7594,30.3505,1.8463,65.0461,100.0,29.3346,16,93.8577,6.1423,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-06-25,Qwen3.6-35B-A3B,2,0.0167,2,0,1.0,462.5565,923.0758,0.5189,9.6035,0.2358,0.6933,6.0546,18.7807,3.1584,0,91.7697,8.2303,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-06-26,DeepSeek-V4,6,0.6736,4,0,0.6667,4582.1999,8936.3202,12.6813,0.0,18.656,3.5318,98.3963,100.0,17.0483,35,95.8863,4.1137,True,容量风险,存在 NPU 高负载尖峰；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-06-26,Minimax-M2.5,2,0.0306,2,0,1.0,434.674,551.6171,1.3632,50.4038,22.122,2.0966,46.7304,85.8488,25.1051,4,92.9423,7.0577,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-06-26,Qwen3.6-35B-A3B,2,0.0167,2,0,1.0,469.14,915.391,0.5205,5.5446,1.3876,1.5701,5.7649,20.3663,0.0,0,92.8484,7.1516,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-06-27,DeepSeek-V4,6,0.6833,4,0,0.6667,4600.6785,9622.8505,12.676,0.0,19.2477,3.536,100.0,100.0,18.5677,39,95.1115,4.8885,True,容量风险,存在 NPU 高负载尖峰；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-06-27,Minimax-M2.5,2,0.0306,2,0,1.0,434.3558,575.3478,1.3705,44.4642,23.7237,1.7837,49.6423,87.9886,22.4636,3,91.9138,8.0862,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-06-27,Qwen3.6-35B-A3B,2,0.0167,2,0,1.0,448.7776,779.3969,0.523,11.5847,0.0,1.0051,3.8524,16.9222,0.78,0,92.3112,7.6888,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-06-28,DeepSeek-V4,6,0.6736,4,0,0.6667,4591.3651,9752.3807,12.7107,3.6839,16.8148,3.378,97.6492,100.0,15.0919,24,98.7775,1.2225,True,容量风险,存在 NPU 高负载尖峰；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-06-28,Minimax-M2.5,2,0.0306,2,0,1.0,449.9766,607.22,1.3669,51.9473,24.5383,1.6348,55.9486,94.4557,26.6951,4,92.8714,7.1286,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-06-28,Qwen3.6-35B-A3B,2,0.0153,1,0,0.5,454.6271,977.8907,0.5136,13.8183,1.6103,1.3156,5.1043,18.2169,0.7453,0,92.1549,7.8451,True,需要关注,平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-06-29,DeepSeek-V4,6,0.6792,4,0,0.6667,4725.4017,9789.0699,12.6898,0.0,19.0117,3.291,93.6283,98.5956,15.6111,40,95.6181,4.3819,True,容量风险,存在 NPU 高负载尖峰；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-06-29,Minimax-M2.5,2,0.0306,2,0,1.0,453.8717,651.988,1.3543,45.8164,29.0421,2.3218,60.3073,100.0,28.8158,8,92.3364,7.6636,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-06-29,Qwen3.6-35B-A3B,2,0.0167,2,0,1.0,485.2149,895.5343,0.5075,11.5075,2.4765,1.0516,7.0183,23.3823,0.0982,0,92.6975,7.3025,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-06-30,DeepSeek-V4,6,0.7389,5,0,0.8333,4714.8427,9737.8227,12.518,0.0,19.1452,4.1116,100.0,100.0,22.3751,47,94.1873,5.8127,True,需要关注,忙时并发接近实例数量；存在 NPU 高负载尖峰；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-06-30,Minimax-M2.5,2,0.0306,2,0,1.0,442.0045,605.4728,1.3638,45.447,26.1825,1.8703,57.4073,100.0,25.9829,3,92.5998,7.4002,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-06-30,Qwen3.6-35B-A3B,2,0.0167,2,0,1.0,471.3938,937.1241,0.5187,6.162,3.4453,0.6947,5.305,23.3032,0.0166,0,93.2631,6.7369,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-01,DeepSeek-V4,6,0.6931,5,0,0.8333,4726.0696,9214.4915,12.698,0.0,23.3499,3.5606,100.0,100.0,20.4959,47,91.4667,8.5333,True,需要关注,忙时并发接近实例数量；存在 NPU 高负载尖峰；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-01,Minimax-M2.5,2,0.0306,2,0,1.0,464.4747,618.1105,1.3308,48.51,30.5789,1.9388,69.9989,100.0,28.3382,38,92.5283,7.4717,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-01,Qwen3.6-35B-A3B,2,0.0167,2,0,1.0,476.1407,899.717,0.5143,7.7964,0.0,1.3686,6.1105,29.1968,0.7576,0,91.9391,8.0609,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-02,DeepSeek-V4,6,0.6875,4,0,0.6667,4700.4781,9359.4443,12.628,0.0,19.7112,3.5746,100.0,100.0,22.3598,40,90.7089,9.2911,True,需要关注,存在 NPU 高负载尖峰；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-02,Minimax-M2.5,2,0.0306,2,0,1.0,454.9122,684.7554,1.3603,44.1018,29.8496,2.2449,63.8951,100.0,30.6016,23,92.6334,7.3666,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-02,Qwen3.6-35B-A3B,2,0.0167,2,0,1.0,473.7252,977.0289,0.5123,14.3539,2.3685,0.8352,6.1477,22.7757,0.0,0,89.7115,10.2885,True,需要关注,忙时并发接近实例数量,synthetic_history_calibrated,90
2026-07-03,DeepSeek-V4,6,0.6986,4,0,0.6667,4675.3167,9334.3064,12.5737,0.0,19.9626,3.8018,100.0,100.0,19.4262,50,97.4798,2.5202,True,容量风险,存在 NPU 高负载尖峰；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-03,Minimax-M2.5,2,0.0306,2,0,1.0,454.4919,604.4443,1.3657,48.561,26.6838,2.1403,63.4912,100.0,31.7375,5,95.2694,4.7306,True,容量风险,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-03,Qwen3.6-35B-A3B,2,0.0167,2,0,1.0,469.5816,1010.4099,0.5104,11.7105,0.6751,0.9342,6.7899,21.5657,0.0,0,90.1133,9.8867,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-04,DeepSeek-V4,6,0.7083,5,0,0.8333,4671.1625,8928.4885,12.6317,0.0,21.5154,3.8109,100.0,100.0,19.5268,52,95.01,4.99,True,容量风险,忙时并发接近实例数量；存在 NPU 高负载尖峰；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-04,Minimax-M2.5,2,0.0306,2,0,1.0,445.0177,625.1986,1.3557,50.6737,31.1121,2.2382,58.6684,100.0,27.6651,5,91.6631,8.3369,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-04,Qwen3.6-35B-A3B,2,0.0153,1,0,0.5,475.8451,1014.1662,0.5153,4.5539,1.2704,1.0087,5.0897,24.8334,0.7213,0,88.6029,11.3971,True,容量充足,当前未发现明确资源瓶颈,synthetic_history_calibrated,90
2026-07-05,DeepSeek-V4,6,0.4847,3,0,0.5,4494.4805,8819.8747,12.6707,0.0,10.9346,2.702,71.9565,76.181,13.0448,14,94.9638,5.0362,True,需要关注,存在 NPU 高负载尖峰；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-05,Minimax-M2.5,2,0.0306,2,0,1.0,439.9236,601.5866,1.3599,49.3967,25.4315,2.0004,45.9312,84.6348,22.2228,2,91.7713,8.2287,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-05,Qwen3.6-35B-A3B,2,0.0167,2,0,1.0,464.2654,882.3861,0.5231,10.6672,0.0,1.104,3.7103,24.1592,0.0,0,92.4126,7.5874,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-06,DeepSeek-V4,6,0.6597,4,0,0.6667,4477.5717,9021.4323,12.6859,0.0,17.1992,3.2602,93.1165,94.8122,17.1628,40,95.3123,4.6877,True,容量风险,存在 NPU 高负载尖峰；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-06,Minimax-M2.5,2,0.0306,2,0,1.0,437.7005,597.419,1.3624,41.5859,21.2865,2.1274,49.9943,86.1582,24.3274,2,94.1111,5.8889,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-06,Qwen3.6-35B-A3B,2,0.0167,2,0,1.0,458.4978,931.421,0.513,5.61,0.2937,1.3264,3.7228,23.7774,0.7088,0,93.3778,6.6222,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-07,DeepSeek-V4,6,0.6944,4,0,0.6667,4676.5465,9890.0018,12.5642,0.0,19.129,3.7743,100.0,100.0,22.0243,47,94.4726,5.5274,True,需要关注,存在 NPU 高负载尖峰；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-07,Minimax-M2.5,2,0.0306,2,0,1.0,439.3296,593.7217,1.3442,44.6032,33.6923,2.1552,64.9594,100.0,33.9808,28,92.4253,7.5747,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-07,Qwen3.6-35B-A3B,2,0.0167,2,0,1.0,462.0006,876.1479,0.5129,12.0702,2.6747,0.9811,5.8048,23.1773,3.4854,0,94.7526,5.2474,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-08,DeepSeek-V4,6,0.7153,5,0,0.8333,4619.0262,8754.9949,12.5072,3.9397,22.107,3.7688,100.0,100.0,17.4008,40,92.3566,7.6434,True,需要关注,忙时并发接近实例数量；存在 NPU 高负载尖峰；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-08,Minimax-M2.5,2,0.0306,2,0,1.0,438.1798,601.9218,1.3646,45.9731,32.0253,2.093,67.5517,100.0,32.1195,18,95.611,4.389,True,容量风险,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-08,Qwen3.6-35B-A3B,2,0.0167,2,0,1.0,496.8547,934.0051,0.5065,9.8402,0.0,1.3643,4.6084,28.7032,0.0,0,93.1913,6.8087,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-09,DeepSeek-V4,6,1.0347,6,3,1.0,6925.5024,14250.5688,12.605,0.4943,27.3976,4.9974,100.0,100.0,28.787,94,91.2462,8.7538,True,容量风险,出现等待队列，需评估扩容或分流；忙时并发接近实例数量；存在 NPU 高负载尖峰；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-09,Minimax-M2.5,2,0.0472,2,3,1.0,748.6694,1074.656,1.3718,54.6034,43.9091,2.689,89.4699,100.0,42.1582,51,94.093,5.907,True,容量风险,出现等待队列，需评估扩容或分流；忙时并发接近实例数量；存在 NPU 高负载尖峰；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-09,Qwen3.6-35B-A3B,2,0.0167,2,3,1.0,613.3394,1118.7339,0.5175,4.6338,2.1388,1.1861,5.2812,28.4441,0.0,0,92.1927,7.8073,True,容量风险,出现等待队列，需评估扩容或分流；忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-10,DeepSeek-V4,6,0.65,4,0,0.6667,4473.8559,8887.3603,12.6575,0.0,17.4113,3.2433,85.4417,89.8893,17.5136,26,94.6534,5.3466,True,需要关注,存在 NPU 高负载尖峰；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-10,Minimax-M2.5,2,0.0306,2,0,1.0,451.7569,588.4442,1.3532,51.9375,24.8844,2.1577,61.9323,100.0,29.3371,3,97.0494,2.9506,True,容量风险,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-10,Qwen3.6-35B-A3B,2,0.0167,2,0,1.0,483.6323,896.5567,0.5108,12.3959,0.0,1.1411,5.9988,15.1919,0.0,0,92.7983,7.2017,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-11,DeepSeek-V4,6,0.6542,4,0,0.6667,4609.8903,9110.2711,12.7282,2.2348,13.7915,3.3816,89.3254,91.7395,16.2543,36,95.1371,4.8629,True,容量风险,存在 NPU 高负载尖峰；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-11,Minimax-M2.5,2,0.0306,2,0,1.0,445.8668,668.0367,1.3644,43.7301,24.836,1.8124,54.0495,93.8536,24.1964,2,94.0434,5.9566,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-11,Qwen3.6-35B-A3B,2,0.0167,2,0,1.0,471.4587,1010.6962,0.5256,8.5051,0.0,1.2472,5.6945,23.4733,0.9857,0,92.839,7.161,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-12,DeepSeek-V4,6,0.7,4,0,0.6667,4695.8776,9350.9901,12.6718,2.4119,14.949,3.8988,100.0,100.0,19.5139,45,98.1425,1.8575,True,容量风险,存在 NPU 高负载尖峰；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-12,Minimax-M2.5,2,0.0306,2,0,1.0,447.6813,630.0969,1.3406,47.7154,27.9033,2.1861,57.1139,100.0,27.8543,17,91.2185,8.7815,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-12,Qwen3.6-35B-A3B,2,0.0167,2,0,1.0,462.583,825.3658,0.5243,6.3586,0.8962,1.0142,4.6614,17.4791,0.0,0,91.2314,8.7686,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-13,DeepSeek-V4,6,1.2319,6,3,1.0,8155.5742,16011.0734,12.6531,3.7441,34.3733,6.0742,100.0,100.0,34.9155,110,98.3691,1.6309,True,容量风险,出现等待队列，需评估扩容或分流；忙时并发接近实例数量；存在 NPU 高负载尖峰；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-13,Minimax-M2.5,2,0.0319,2,2,1.0,570.9013,865.3963,1.3601,45.9851,36.0865,2.2946,78.4446,100.0,40.9019,67,91.9055,8.0945,True,容量风险,出现等待队列，需评估扩容或分流；忙时并发接近实例数量；存在 NPU 高负载尖峰；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-13,Qwen3.6-35B-A3B,2,0.0181,2,3,1.0,595.5329,1111.7879,0.5205,5.7247,0.4535,0.9227,3.8518,25.8761,0.0,0,92.2142,7.7858,True,容量风险,出现等待队列，需评估扩容或分流；忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-14,DeepSeek-V4,6,0.7097,6,0,1.0,4676.4005,9023.2521,12.4999,0.0,18.6059,3.7926,100.0,100.0,19.2534,48,95.105,4.895,True,容量风险,忙时并发接近实例数量；存在 NPU 高负载尖峰；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-14,Minimax-M2.5,2,0.0306,2,0,1.0,453.557,675.713,1.3575,51.2298,26.0463,2.1451,61.5495,98.089,26.4431,1,94.0478,5.9522,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-14,Qwen3.6-35B-A3B,2,0.0167,2,0,1.0,478.5441,862.6181,0.5162,8.7862,0.2145,0.9193,5.3185,22.9557,3.4786,0,97.8721,2.1279,True,容量风险,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-15,DeepSeek-V4,6,0.7167,5,0,0.8333,4719.7353,9303.2302,12.5639,0.0,19.3378,3.8831,100.0,100.0,21.2118,45,92.4336,7.5664,True,需要关注,忙时并发接近实例数量；存在 NPU 高负载尖峰；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-15,Minimax-M2.5,2,0.0306,2,0,1.0,452.4367,659.1297,1.3688,47.2598,25.718,1.8291,55.0317,100.0,26.0029,4,89.7764,10.2236,True,需要关注,忙时并发接近实例数量,synthetic_history_calibrated,90
2026-07-15,Qwen3.6-35B-A3B,2,0.0167,2,0,1.0,475.6305,976.9825,0.5102,7.1166,1.9736,1.0328,6.7381,22.5924,0.8805,0,91.2492,8.7508,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-16,DeepSeek-V4,6,0.7403,5,0,0.8333,4792.626,10022.8327,12.4088,0.0,21.0695,4.1233,100.0,100.0,22.0739,44,97.0834,2.9166,True,容量风险,忙时并发接近实例数量；存在 NPU 高负载尖峰；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-16,Minimax-M2.5,2,0.0306,2,0,1.0,464.9127,627.1863,1.3412,47.0008,37.6107,1.5021,66.9671,100.0,29.9798,29,90.1286,9.8714,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-16,Qwen3.6-35B-A3B,2,0.0167,2,0,1.0,473.1337,917.9507,0.5098,10.774,1.0035,1.2948,6.1254,24.5091,0.1708,0,87.1871,12.8129,True,需要关注,忙时并发接近实例数量,synthetic_history_calibrated,90
2026-07-17,DeepSeek-V4,6,0.6708,4,0,0.6667,4557.4837,8784.7279,12.6212,2.8771,14.4301,3.3926,92.5416,96.4144,15.3835,27,90.7075,9.2925,True,需要关注,存在 NPU 高负载尖峰；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-17,Minimax-M2.5,2,0.0306,2,0,1.0,446.0754,595.1288,1.3669,46.7068,27.2497,2.0017,56.4844,98.5472,28.9974,1,90.3983,9.6017,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-17,Qwen3.6-35B-A3B,2,0.0167,2,0,1.0,467.8069,883.6707,0.5186,14.0854,0.6056,1.076,4.7532,21.2422,0.0969,0,95.3011,4.6989,True,容量风险,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-18,DeepSeek-V4,6,0.6514,4,0,0.6667,4589.9875,8878.7549,12.6918,0.0,15.7375,3.4538,85.6071,87.6637,15.0767,32,96.9834,3.0166,True,容量风险,存在 NPU 高负载尖峰；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-18,Minimax-M2.5,2,0.0306,2,0,1.0,436.3073,570.5472,1.3643,48.2909,23.0903,1.7195,47.6011,78.7796,23.1628,1,92.0673,7.9327,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-18,Qwen3.6-35B-A3B,2,0.0167,2,0,1.0,473.4253,932.3033,0.5258,8.6033,2.1431,0.8256,5.4344,22.7581,1.2322,0,93.6509,6.3491,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-19,DeepSeek-V4,6,0.5903,4,0,0.6667,4505.2113,9621.3635,12.7348,0.4318,15.9753,2.9896,80.2446,85.8016,19.3072,29,94.8942,5.1058,True,需要关注,存在 NPU 高负载尖峰；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-19,Minimax-M2.5,2,0.0306,2,0,1.0,437.2679,602.4169,1.3758,44.0212,18.7698,1.4134,50.6185,83.8299,20.5373,1,94.2533,5.7467,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-19,Qwen3.6-35B-A3B,2,0.0167,2,0,1.0,455.4853,849.3176,0.5234,7.0458,0.5336,1.1561,7.1886,19.1116,0.0,0,89.3596,10.6404,True,需要关注,忙时并发接近实例数量,synthetic_history_calibrated,90
2026-07-20,DeepSeek-V4,6,0.775,6,0,1.0,4821.7758,9897.0845,12.4468,0.818,19.938,4.1156,100.0,100.0,18.5103,50,97.2505,2.7495,True,容量风险,忙时并发接近实例数量；存在 NPU 高负载尖峰；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-20,Minimax-M2.5,2,0.0306,2,0,1.0,440.2144,597.657,1.376,44.6427,25.23,2.0479,57.745,100.0,31.3833,16,93.666,6.334,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-20,Qwen3.6-35B-A3B,2,0.0167,2,0,1.0,480.5179,938.8567,0.5153,7.842,1.1459,1.197,6.1595,27.2547,0.0,0,93.4946,6.5054,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,synthetic_history_calibrated,90
2026-07-21,DeepSeek-V4,6,0.6792,4,0,0.6667,4277.6072,8457.8,12.1737,0.0,18.73,2.8852,100.0,100.0,18.7317,24,95.66,4.34,True,容量风险,存在 NPU 高负载尖峰；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,observed,90
2026-07-21,Minimax-M2.5,2,0.0306,2,0,1.0,412.6694,560.875,1.3087,47.84,27.7,1.4604,57.15,100.0,27.695,1,93.05,6.95,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,observed,90
2026-07-21,Qwen3.6-35B-A3B,2,0.0167,2,0,1.0,436.6129,851.4,0.4982,8.95,0.8,0.0424,0.0,22.0,0.8,0,92.98,7.02,True,需要关注,忙时并发接近实例数量；平均 NPU 较低但 HBM 很高，更像模型驻留内存压力,observed,90
